X73_CC_12,X74_CN_12,X75_CO_12,X76_CS_12,X77_NC_12,X78_NN_12,X79_NO_12,X80_NS_12,X81_OC_12,X82_ON_12,X83_OO_12,X84_OS_12,X85_FC_12,X86_FN_12,X87_FO_12,X88_FS_12,X89_PC_12,X90_PN_12,X91_PO_12,X92_PS_12,X93_SC_12,X94_SN_12,X95_SO_12,X96_SS_12,X97_cC_12,X98_cN_12,X99_cO_12,X100_cS_12,X101_bC_12,X102_bN_12,X103_bO_12,X104_bS_12,X105_IC_12,X106_IN_12,X107_IO_12,X108_IS_12
1187,345,376,19,0,0,0,0,1377,395,428,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2760,681,664,16,932,212,200,6,491,120,119,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2897,824,1024,87,645,183,219,19,244,71,84,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2496,667,680,41,0,0,0,0,175,45,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4341,1342,1232,22,989,315,293,6,1727,554,495,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,407,469,18,605,149,177,8,883,240,280,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2698,651,770,18,1382,338,394,9,656,163,177,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,434,429,14,148,50,51,2,1828,617,608,20,0,0,0,0,282,95,92,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3295,716,893,11,234,48,64,1,771,163,212,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,419,580,36,349,94,125,8,379,106,134,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,39,56,4
1411,370,426,22,238,63,70,4,436,122,138,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,443,514,42,521,144,160,15,0,0,0,0,0,0,0,0,0,0,0,0,151,39,39,5,0,0,0,0,0,0,0,0,0,0,0,0
943,303,312,10,187,59,65,1,592,182,189,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3769,1084,1072,0,483,129,127,0,692,182,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2686,773,963,81,640,185,215,19,339,96,117,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3651,914,1039,20,95,23,32,0,1185,297,360,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1919,563,520,24,996,290,275,15,1820,550,531,18,0,0,0,0,359,105,112,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2504,633,746,20,570,140,173,6,736,191,221,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,373,337,7,682,185,168,3,489,132,123,2,0,0,0,0,0,0,0,0,237,67,64,1,0,0,0,0,0,0,0,0,0,0,0,0
1349,284,299,0,0,0,0,0,729,160,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1801,454,485,21,578,137,151,7,546,126,156,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,573,514,7,982,309,288,5,1049,392,330,3,0,0,0,0,152,56,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,515,473,33,403,125,114,7,809,253,232,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,344,372,6,652,170,190,3,222,56,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2228,510,648,42,672,156,197,12,883,194,254,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3002,770,941,17,0,0,0,0,980,246,289,5,0,0,0,0,0,0,0,0,0,0,0,0,220,53,61,2,0,0,0,0,0,0,0,0
5526,1532,1657,3,622,166,181,0,721,198,224,0,0,0,0,0,0,0,0,0,375,108,114,0,0,0,0,0,0,0,0,0,272,73,82,0
1155,274,327,20,232,55,65,4,940,214,264,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2823,805,999,87,647,185,219,19,334,94,116,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1252,390,405,0,184,63,65,0,1112,350,366,0,0,0,0,0,193,64,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,545,468,12,422,120,110,2,651,178,158,3,205,57,57,1,0,0,0,0,379,102,92,2,0,0,0,0,0,0,0,0,0,0,0,0
3278,886,1034,82,564,162,172,13,165,47,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,536,584,0,820,253,274,0,2394,778,833,3,0,0,0,0,576,186,199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,510,546,0,392,117,124,0,1378,404,427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3024,1031,907,51,233,77,64,5,1146,354,329,16,0,0,0,0,0,0,0,0,418,138,136,6,0,0,0,0,0,0,0,0,0,0,0,0
1781,537,507,31,443,139,129,9,1276,394,380,22,0,0,0,0,0,0,0,0,208,61,61,4,0,0,0,0,0,0,0,0,0,0,0,0
1965,631,493,0,837,243,219,0,1566,537,372,0,0,0,0,0,218,78,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2410,599,645,9,468,112,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2708,714,825,75,439,121,132,13,710,191,223,17,0,0,0,0,0,0,0,0,330,90,110,10,216,57,65,7,0,0,0,0,0,0,0,0
2929,786,797,27,1561,411,440,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,476,393,18,0,0,0,0,1738,638,534,29,0,0,0,0,324,124,104,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3007,751,897,8,208,53,62,2,171,44,53,0,0,0,0,0,0,0,0,0,352,85,109,0,301,76,97,0,0,0,0,0,0,0,0,0
4121,1042,1249,45,367,93,120,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4575,1126,1261,59,388,104,119,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3451,774,819,16,435,93,101,2,963,219,226,4,0,0,0,0,0,0,0,0,306,70,73,1,0,0,0,0,0,0,0,0,0,0,0,0
3859,924,1149,7,1944,492,575,5,756,175,217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2770,738,753,26,416,111,114,4,745,211,206,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3175,797,856,57,204,55,56,2,629,155,170,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2579,746,741,25,0,0,0,0,1062,291,309,8,0,0,0,0,0,0,0,0,215,61,63,2,0,0,0,0,0,0,0,0,0,0,0,0
2166,555,670,19,630,159,187,6,222,57,63,2,0,0,0,0,0,0,0,0,0,0,0,0,190,51,64,2,0,0,0,0,0,0,0,0
3073,786,770,18,767,202,191,4,198,52,48,2,0,0,0,0,0,0,0,0,0,0,0,0,205,50,55,2,0,0,0,0,0,0,0,0
1584,371,466,24,453,105,129,6,914,210,261,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1913,456,596,14,409,99,121,2,431,107,134,0,188,41,59,1,0,0,0,0,200,55,63,0,0,0,0,0,0,0,0,0,0,0,0,0
1698,505,548,0,191,61,66,0,1189,346,371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2543,594,659,10,479,115,125,1,309,69,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,242,216,4,246,69,61,1,495,132,124,2,0,0,0,0,0,0,0,0,466,132,120,2,0,0,0,0,0,0,0,0,0,0,0,0
4450,1108,1185,52,202,55,54,3,530,141,168,7,0,0,0,0,0,0,0,0,216,60,61,2,655,152,173,9,0,0,0,0,0,0,0,0
3559,915,893,41,546,148,130,5,1775,480,440,17,0,0,0,0,0,0,0,0,206,52,45,3,0,0,0,0,0,0,0,0,0,0,0,0
3889,819,984,24,483,101,124,3,236,55,66,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,409,449,12,0,0,0,0,1410,401,451,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3499,871,1098,52,423,104,118,6,323,82,96,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,208,65,56,1,1734,534,472,5,0,0,0,0,594,193,166,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858,575,524,36,330,95,88,8,915,263,254,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4152,991,959,25,969,235,218,9,1514,397,357,7,0,0,0,0,142,40,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,415,433,7,250,66,76,1,849,233,226,4,0,0,0,0,170,47,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,278,327,17,700,167,199,13,687,160,197,8,0,0,0,0,0,0,0,0,234,56,68,4,0,0,0,0,0,0,0,0,0,0,0,0
2211,583,507,12,719,185,175,4,662,172,158,3,0,0,0,0,0,0,0,0,399,107,96,2,104,24,20,1,0,0,0,0,0,0,0,0
3343,1091,926,23,690,224,195,4,1951,637,550,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3716,833,928,87,233,53,53,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3637,887,849,40,0,0,0,0,469,112,109,5,0,0,0,0,0,0,0,0,131,39,35,2,213,49,54,2,0,0,0,0,0,0,0,0
3368,773,891,22,463,109,117,4,474,107,122,3,231,51,63,2,0,0,0,0,483,111,116,4,0,0,0,0,0,0,0,0,0,0,0,0
4504,1066,1390,44,2315,557,709,20,1184,294,363,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3064,747,786,23,0,0,0,0,441,108,110,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,37,36,1,0,0,0,0
3489,848,1070,20,438,109,139,4,214,57,69,1,0,0,0,0,0,0,0,0,0,0,0,0,228,48,63,4,0,0,0,0,0,0,0,0
1172,395,589,0,127,47,71,0,816,265,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2559,687,648,4,683,182,176,3,417,119,115,1,0,0,0,0,0,0,0,0,356,94,81,2,0,0,0,0,0,0,0,0,0,0,0,0
3373,873,1076,31,388,101,120,4,405,104,124,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2572,786,624,23,268,88,66,2,459,148,115,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,55,53,2,0,0,0,0
4197,923,1217,31,810,187,229,6,600,135,181,3,484,102,137,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1811,552,575,30,916,289,284,12,2092,616,691,34,0,0,0,0,472,145,160,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,348,299,5,0,0,0,0,273,67,58,0,0,0,0,0,0,0,0,0,100,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0
3259,888,794,0,511,138,120,0,1416,364,322,0,251,69,79,0,176,46,41,0,0,0,0,0,306,87,67,1,0,0,0,0,0,0,0,0
3658,1013,1064,59,0,0,0,0,285,76,88,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2307,667,662,64,1027,291,288,27,864,265,256,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2275,503,543,17,494,116,120,3,248,54,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5983,1413,1524,18,0,0,0,0,237,51,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1697,601,534,24,0,0,0,0,938,298,271,13,0,0,0,0,0,0,0,0,122,45,47,2,0,0,0,0,162,51,51,2,0,0,0,0
2161,627,537,0,246,71,64,0,812,232,205,0,0,0,0,0,0,0,0,0,247,70,65,0,0,0,0,0,0,0,0,0,0,0,0,0
3245,1071,947,48,810,279,240,15,860,254,240,11,0,0,0,0,0,0,0,0,270,88,88,4,0,0,0,0,165,55,49,2,0,0,0,0
1356,372,384,13,389,111,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758,194,205,8,0,0,0,0
1166,308,357,0,243,61,72,0,696,173,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705,767,960,80,740,210,248,21,244,70,86,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5786,1642,1614,12,1618,471,458,6,1294,370,366,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,261,308,5,210,56,58,2,878,221,256,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2269,621,622,0,0,0,0,0,1842,511,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3340,883,903,0,905,237,231,0,1775,472,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2650,698,775,22,412,115,125,4,328,83,99,2,229,51,59,2,0,0,0,0,0,0,0,0,232,54,55,5,0,0,0,0,0,0,0,0
2560,669,774,24,595,169,205,3,321,79,96,2,228,51,62,2,0,0,0,0,0,0,0,0,232,53,58,7,0,0,0,0,0,0,0,0
3507,829,837,55,0,0,0,0,447,102,106,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2865,774,830,20,1161,302,330,6,503,129,149,4,405,107,119,5,0,0,0,0,152,40,43,1,0,0,0,0,0,0,0,0,0,0,0,0
3093,978,884,24,724,237,236,1,1719,573,471,14,0,0,0,0,199,74,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2291,645,798,76,538,150,181,13,246,72,83,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,31,38,5,0,0,0,0
2777,697,844,1,984,257,309,0,932,224,284,1,0,0,0,0,0,0,0,0,213,50,59,0,0,0,0,0,0,0,0,0,0,0,0,0
1163,393,589,0,127,47,71,0,853,277,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2876,810,1007,83,735,212,248,21,250,68,87,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4356,1065,1248,41,600,149,186,5,564,141,159,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,271,332,23,230,54,64,4,919,211,262,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2850,672,812,5,1116,268,317,1,986,231,281,3,0,0,0,0,0,0,0,0,192,43,56,0,0,0,0,0,0,0,0,0,0,0,0,0
3670,814,845,75,0,0,0,0,745,164,179,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2929,744,764,40,948,238,248,13,651,162,172,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2118,621,603,15,532,161,154,6,473,131,130,3,817,236,235,6,0,0,0,0,394,118,113,4,0,0,0,0,0,0,0,0,0,0,0,0
3252,855,807,31,1594,379,372,20,549,163,133,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3299,899,983,34,0,0,0,0,429,121,114,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,514,519,16,212,69,64,2,855,238,259,9,0,0,0,0,0,0,0,0,224,64,68,2,0,0,0,0,0,0,0,0,0,0,0,0
4588,1070,1064,104,0,0,0,0,403,108,107,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2764,711,878,26,705,191,235,6,430,100,124,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,223,209,4,844,238,212,4,685,189,182,2,0,0,0,0,0,0,0,0,454,129,117,2,0,0,0,0,0,0,0,0,0,0,0,0
3347,925,1056,90,793,225,256,21,283,74,82,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,269,347,17,230,52,66,4,932,216,278,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,271,317,20,231,55,64,4,915,211,256,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,516,560,64,0,0,0,0,413,84,99,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3064,759,776,25,216,56,54,1,233,53,57,2,177,47,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3042,856,1063,93,745,209,256,22,247,69,89,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484,426,436,20,986,261,277,13,623,177,181,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300,1106,1180,0,1340,334,365,0,1011,253,279,0,0,0,0,0,0,0,0,0,158,42,39,0,0,0,0,0,0,0,0,0,0,0,0,0
2263,600,665,43,1050,266,328,20,950,248,270,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,197,216,4,0,0,0,0,746,191,196,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5495,1536,1635,1,971,264,282,0,722,201,219,0,0,0,0,0,0,0,0,0,375,110,116,0,0,0,0,0,0,0,0,0,0,0,0,0
2418,721,613,0,525,156,119,0,980,294,256,0,0,0,0,0,129,39,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2685,640,764,5,1101,269,308,2,976,232,277,3,0,0,0,0,0,0,0,0,195,45,55,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,640,578,16,548,140,129,3,671,174,162,4,0,0,0,0,0,0,0,0,414,112,99,3,229,64,62,1,0,0,0,0,0,0,0,0
5318,1344,1443,56,398,113,117,6,484,136,150,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3416,913,1036,7,568,134,171,3,344,92,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7097,1653,2596,0,1291,304,479,0,1184,257,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3015,858,1057,90,620,179,210,16,565,162,203,18,0,0,0,0,0,0,0,0,93,30,34,2,0,0,0,0,0,0,0,0,0,0,0,0
5003,1146,1270,72,119,23,32,2,377,82,94,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,450,521,3,409,111,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4556,1201,1390,47,1084,283,343,11,1098,284,335,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3257,919,868,24,594,166,156,4,965,270,252,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3315,939,879,23,602,167,159,4,954,266,247,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6751,1975,2031,78,929,279,284,14,1482,413,446,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5889,1697,1863,7,778,231,242,2,1202,336,384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,294,327,5,390,122,136,2,1266,397,456,6,0,0,0,0,363,114,131,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2992,820,826,24,1186,327,326,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5993,1682,1767,6,954,260,276,2,1108,308,334,0,0,0,0,0,0,0,0,0,383,110,119,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,721,680,46,433,129,117,11,1175,333,325,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5448,1481,1669,86,758,218,247,8,1286,352,418,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,483,511,0,1022,258,256,0,2443,611,681,0,0,0,0,0,586,142,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2853,966,894,40,234,77,70,5,1218,392,374,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4111,1167,1061,29,0,0,0,0,1438,416,377,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7704,1724,1709,22,174,43,42,1,1111,294,288,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2474,650,691,16,206,55,56,1,655,161,183,3,0,0,0,0,0,0,0,0,206,52,63,1,0,0,0,0,0,0,0,0,0,0,0,0
2196,543,582,23,209,53,60,2,834,211,227,8,0,0,0,0,0,0,0,0,222,57,57,2,0,0,0,0,0,0,0,0,0,0,0,0
690,232,343,0,0,0,0,0,543,170,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3049,713,861,19,396,93,105,2,1448,342,411,7,0,0,0,0,0,0,0,0,404,99,115,4,0,0,0,0,0,0,0,0,0,0,0,0
1121,270,326,18,224,54,63,4,906,211,261,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,325,354,5,243,63,72,1,444,121,138,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2497,674,567,6,245,71,66,0,1762,484,406,2,0,0,0,0,0,0,0,0,246,69,63,0,0,0,0,0,0,0,0,0,0,0,0,0
3610,820,913,24,0,0,0,0,1115,250,272,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2714,750,830,22,605,173,197,6,334,85,101,2,227,53,58,3,0,0,0,0,0,0,0,0,236,54,57,5,0,0,0,0,0,0,0,0
4155,868,1281,46,1746,361,526,20,1046,215,327,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2709,663,699,40,303,78,81,4,687,167,176,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,346,328,34,557,167,169,18,1416,470,408,23,0,0,0,0,336,118,96,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,271,322,4,237,52,61,1,888,218,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,492,535,2,915,277,305,0,2099,612,670,2,0,0,0,0,506,154,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,383,379,6,895,235,238,4,940,253,250,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1942,462,534,18,412,97,108,5,496,121,138,2,0,0,0,0,0,0,0,0,224,52,61,2,0,0,0,0,0,0,0,0,0,0,0,0
4450,1148,1423,36,348,84,106,2,1165,281,355,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2597,744,918,82,744,213,254,22,251,70,90,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2537,650,739,42,525,144,159,9,1360,363,397,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3005,811,860,50,578,155,170,9,498,138,141,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7697,1813,2892,0,728,174,272,0,641,141,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2189,631,638,13,395,106,115,3,363,103,106,3,0,0,0,0,0,0,0,0,0,0,0,0,351,110,106,2,0,0,0,0,0,0,0,0
3283,816,719,22,332,87,76,2,958,249,217,4,0,0,0,0,0,0,0,0,318,84,73,2,0,0,0,0,0,0,0,0,0,0,0,0
4259,1109,1220,62,102,24,28,0,1497,394,430,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2463,657,708,19,781,205,233,6,189,51,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,256,299,28,190,57,64,6,549,164,174,11,0,0,0,0,186,57,59,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1672,443,487,11,787,214,218,5,1264,358,364,11,0,0,0,0,0,0,0,0,193,58,49,1,0,0,0,0,0,0,0,0,0,0,0,0
2955,832,709,30,121,37,31,1,500,152,128,4,162,47,34,2,0,0,0,0,271,80,71,2,0,0,0,0,0,0,0,0,0,0,0,0
2912,752,749,47,0,0,0,0,1084,261,268,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3203,815,1006,29,609,155,181,6,201,45,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,310,346,0,666,189,209,0,1112,311,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,389,379,6,226,58,61,1,950,254,253,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,548,484,12,563,165,136,3,673,182,172,3,0,0,0,0,0,0,0,0,242,70,63,1,0,0,0,0,0,0,0,0,0,0,0,0
1388,353,441,20,880,228,277,14,1446,353,426,22,0,0,0,0,310,76,87,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2313,679,734,0,380,109,126,0,392,123,129,0,0,0,0,0,0,0,0,0,178,54,62,0,0,0,0,0,0,0,0,0,0,0,0,0
