X1_PCS,X1_PCS_Pharm,X2_sas_score,Y1_dsx_score,Y2_dsx_score_Pharm
-0.18,-0.065,-9.978,-51.272,-18.818
-0.169,-0.091,3.76,-90.371,-49.287
-0.226,-0.07,-17.631,-71.994,-22.439
-0.201,-0.096,-4.314,-119.666,-57.149
-0.258,-0.122,-36.356,-228.955,-107.886
-0.231,-0.123,-13.497,-117.494,-62.397
-0.19,-0.066,-18.245,-113.703,-39.418
-0.212,-0.072,-32.792,-219.341,-74.328
-0.21,-0.086,-24.747,-149.329,-61.493
-0.219,-0.098,-35.079,-181.335,-81.121
-0.222,-0.095,-10.413,-102.12,-43.872
-0.195,-0.082,-17.742,-104.733,-43.862
-0.2,-0.06,-33.05,-124.955,-37.624
-0.162,-0.089,-17.488,-111.68,-61.271
-0.232,-0.111,-15.402,-59.454,-28.448
-0.179,-0.06,-2.011,-64.693,-21.797
-0.178,-0.09,-9.634,-91.812,-46.108
-0.161,-0.076,-15.248,-85.04,-40.25
-0.216,-0.086,-8.826,-81.066,-33.288
-0.237,-0.108,-18.421,-98.694,-45.067
-0.237,-0.099,-31.883,-202.831,-84.659
-0.203,-0.066,-10.777,-53.303,-21.6
-0.218,-0.095,-27.445,-180.433,-79.481
-0.247,-0.12,-24.673,-106.902,-53.124
-0.248,-0.104,-14.358,-127.448,-53.175
-0.21,-0.097,-60.363,-339.439,-157.95
-0.192,-0.087,-10.708,-90.454,-41.292
-0.185,-0.061,-14.427,-104.534,-34.514
-0.245,-0.126,-20.243,-156.83,-80.323
-0.225,-0.089,-21.79,-152.846,-60.789
-0.188,-0.083,-8.021,-61.462,-27.226
-0.191,-0.062,-12.328,-92.042,-29.782
-0.195,-0.064,-12.302,-93.228,-30.436
-0.197,-0.066,-16.686,-94.801,-32.792
-0.248,-0.106,-13.709,-115.334,-49.602
-0.265,-0.102,-24.171,-124.698,-48.079
-0.242,-0.114,-18.722,-102.799,-48.799
-0.214,-0.09,-13.413,-151.837,-64.023
-0.195,-0.089,-23.868,-105.804,-48.282
-0.238,-0.107,-24.256,-106.737,-48.169
-0.23,-0.086,-18.993,-67.645,-26.469
-0.151,-0.052,-13.642,-110.845,-38.167
-0.172,-0.045,-16.37,-58.745,-15.225
-0.219,-0.103,-19.189,-97.911,-46.07
-0.163,-0.092,5.769,-102.005,-57.429
-0.222,-0.135,-18.245,-139.346,-85.177
-0.254,-0.123,-20.115,-107.039,-52.471
-0.187,-0.062,-7.673,-70.99,-23.562
-0.267,-0.131,-14.206,-141.746,-69.227
-0.211,-0.106,-10.638,-143.807,-71.865
-0.262,-0.148,-12.398,-92.183,-52.145
-0.2,-0.116,-9.51,-96.629,-56.013
-0.178,-0.09,-4.621,-32.579,-16.388
-0.227,-0.114,-12.096,-168.166,-84.414
-0.207,-0.103,-4.503,-88.588,-43.995
-0.234,-0.125,-22.553,-126.754,-67.807
-0.237,-0.096,-16.548,-71.209,-29.431
-0.206,-0.111,-13.84,-89.011,-47.964
-0.236,-0.115,-28.256,-155.325,-75.283
-0.234,-0.129,-15.616,-148.832,-81.963
-0.171,-0.062,-12.36,-79.698,-28.726
-0.213,-0.096,-24.846,-140.225,-63.243
-0.205,-0.117,-3.765,-88.542,-50.586
-0.238,-0.11,-15.752,-102.304,-48.056
-0.245,-0.13,-37.093,-279.453,-147.876
-0.223,-0.121,-22.96,-120.505,-65.249
-0.207,-0.097,-55.758,-274.354,-129.024
-0.209,-0.12,-7.436,-80.515,-46.072
-0.217,-0.085,-9.811,-63.759,-25.034
-0.207,-0.076,-15.119,-110.775,-41.543
-0.249,-0.135,-23.35,-214.822,-116.024
-0.209,-0.106,-16.631,-112.19,-56.672
-0.209,-0.105,-26.294,-190.821,-95.99
-0.223,-0.108,-29.137,-202.811,-98.072
-0.223,-0.092,-13.367,-104.905,-43.14
-0.201,-0.084,-28.397,-128.615,-53.51
-0.245,-0.09,-12.217,-97.399,-35.884
-0.194,-0.085,-12.706,-111.033,-48.407
-0.213,-0.085,-11.184,-107.03,-43.507
-0.161,-0.036,-16.411,-61.461,-13.718
-0.173,-0.067,-14.906,-76.904,-29.642
-0.249,-0.123,-19.497,-66.911,-33.018
-0.181,-0.098,-10.096,-67.111,-36.182
-0.162,-0.051,-21.138,-77.717,-24.506
-0.196,-0.075,-27.097,-230.041,-89.971
-0.185,-0.079,-18.841,-86.461,-37.033
-0.161,-0.034,-15.391,-74.166,-15.877
-0.251,-0.101,-39.715,-231.339,-93.16
-0.248,-0.129,-37.965,-282.09,-147.181
-0.219,-0.077,-26.403,-174.61,-61.901
-0.224,-0.134,-16.293,-132.774,-79.575
-0.202,-0.089,-28.452,-171.734,-76.033
-0.189,-0.072,-13.56,-100.708,-38.137
-0.269,-0.126,-33.51,-166.78,-77.953
-0.228,-0.101,-16.179,-96.306,-42.597
-0.166,-0.072,-1.609,-81.16,-35.322
-0.195,-0.093,-12.39,-78.059,-37.479
-0.187,-0.094,2.932,-94.863,-48.144
-0.175,-0.087,-10.96,-70.526,-36.141
-0.258,-0.116,-20.439,-113.049,-50.72
-0.177,-0.079,-17.499,-76.217,-33.95
-0.18,-0.105,-9.559,-130.38,-75.797
-0.129,-0.054,-16.25,-53.748,-22.426
-0.188,-0.098,-21.427,-109.683,-57.573
-0.216,-0.115,-8.139,-77.437,-41.46
-0.207,-0.111,-5.195,-107.233,-57.837
-0.248,-0.119,-28.134,-174.18,-83.554
-0.21,-0.1,-21.32,-128.028,-62.063
-0.218,-0.088,-20.872,-127.309,-51.118
-0.202,-0.069,-22.361,-96.438,-33.153
-0.16,-0.049,-17.017,-107.424,-32.849
-0.3,-0.145,-19.885,-145.434,-71.085
-0.206,-0.094,-3.119,-105.275,-47.897
-0.203,-0.086,-14.808,-143.048,-60.804
-0.256,-0.123,-16.459,-73.931,-35.477
-0.205,-0.105,-7.509,-87.536,-44.992
-0.262,-0.114,-35.211,-154.992,-67.581
-0.178,-0.067,-31.915,-123.043,-46.726
-0.176,-0.088,-9.505,-105.836,-53.085
-0.197,-0.096,-26.801,-166.588,-81.376
-0.223,-0.118,-12.319,-116.076,-61.767
-0.211,-0.086,-25.277,-133.532,-54.431
-0.215,-0.11,-13.466,-94.116,-48.074
-0.221,-0.083,-20.381,-108.783,-40.911
-0.215,-0.096,-30.619,-169.484,-77.605
-0.172,-0.082,-22.745,-98.965,-47.964
-0.175,-0.065,-19.517,-94.814,-35.397
-0.232,-0.103,-30.284,-207.405,-93.611
-0.18,-0.047,-0.842,-59.563,-15.688
-0.187,-0.094,-10.688,-76.581,-38.266
-0.203,-0.044,-41.469,-253.293,-55.273
-0.233,-0.098,-22.153,-131.076,-56.93
-0.214,-0.109,-19.295,-142.924,-73.121
-0.277,-0.134,-18.01,-133.644,-64.476
-0.222,-0.076,-34.483,-157.762,-54.603
-0.247,-0.146,-13.669,-116.292,-68.844
-0.194,-0.094,-15.387,-127.983,-61.905
-0.214,-0.099,-23.302,-191.503,-88.251
-0.258,-0.139,-18.28,-106.757,-57.559
-0.253,-0.115,-38.105,-213.893,-97.37
-0.166,-0.068,-17.084,-95.164,-39.099
-0.221,-0.112,-24.346,-148.331,-75.14
-0.199,-0.086,-11.979,-62.637,-27.608
-0.21,-0.112,-10.152,-122.672,-65.732
-0.196,-0.092,-27.932,-153.711,-72.952
-0.251,-0.07,-23.162,-141.382,-39.307
-0.197,-0.081,-10.24,-71.351,-29.993
-0.16,-0.086,-13.318,-53.139,-28.812
-0.211,-0.104,-26.707,-149.448,-74.064
-0.21,-0.106,-19.849,-154.383,-77.855
-0.269,-0.098,-29.213,-153.945,-56.288
-0.21,-0.111,-14.354,-109.986,-58.126
-0.207,-0.089,-22.023,-120.218,-53.874
-0.168,-0.06,-22.071,-89.624,-32.612
-0.181,-0.061,-9.395,-64.109,-21.656
-0.216,-0.099,-16.762,-99.461,-45.654
-0.194,-0.075,-12.954,-100.304,-38.549
-0.178,-0.07,-10.36,-100.815,-39.975
-0.261,-0.105,-16.925,-92.813,-37.378
-0.135,-0.034,-14.206,-65.336,-17.262
-0.192,-0.088,-3.609,-138.379,-63.319
-0.223,-0.081,-17.681,-97.421,-35.28
-0.162,-0.056,-25.311,-97.214,-33.385
-0.153,-0.105,-17.547,-60.43,-42.948
-0.241,-0.12,-44.038,-249.603,-124.323
-0.185,-0.077,-16.71,-96.434,-40.213
-0.253,-0.096,0.441,-25.805,-9.812
-0.259,-0.117,-18.402,-95.436,-43.283
-0.2,-0.078,-22.03,-137.399,-53.827
-0.251,-0.126,-29.305,-126.464,-63.448
-0.186,-0.089,-10.096,-80.105,-38.369
-0.198,-0.086,-29.658,-189.577,-82.345
-0.242,-0.105,-27.518,-164.779,-72.966
-0.263,-0.125,-33.915,-187.007,-88.981
-0.229,-0.097,-16.979,-104.322,-45.03
-0.238,-0.131,-18.986,-134.696,-74.235
-0.253,-0.122,-25.816,-133.434,-64.403
-0.202,-0.103,-13.212,-81.239,-41.717
-0.204,-0.093,-12.3,-76.494,-35.092
-0.187,-0.079,-34.555,-115.746,-48.887
-0.134,-0.087,4.972,-58.908,-38.444
-0.2,-0.104,-17.774,-117.23,-60.96
-0.321,-0.164,-25.972,-98.043,-50.138
-0.209,-0.102,-30.812,-140.102,-68.886
-0.156,-0.091,7.05,-88.177,-51.606
-0.224,-0.107,-15.426,-151.215,-72.337
-0.207,-0.078,-25.229,-139.832,-53.287
-0.223,-0.068,-40.85,-292.589,-89.664
-0.237,-0.098,-13.331,-102.998,-42.634
-0.221,-0.093,-28.31,-143.106,-60.537
-0.226,-0.092,-25.755,-175.277,-71.921
-0.231,-0.124,-11.01,-146.623,-78.804
-0.21,-0.087,-26.763,-153.375,-63.427
-0.175,-0.063,-27.861,-105.415,-38.083
-0.233,-0.086,-23.996,-122.826,-45.528
-0.23,-0.11,-10.782,-139.559,-67.153
-0.206,-0.106,-10.198,-114.697,-59.276
-0.249,-0.118,-39.106,-232.416,-111.521
-0.245,-0.112,-22.391,-118.183,-54.36
-0.224,-0.088,-34.611,-149.487,-58.501
-0.214,-0.08,-23.562,-87.922,-32.832
-0.205,-0.083,-13.06,-109.419,-44.393
-0.244,-0.117,-25.857,-112.413,-53.718
-0.196,-0.079,-6.801,-77.894,-31.586
-0.218,-0.099,-25.315,-126.24,-57.602
-0.244,-0.104,-22.147,-85.888,-36.746
-0.203,-0.097,-13.173,-76.814,-36.646
-0.206,-0.103,-6.191,-67.857,-34.082
-0.216,-0.053,-23.952,-101.898,-24.879
-0.204,-0.082,-19.312,-129.894,-52.247
-0.276,-0.131,-25.748,-147.248,-69.852
-0.176,-0.088,-15.123,-70.608,-35.253
-0.236,-0.087,-18.475,-90.584,-33.484
-0.208,-0.101,-5.107,-67.898,-33.951
-0.263,-0.132,-34.084,-216.581,-109.04
-0.209,-0.087,-25.452,-181.734,-75.537
-0.246,-0.135,-24.175,-166.004,-90.757
-0.18,-0.055,-10.333,-138.088,-42.714
-0.204,-0.084,-17.25,-95.434,-39.449
-0.21,-0.093,-20.765,-99.308,-43.713
-0.204,-0.079,-16.172,-95.48,-37.235
-0.237,-0.115,-20.227,-149.476,-72.504
-0.172,-0.048,-20.559,-95.148,-26.66
-0.214,-0.081,-20.029,-101.566,-38.879
-0.148,-0.046,-17.845,-80.155,-24.878
-0.207,-0.081,-17.611,-93.441,-36.732
-0.239,-0.118,-23.886,-139.012,-68.474
-0.146,-0.041,-15.561,-40.422,-11.437
-0.192,-0.107,-1.916,-80.731,-45.009
-0.226,-0.114,-9.211,-68.03,-34.185
-0.215,-0.092,-27.621,-171.404,-73.657
-0.214,-0.094,-14.476,-144.174,-63.459
-0.113,-0.032,-10.907,-108.469,-30.606
-0.228,-0.101,-6.238,-52.76,-23.426
-0.156,-0.066,-26.58,-98.455,-42.074
-0.254,-0.117,-11.689,-135.377,-62.469
-0.248,-0.076,-36.651,-227.822,-69.775
-0.248,-0.123,-27.147,-128.783,-63.875
-0.258,-0.118,-33.053,-227.176,-104.215
-0.21,-0.083,-23.439,-141.207,-55.656
-0.199,-0.084,-19.843,-105.865,-44.467
-0.176,-0.035,-21.7,-97.038,-19.253
-0.19,-0.11,-10.975,-62.079,-36.017
-0.219,-0.097,-50.555,-282.11,-125.582
-0.194,-0.102,-7.214,-106.547,-55.929
-0.231,-0.104,-25.366,-128.934,-58.016
-0.099,-0.04,-16.111,-42.353,-17.406
-0.226,-0.122,-7.325,-37.783,-20.291
-0.173,-0.042,-18.413,-83.365,-20.29
-0.26,-0.119,-36.548,-203.661,-93.2
-0.202,-0.103,-17.569,-160.831,-82.029
-0.196,-0.084,-26.86,-152.408,-65.013
-0.215,-0.112,-9.939,-143.299,-74.675
-0.231,-0.118,-20.793,-228.431,-116.629
-0.204,-0.074,-13.34,-99.161,-36.097
-0.253,-0.119,-22.108,-173.734,-81.763
-0.289,-0.124,-18.271,-96.624,-41.966
-0.204,-0.092,-8.512,-87.477,-40.161
-0.241,-0.117,-27.579,-230.01,-111.572
-0.233,-0.116,-23.506,-160.977,-80.368
-0.26,-0.121,-33.999,-164.624,-76.35
-0.219,-0.12,-12.734,-108.597,-59.761
-0.218,-0.118,-11.785,-111.187,-60.364
-0.194,-0.09,-19.354,-156.868,-73.025
-0.224,-0.112,-15.444,-92.109,-46.15
-0.174,-0.076,-13.169,-69.143,-31.271
-0.236,-0.11,-27.186,-187.934,-87.715
-0.222,-0.089,-16.136,-65.814,-27.019
-0.208,-0.092,-29.052,-178.048,-79.235
-0.188,-0.11,-17.947,-55.523,-32.418
-0.15,-0.057,-10.458,-60.264,-23.042
-0.198,-0.103,-26.574,-126.104,-65.74
-0.251,-0.125,-14.351,-98.122,-48.683
-0.19,-0.087,-34.525,-186.414,-85.184
-0.18,-0.071,-13.743,-89.341,-35.071
-0.194,-0.062,-18.194,-109.596,-35.128
-0.192,-0.102,-4.965,-126.989,-67.503
-0.19,-0.048,-20.625,-94.647,-24.197
-0.282,-0.119,-25.833,-85.359,-36.119
-0.164,-0.043,-7.579,-54.455,-14.332
-0.221,-0.096,-17.032,-77.077,-33.567
-0.169,-0.075,-16.894,-94.125,-41.495
-0.163,-0.057,-20.624,-88.084,-30.756
-0.222,-0.108,-31.497,-179.321,-87.015
-0.198,-0.073,-24.432,-91.936,-33.74
-0.233,-0.118,-24.297,-92.303,-46.771
-0.202,-0.099,-30.045,-137.088,-67.008
-0.134,-0.074,-10.877,-58.291,-32.414
-0.243,-0.111,-26.955,-172.236,-78.92
-0.227,-0.069,-34.915,-178.62,-54.398
-0.214,-0.08,-24.353,-130.799,-48.857
-0.228,-0.106,-5.458,-63.866,-30.664
-0.218,-0.108,-21.198,-194.98,-96.537
-0.201,-0.101,-11.761,-94.148,-48.2
-0.185,-0.077,-8.909,-126.87,-52.412
-0.254,-0.101,-19.026,-97.698,-38.865
-0.186,-0.098,-23.001,-156.334,-82.661
-0.229,-0.092,-32.385,-215.936,-86.721
-0.161,-0.084,-11.218,-51.896,-27.924
-0.207,-0.086,-21.154,-61.18,-25.353
-0.177,-0.088,-12.41,-77.25,-38.919
-0.177,-0.08,-21.745,-89.228,-40.697
-0.181,-0.12,-18.609,-115.353,-76.543
-0.162,-0.109,3.938,-60.617,-40.631
-0.199,-0.105,-14.262,-156.245,-82.559
-0.247,-0.095,-18.894,-70.612,-27.491
-0.211,-0.085,-26.445,-166.506,-67.529
-0.186,-0.086,-27.91,-160.1,-74.542
-0.203,-0.104,-28.67,-136.482,-69.663
-0.23,-0.104,-28.491,-110.183,-50.248
-0.319,-0.158,-30.506,-116.752,-57.804
-0.208,-0.105,-17.865,-202.607,-102.097
-0.222,-0.108,-22.245,-141.798,-68.766
-0.207,-0.083,-23.045,-166.514,-66.335
-0.21,-0.07,-24.539,-100.804,-34.009
-0.191,-0.081,-11.448,-131.547,-55.734
-0.222,-0.117,-24.843,-200.167,-105.429
-0.184,-0.086,-22.082,-74.926,-35.063
-0.249,-0.125,-35.209,-197.192,-98.747
-0.178,-0.063,-21.071,-131.489,-46.138
-0.194,-0.081,-28.823,-149.731,-62.594
-0.225,-0.127,-16.953,-232.716,-131.313
-0.203,-0.081,-32.762,-176.717,-71.054
-0.194,-0.065,-14.82,-82.547,-27.893
-0.218,-0.094,-17.804,-70.485,-30.375
-0.219,-0.057,-18.723,-138.561,-36.2
-0.23,-0.091,-32.466,-195.057,-77.109
-0.284,-0.138,-35.269,-175.022,-85.034
-0.237,-0.115,-20.803,-120.964,-58.776
-0.205,-0.05,-20.031,-109.703,-27.542
-0.213,-0.052,-39.832,-232.565,-57.212
-0.224,-0.09,-18.396,-87.317,-35.184
-0.218,-0.099,-22.341,-162.297,-73.78
-0.22,-0.083,-29.49,-198.061,-74.984
-0.213,-0.113,-12.739,-93.815,-49.842
-0.226,-0.105,-16.601,-166.386,-77.661
-0.211,-0.101,-24.964,-180.8,-87.112
-0.244,-0.082,-29.137,-170.988,-57.632
-0.199,-0.079,-10.735,-64.02,-25.443
-0.215,-0.086,-27.089,-134.832,-53.917
-0.216,-0.093,-17.588,-148.162,-64.136
-0.197,-0.075,-21.665,-109.835,-41.935
-0.207,-0.097,-29.648,-190.61,-89.795
-0.242,-0.104,-23.437,-119.55,-51.574
-0.204,-0.08,-14.896,-84.825,-33.384
-0.246,-0.129,-24.522,-163.844,-86.048
-0.185,-0.084,-11.419,-82.332,-37.506
-0.242,-0.115,-19.312,-114.559,-54.475
-0.189,-0.091,-27.727,-125.17,-60.024
-0.159,-0.092,-7.208,-72.862,-44.067
-0.209,-0.08,-27.893,-154.394,-58.602
-0.244,-0.117,-29.571,-199.539,-96.26
-0.26,-0.1,-9.983,-87.765,-33.923
-0.221,-0.097,-20.174,-187.156,-81.699
-0.257,-0.112,-20.531,-112.348,-49.399
-0.214,-0.111,-6.232,-112.4,-58.156
-0.203,-0.094,-12.154,-126.265,-59.069
-0.199,-0.088,-16.52,-113.771,-51.287
-0.217,-0.092,-25.252,-171.561,-73.027
-0.159,-0.057,-15.047,-62.209,-22.646
-0.235,-0.081,-14.582,-115.993,-39.691
-0.278,-0.135,-37.158,-191.512,-93.195
-0.257,-0.128,-33.22,-234.16,-117.722
-0.187,-0.07,-18.109,-96.052,-36.139
-0.247,-0.133,-19.746,-157.772,-84.906
-0.21,-0.098,-27.811,-205.817,-96.238
-0.197,-0.081,-19.971,-150.771,-61.574
-0.237,-0.111,-14.595,-161.531,-75.571
-0.208,-0.095,-25.583,-153.651,-70.507
-0.188,-0.095,-14.357,-54.282,-27.411
-0.189,-0.056,-16.397,-121.957,-36.332
-0.238,-0.105,-21.32,-175.414,-77.133
-0.243,-0.103,-20.82,-181.107,-76.826
-0.209,-0.084,-20.936,-104.212,-41.772
-0.238,-0.078,-25.611,-102.359,-33.645
-0.218,-0.094,-20.622,-120.437,-52.112
-0.242,-0.118,-29.157,-162.188,-79.309
-0.199,-0.08,-29.322,-149.209,-60.654
-0.229,-0.072,-17.484,-170.479,-53.869
-0.208,-0.085,-9.699,-115.658,-48.245
-0.2,-0.086,-17.353,-104.439,-45.234
-0.21,-0.107,-25.594,-186.221,-94.696
-0.146,-0.034,-1.766,-28.411,-7.472
-0.237,-0.119,-15.392,-167.471,-84.249
-0.208,-0.113,-17.103,-109.148,-59.885
-0.217,-0.095,-28.092,-150.168,-66.445
-0.24,-0.094,-20.715,-120.809,-47.308
-0.262,-0.134,-27.481,-128.661,-65.609
-0.227,-0.117,-19.936,-216.441,-112.057
-0.225,-0.09,-22.572,-95.132,-38.645
-0.232,-0.094,-31.729,-180.391,-73.653
-0.171,-0.047,-22.83,-103.764,-28.771
-0.227,-0.118,-12.274,-140.299,-73.091
-0.255,-0.135,-38.309,-286.554,-151.83
-0.222,-0.11,-14.963,-121.52,-60.364
-0.186,-0.055,-26.052,-148.297,-43.69
-0.192,-0.129,-4.572,-55.352,-37.174
-0.179,-0.096,3.292,-200.409,-107.301
-0.306,-0.143,-30.225,-125.056,-58.325
-0.192,-0.079,-19.426,-82.318,-33.898
-0.25,-0.116,-25.966,-174.222,-80.693
-0.238,-0.117,-19.897,-98.016,-48
-0.256,-0.126,-17.888,-103.477,-50.753
-0.222,-0.095,-16.404,-108.47,-46.323
-0.176,-0.075,-15.946,-82.733,-35.211
-0.229,-0.117,-17.77,-103.798,-53.248
-0.186,-0.081,-13.58,-128.096,-55.509
-0.256,-0.116,-17.159,-148.246,-66.784
-0.258,-0.123,-26.328,-145.66,-69.274
-0.225,-0.111,-21.703,-153.099,-75.377
-0.234,-0.118,-23.329,-162.896,-82.19
-0.181,-0.059,-24.311,-106.669,-34.775
-0.191,-0.077,-16.962,-96.505,-39.114
-0.255,-0.119,-22.692,-149.33,-69.988
-0.23,-0.12,-12.863,-93.84,-49.054
-0.209,-0.104,-21.178,-181.147,-90.599
-0.248,-0.112,-18.087,-90.288,-40.921
-0.313,-0.159,-25.983,-99.888,-50.566
-0.157,-0.01,-19.844,-63.141,-3.998
-0.201,-0.077,-9.585,-74.918,-29.604
-0.248,-0.112,-21.129,-119.978,-54.461
-0.238,-0.121,-25.625,-166.986,-85.014
-0.213,-0.12,-15.273,-141.262,-79.826
-0.242,-0.128,-17.247,-119.35,-62.997
-0.228,-0.136,-17.653,-104.661,-62.521
-0.197,-0.079,-44.064,-218.064,-87.427
-0.245,-0.12,-29.022,-218.819,-107.375
-0.215,-0.127,-12.708,-87.539,-52.754
-0.212,-0.119,-25.568,-140.33,-79.088
-0.201,-0.076,-8.703,-92.78,-36.457
-0.261,-0.127,-17.808,-126.124,-62.666
-0.194,-0.093,-18.978,-149.204,-71.439
-0.167,-0.111,-6.217,-75.567,-50.2
-0.19,-0.089,-9.382,-119.062,-55.796
-0.188,-0.063,-20.533,-110.729,-36.952
-0.196,-0.067,-27.524,-119.92,-40.973
-0.224,-0.102,-28.14,-190.036,-87.137
-0.198,-0.057,-12.556,-89.086,-25.927
-0.199,-0.041,-21.072,-88.437,-18.274
-0.245,-0.122,-18.599,-154.536,-76.827
-0.215,-0.091,-16.033,-106.181,-45.076
-0.217,-0.1,-8.384,-88.514,-43.035
-0.217,-0.103,-17.791,-152.962,-72.584
-0.177,-0.066,-8.524,-119.318,-44.732
-0.218,-0.087,-13.338,-101.504,-41.127
-0.216,-0.115,-27.352,-229.162,-122.321
-0.305,-0.14,-34.598,-141.196,-64.96
-0.286,-0.132,-25.492,-114.499,-53.132
-0.239,-0.123,-29.233,-211.761,-108.691
-0.256,-0.146,-15.436,-119.936,-68.225
-0.171,-0.061,-16.927,-64.701,-22.87
-0.227,-0.098,-24.466,-109.997,-47.354
-0.239,-0.12,-15.156,-168.515,-84.795
-0.261,-0.139,-18.787,-98.756,-52.567
-0.234,-0.11,-46.548,-230.464,-108.55
-0.216,-0.053,-20.801,-99.529,-24.543
-0.181,-0.095,-23.741,-114.448,-59.909
-0.119,-0.028,-18.544,-64.161,-15.061
-0.224,-0.104,-22.025,-140.618,-65.799
-0.192,-0.077,-17.444,-73.449,-33.903
-0.214,-0.109,-16.986,-83.141,-42.255
-0.194,-0.099,-14.626,-66.821,-34.436
-0.227,-0.09,-11.998,-65.21,-25.842
-0.249,-0.116,-25.049,-159.223,-74.061
-0.238,-0.111,-18.553,-165.638,-77.069
-0.186,-0.085,-18.6,-116.517,-53.075
-0.23,-0.081,-38.464,-186.742,-65.473
-0.229,-0.12,-8.335,-149.775,-78.826
-0.189,-0.096,-4.772,-66.453,-34.461
-0.167,-0.07,-11.834,-52.298,-21.991
-0.245,-0.105,-15.265,-77.724,-34.164
-0.197,-0.057,-23.56,-109.124,-31.872
-0.199,-0.08,-9.359,-74.319,-29.956
-0.189,-0.087,-10.617,-69.114,-31.635
-0.243,-0.117,-23.287,-140.104,-67.147
-0.194,-0.071,-13.676,-96.001,-35.598
-0.254,-0.127,-30.833,-226.206,-117.833
-0.267,-0.12,-21.298,-95.6,-42.893
-0.227,-0.11,-14.846,-163.395,-79.166
-0.19,-0.133,-15.248,-85.129,-59.757
-0.216,-0.103,-7.93,-87.364,-42.452
-0.171,-0.081,-4.664,-107.371,-50.695
-0.211,-0.089,-40.489,-204.721,-86.384
-0.189,-0.081,-10.429,-114.539,-49.183
-0.188,-0.097,-13.601,-137.911,-71.295
-0.208,-0.049,-21.935,-112.438,-27.195
-0.23,-0.093,-36.997,-165.022,-66.518
-0.246,-0.117,-14.576,-75.733,-35.892
-0.217,-0.096,-24.958,-148.273,-65.627
-0.246,-0.114,-30.077,-139.2,-65.153
-0.196,-0.105,-17.92,-110.772,-60.357
-0.219,-0.095,-19.767,-103.033,-45.056
-0.249,-0.128,-13.481,-128.238,-65.71
-0.271,-0.13,-29.462,-168.658,-80.571
-0.198,-0.107,-21.612,-165.096,-89.066
-0.208,-0.101,-29.071,-143.17,-69.772
-0.221,-0.073,-24.677,-114.69,-37.737
-0.223,-0.098,-13.841,-113.411,-50.388
-0.228,-0.099,-21.256,-141.13,-61.274
-0.216,-0.088,-23.098,-88.408,-36.454
-0.257,-0.128,-23.805,-139.907,-69.722
-0.198,-0.092,-16.297,-95.081,-44.283
-0.189,-0.099,-11.799,-90.17,-47.997
-0.204,-0.088,-9.575,-109.204,-46.875
-0.249,-0.132,-13.589,-155.551,-82.731
-0.205,-0.108,-3.752,-56.691,-30.729
-0.154,-0.058,-26.652,-113.504,-43.219
-0.226,-0.104,-36.498,-150.291,-69.09
-0.228,-0.102,-25.554,-129.327,-57.728
-0.234,-0.067,-18.365,-111.275,-31.801
-0.243,-0.102,-38.586,-154.83,-64.904
-0.103,-0.08,-13.429,-35.531,-28.66
-0.206,-0.08,-12.054,-59.02,-23.301
-0.243,-0.122,-28.403,-226.19,-113.912
-0.17,-0.068,-11.928,-89.104,-36.415
-0.222,-0.059,-18.936,-97.887,-26.09
-0.174,-0.102,-3.748,-78.41,-47.019
-0.174,-0.062,-23.692,-158.308,-56.709
-0.232,-0.118,-30.381,-107.888,-54.906
-0.242,-0.117,-29.71,-152.222,-73.615
-0.241,-0.121,-30.868,-154.871,-77.649
-0.229,-0.1,-33.14,-237.87,-104.079
-0.228,-0.116,-22.708,-147.503,-75.356
-0.214,-0.089,-19.564,-131.807,-54.881
-0.193,-0.055,-4.762,-81.32,-23.208
-0.205,-0.111,-10.78,-119.529,-64.534
-0.222,-0.11,-17.087,-123.919,-61.168
-0.259,-0.122,-17.819,-114.923,-55.604
-0.202,-0.102,-14.565,-172.865,-87.391
-0.193,-0.072,-39.342,-167.322,-62.005
-0.216,-0.098,-14.702,-55.839,-25.167
-0.209,-0.081,-26.256,-149.439,-59.97
-0.202,-0.1,-17.026,-97.942,-48.673
-0.21,-0.072,-16.796,-133.354,-45.673
-0.255,-0.116,-20.131,-80.683,-36.606
-0.3,-0.139,-30.724,-176.203,-81.47
-0.184,-0.09,-9.584,-96.913,-47.77
-0.205,-0.098,-8.415,-79.076,-39.11
-0.189,-0.082,-24.757,-162.506,-71.184
-0.271,-0.082,-24.324,-69.933,-22.288
-0.204,-0.118,-15.695,-79.405,-45.806
-0.235,-0.114,-17.369,-165.128,-80.015
-0.252,-0.133,-38.703,-286.966,-151.272
-0.17,-0.047,-6.859,-65.969,-18.389
-0.235,-0.049,-21.788,-99.479,-20.975
-0.248,-0.122,-41.75,-189.31,-93.503
-0.2,-0.077,-20.04,-116.799,-45.058
-0.216,-0.1,-17.676,-128.223,-59.391
-0.258,-0.113,-25.497,-128.302,-56.39
-0.223,-0.094,-26.919,-151.253,-64.347
-0.195,-0.066,-29.925,-217.282,-73.542
-0.189,-0.083,-7.187,-105.417,-47.213
-0.226,-0.103,-22.343,-170.587,-77.384
-0.192,-0.057,-4.069,-81.185,-24.077
-0.243,-0.119,-16.214,-175.729,-86.006
-0.246,-0.115,-38.989,-164.065,-76.919
-0.219,-0.099,-14.866,-82.728,-37.436
-0.242,-0.095,-30.231,-221.854,-86.947
