X1_steric,X2_clash,X3_proDesolv,X4_ligDesolv,X5_ligDesolvHB,X6_HB,Y1_score
-24.98731,0.508187,7.036615,4.300314,-2.48466,-5.148878,-20.775732
-11.069226,0.385477,5.268098,7.856171,-5.310468,-15.014423,-17.884371
-22.180016,0.507689,7.543274,9.350885,-3.426992,-10.675479,-18.880638
-13.574448,0.196702,3.393951,2.332673,-0.415598,-3.823068,-11.889788
-18.025944,0.55651,5.340598,2.808994,-0.509658,-1.536608,-11.366107
-14.115781,0.365659,3.439884,3.318407,-4.69109,-4.687535,-16.370455
-23.716639,0.492534,8.562066,11.139157,-5.930649,-7.3423,-16.79583
-12.04061,0.242528,3.83191,5.421264,-2.302144,-5.893408,-10.740459
-19.767027,0.34133,2.127302,2.379771,-0.207848,-1.482058,-16.608532
-9.511789,0.239379,3.864486,0.899714,0,-2.602786,-7.110996
-26.817646,0.440622,6.943794,9.082661,-6.321644,-12.760454,-29.432667
-17.847956,0.577146,6.638567,9.056462,-4.287905,-8.545583,-14.409267
-18.459673,0.525397,7.094325,9.148533,-2.966243,-8.369497,-13.027159
-29.956121,0.86279,10.517034,12.735549,-8.75874,-10.165545,-24.765034
-26.178377,0.493946,8.243619,9.187923,-5.669716,-6.976641,-20.899244
-7.71996,0.336209,2.975321,6.100396,-2.075775,-15.167212,-15.551021
-16.597616,0.230309,3.874274,2.875726,-0.39978,-0.964093,-10.981181
-29.568439,0.680329,8.442503,5.606824,-3.480915,-5.874931,-24.194628
-6.917474,0.267025,3.020875,3.490601,-0.799935,-6.57613,-7.515039
-24.591524,0.59591,7.019771,7.040282,-3.428132,-10.010098,-23.373791
-17.66036,0.575238,4.265242,11.243207,-2.380229,-18.184719,-22.141623
-13.135448,0.756403,6.17115,8.677161,-5.466402,-8.636745,-11.633881
-17.264137,0.161465,5.478688,3.3276,-1.049818,-3.717386,-13.06359
-25.692732,0.384591,2.510284,5.130972,-1.508688,-5.650993,-24.826567
-11.386364,0.549958,5.110401,3.898275,-3.918024,-12.078717,-17.824472
-14.727003,0.390028,3.537821,3.419426,-0.345162,-4.946548,-12.671436
-5.392162,0.251334,4.176482,3.264641,-0.763501,-11.272933,-9.736139
-14.557861,0.378555,4.065001,5.21591,-0.59508,-4.171759,-9.665234
-9.987485,0.276749,3.928901,5.905955,-2.764524,-10.099626,-12.740029
-8.006803,0.29655,2.337973,3.396575,-2.332427,-6.072093,-10.380223
-14.684971,0.239527,3.825186,3.860533,-0.375185,-3.818735,-10.953646
-7.590349,0.925263,4.437529,2.417245,-0.659083,-0.569287,-1.038682
-17.486568,0.24266,2.365324,3.940981,-0.438534,-2.022363,-13.398499
-9.051215,0.59842,5.906871,10.656266,-9.660042,-12.809057,-14.358757
-10.718906,0.176716,2.251606,3.190948,-1.030096,-1.82233,-7.952063
-8.043603,0.488728,4.517524,7.64956,-2.824541,-10.483926,-8.696258
-9.009622,0.273436,3.787855,5.203366,-3.939476,-11.470997,-15.155437
-19.657463,0.610407,5.85594,10.696056,-3.434185,-14.917375,-20.846619
-11.175309,0.458146,4.593023,5.482822,-1.621595,-7.154623,-9.417535
-15.002928,0.284027,2.064867,4.244784,-2.089705,-3.239661,-13.738615
-13.783381,0.311372,2.803891,4.922857,-0.469795,-1.112554,-7.32761
-13.562306,0.26291,4.835394,5.170938,-4.725798,-6.44706,-14.465923
-16.358036,0.522464,4.556498,6.250451,-2.164955,-7.716962,-14.910541
-14.998079,0.240625,4.162677,4.130988,-1.636331,-2.838636,-10.938757
-25.559786,0.58879,9.864664,6.87123,-3.981809,-4.611728,-16.828636
-13.798282,0.221418,2.472415,1.688804,-0.254158,-0.6327,-10.302502
-10.495234,0.22231,3.266249,2.512374,-0.296827,-3.594241,-8.38537
-16.121746,0.356055,1.707499,3.41106,-0.008809,-0.423133,-11.079075
-13.796613,0.172503,1.635767,3.819477,-2.205731,-2.244424,-12.61902
-6.07716,0.229802,1.683907,3.595043,-0.474306,-11.015222,-12.057936
-16.31101,0.409543,4.748105,7.785152,-3.111631,-6.354951,-12.834791
-12.589949,0.258654,2.114711,2.6866,-0.321091,-2.257138,-10.108212
-10.964966,0.265624,1.466371,2.66769,-0.374891,-7.419092,-14.359264
-14.231887,0.13503,1.37065,2.974256,-0.1577,-1.132423,-11.042075
-10.826492,0.280609,2.028863,6.552737,-3.017833,-8.223845,-13.205963
-10.755774,0.30374,4.228292,4.564788,-3.719194,-10.274611,-15.65276
-9.938272,0.182363,2.501357,3.324657,-0.255625,-3.566715,-7.752235
-13.721647,0.401416,4.610247,7.730944,-4.181931,-9.016537,-14.177508
-10.05676,0.373597,6.146548,2.396298,-1.25027,-4.906212,-7.296798
-13.212236,1.087891,6.926329,3.969115,-0.686212,-2.076286,-3.9914
-15.0428,0.39345,3.593499,4.384648,-1.486344,-3.10922,-11.266768
-17.138525,0.325216,3.001147,3.199777,-2.088366,-2.183519,-14.884271
-22.029083,0.796276,9.831504,12.806605,-8.713846,-22.152018,-29.460562
-14.464527,0.316772,3.450358,4.677219,-2.489679,-7.203561,-15.713419
-10.662652,0.250928,2.497688,1.039186,-0.605025,-0.121628,-7.601504
-13.254109,0.231378,1.220675,1.194636,-0.122366,-1.075688,-11.805475
-16.31039,0.176026,1.808632,0.899714,-1.634366,-1.043618,-16.104004
-6.589848,0.287179,4.521779,4.59847,-2.329433,-4.061326,-3.573179
-12.333455,0.264963,1.896951,2.372952,-1.881201,-4.024052,-13.703842
-5.665719,0.28433,3.385421,6.883815,-3.035773,-14.262889,-12.410813
-16.706375,0.358411,2.82556,5.661418,-3.063786,-7.712042,-18.636814
-14.926501,0.258953,3.029285,4.848279,-1.43673,-5.406647,-13.633362
-6.530881,0.184899,1.089727,1.041713,-0.296017,-0.899733,-5.410294
-12.366288,0.460838,6.839745,7.060049,-2.287922,-14.105195,-14.398773
-17.400404,0.380271,5.385071,5.463824,-3.890425,-4.312681,-14.374344
-9.433788,0.375454,5.612794,4.020989,-1.303865,-13.078152,-13.806568
-31.173187,0.645763,8.65507,6.864451,-2.594837,-11.639334,-29.242073
-12.833174,0.230745,3.840647,8.655406,-5.32296,-9.594777,-15.024113
-11.776422,0.243673,4.334639,3.52425,-1.883954,-9.157329,-14.715142
-15.284471,0.207353,1.586289,4.667664,-0.966592,-0.529785,-10.319542
-28.459608,0.665128,9.261421,8.542253,-6.197289,-13.296206,-29.484299
-22.600119,0.447761,6.273191,8.581863,-6.001797,-11.979773,-25.278872
-18.482044,0.378319,3.293129,9.181334,-1.911885,-7.444571,-14.985718
-9.297299,0.897003,4.075298,4.057331,-1.575325,-1.80713,-3.650122
-11.255429,0.172151,2.183488,4.643504,-2.884078,-5.136257,-12.276621
-11.465503,0.371427,6.541901,6.853533,-2.498239,-12.741214,-12.938095
-4.891842,0.198946,1.718745,3.375259,-1.418889,-6.831059,-7.848838
-31.327923,0.722739,7.802228,15.831447,-8.356962,-16.617842,-31.946312
-9.892782,0.268478,4.269595,5.993455,-2.950399,-10.667602,-12.979256
-10.354711,0.382548,2.528338,6.780298,-1.023901,-4.368802,-6.056228
-19.856117,0.45228,2.349474,5.165509,-1.036594,-5.202393,-18.127842
-10.820099,0.259597,1.255049,1.632177,-0.098835,-0.01851,-7.79062
-23.133713,0.79276,11.549218,11.855527,-6.093978,-27.66647,-32.696655
-11.272004,0.197252,2.041778,2.394049,-0.58688,-3.00992,-10.235725
-5.271815,0.365349,3.705372,6.16292,-3.581653,-10.845014,-9.46484
-10.977498,0.232389,2.574248,3.47105,-0.434397,-3.771011,-8.90522
-9.209982,0.265588,1.795105,2.659718,-0.412981,-3.260712,-8.163265
-10.70418,0.179346,1.784344,2.028219,-0.468177,-2.503163,-9.683611
-13.811622,0.238622,2.891199,3.886971,-1.987285,-2.882414,-11.664528
-14.183696,0.259975,3.148903,3.818237,-2.357154,-3.081647,-12.395382
-10.728216,0.178181,2.959859,6.509186,-1.674712,-7.189311,-9.945012
-14.330883,0.147351,2.486718,3.528943,-2.496004,-2.44504,-13.108915
-9.804801,0.25608,3.873232,5.594864,-3.345152,-10.769041,-14.194818
-10.259018,0.355674,4.738818,7.553082,-4.918795,-10.73196,-13.262197
-13.370836,0.414185,3.332246,6.34148,-2.107101,-19.733973,-25.124001
-19.024044,0.128799,1.300094,0.83819,-0.000163,-0.028087,-16.78521
-11.294511,0.228876,1.878489,3.735286,-1.815964,-5.10377,-12.371595
-24.78784,0.492379,4.569658,2.845278,-0.543295,-1.065587,-18.489407
-8.456463,0.127413,0.840016,1.183301,-0.006968,-1.38502,-7.697721
-19.123178,0.500045,6.547863,7.411168,-3.118694,-10.264422,-18.047218
-12.891389,0.414253,4.933045,5.953799,-1.268949,-7.791977,-10.651217
-12.617713,0.376396,4.62773,5.41513,-1.159286,-7.28326,-10.641003
-11.513798,0.139175,1.709207,1.838882,-0.087815,-0.426093,-8.340441
-19.205782,0.577807,3.727786,6.066347,-1.508069,-12.182415,-22.524326
-15.986085,0.442574,5.975322,6.28186,-3.722411,-10.143243,-17.151983
-16.008188,0.320328,4.218751,5.85001,-2.263599,-5.629287,-13.511984
-12.745267,0.389877,2.891401,3.567919,-2.97255,-7.82472,-16.69334
-17.132652,0.379531,4.640465,6.055334,-2.656886,-11.009193,-19.7234
-19.707615,0.255116,4.149932,2.656798,-2.256843,-2.808055,-17.710667
-16.126787,0.282011,3.08798,4.848252,-4.012955,-6.194692,-18.116192
-7.570894,0.321891,3.642901,6.906614,-3.08694,-6.825219,-6.611647
-12.68001,0.718714,6.958749,14.568456,-6.461571,-31.095058,-27.990719
-13.250276,0.260148,3.196293,4.11727,-0.770734,-4.076074,-10.523373
-10.329495,0.237682,2.354551,2.171272,-1.209311,-3.348382,-10.123684
-34.191254,0.688772,9.128988,5.950825,-1.727024,-12.291957,-32.44165
-12.824672,0.312395,3.930659,8.495979,-5.438185,-10.106668,-15.630492
-16.241812,0.194686,2.509979,2.399246,-3.56176,-2.903832,-17.603493
-10.823475,0.406874,2.25665,3.070382,-1.415327,-7.630809,-14.135704
-11.554792,0.334735,3.428369,3.94814,-2.154807,-7.420305,-13.418662
-13.930718,0.337657,4.138189,8.008224,-4.501853,-4.819671,-10.768171
-14.039217,0.489807,4.469463,4.104802,-3.377511,-5.076342,-13.428997
-13.510947,0.369472,2.705581,4.077108,-2.850604,-4.813643,-14.023033
-17.021553,0.384472,1.860135,2.576947,-0.103174,-1.742232,-14.045405
-13.829171,0.542936,6.301953,7.655923,-7.534761,-11.618072,-18.481194
-10.777032,0.512166,3.734957,4.90659,-2.975793,-4.253329,-8.852442
-10.242049,0.263564,3.88114,5.931199,-3.171605,-10.381732,-13.719483
-16.752966,0.402435,5.486781,7.598438,-3.496993,-11.001312,-17.763617
-9.98451,0.293069,3.041064,3.948272,-0.428087,-4.191587,-7.32178
-29.263832,0.559444,6.089911,13.264909,-3.323403,-6.259192,-18.932163
-26.861628,0.337957,4.221818,6.390214,-2.268686,-4.360375,-22.540699
-7.213597,0.290894,2.998682,4.492204,-2.943323,-11.093919,-13.469059
-17.161003,0.396607,5.838491,5.631941,-3.699084,-4.381142,-13.374187
-20.22238,0.366163,1.287174,2.74305,-0.001677,-0.117241,-15.944911
-20.075695,0.156792,1.675228,2.38862,-0.834489,-2.169856,-18.8594
-12.586624,0.300723,5.027945,5.946865,-2.798214,-9.268722,-13.378027
-14.114284,0.438189,5.519313,9.10236,-4.735558,-9.748251,-13.538231
-10.195059,0.632991,4.939438,4.675228,-2.414387,-11.475834,-13.837622
-14.675812,0.475705,6.501334,6.290642,-3.96497,-11.172444,-16.545546
-16.535345,0.347343,4.474569,1.962385,-0.077164,-0.143187,-9.971398
-10.404415,0.322105,4.302317,4.194713,-0.961381,-11.165184,-13.711845
-12.563216,0.429986,5.743216,5.287488,-2.803468,-6.750302,-10.656298
-23.111597,0.312545,5.676666,9.730143,-5.923519,-13.654396,-26.97016
-11.367846,0.320218,4.084459,5.876412,-4.317311,-6.45609,-11.860157
-11.959231,0.228616,0.975246,2.391293,-5e-06,-4.606236,-12.970317
-14.79355,0.335537,3.1873,4.025246,-3.479024,-4.77469,-15.49918
-10.019927,0.301532,3.10035,4.373106,-1.615181,-7.17591,-11.036029
-20.100763,0.872172,6.103593,10.020766,-4.91851,-11.210294,-19.233032
-23.1572,0.468577,6.811786,10.495598,-4.319278,-16.274839,-25.975357
-9.642859,0.363857,1.473746,1.643452,-1e-04,0,-6.161903
-23.462069,0.420879,7.697058,4.541478,-1.94979,-2.524706,-15.277149
-9.551138,0.253697,2.630046,3.1393,-0.275799,-2.276179,-6.080074
-7.635292,0.317947,3.753082,5.912529,-4.706273,-11.15722,-13.515226
-33.272312,0.705817,8.95796,6.795736,-2.12171,-12.356049,-31.290556
-18.092157,0.512999,6.936131,9.919988,-2.692952,-17.746817,-21.162807
-9.126028,0.498904,3.660291,3.537015,-3.029595,-11.91921,-16.378624
-9.518138,0.356243,2.725718,4.550996,-0.390547,-3.603158,-5.878886
-7.902476,0.136431,2.092721,2.690898,-0.848851,-3.823561,-7.654839
-12.619498,0.201039,3.304471,2.932479,-0.474835,-4.343066,-10.999409
-18.227163,0.233416,2.974905,5.87399,-3.537286,-5.361921,-18.04406
-19.596785,0.30029,4.719476,1.339256,-0.264085,-0.827172,-14.32902
-11.811806,0.470283,5.698316,7.064546,-3.86599,-10.040787,-12.485437
-22.72526,0.461704,4.653894,9.170269,-3.449794,-7.045621,-18.934807
-12.083358,0.409099,4.300184,3.901065,-1.614615,-2.206468,-7.294093
-17.927713,0.419962,3.57662,2.686779,-2.219559,-3.69887,-17.162781
-10.217978,0.356021,6.269048,7.057661,-4.020787,-14.066877,-14.622911
-12.294603,0.239715,2.940986,1.106409,-0.039469,-0.514238,-8.5612
-14.478593,0.261001,2.316688,1.077752,-0.013989,-0.181662,-11.018803
-16.65476,0.381058,2.714837,3.453723,-0.805928,-2.602412,-13.513483
-11.491918,0.551041,2.364378,3.354029,-3.287173,-1.995,-10.504642
-6.691154,0.279202,5.142437,3.598666,-2.972443,-8.825987,-9.469278
-21.906609,0.478152,6.638542,5.643466,-2.427982,-11.236897,-22.811329
-15.915689,0.417757,5.355283,5.060956,-3.286584,-10.520364,-18.888641
-23.990458,0.325311,3.811755,0.068791,0,-0.019541,-19.80414
-18.289562,0.218885,5.536638,3.44879,-1.045603,-2.311363,-12.442215
-14.899859,0.316237,1.756737,3.049533,-1.355131,-0.915738,-12.048221
-15.642702,0.348421,5.044361,8.392152,-6.058902,-11.284604,-19.201275
-2.998978,0.167806,1.332457,3.016083,-0.257799,-9.502689,-8.24312
-33.352005,0.781857,10.65596,15.926318,-5.875245,-19.599823,-31.462938
-19.805971,0.466763,3.624721,3.93675,-1.903936,-2.977085,-16.65876
-15.305085,0.275363,2.127841,2.408537,-1.378572,-4.442011,-16.313927
-20.192413,0.460804,3.755411,6.020532,-2.906326,-3.400883,-16.262875
-23.799511,0.539143,6.369038,10.505079,-6.184165,-12.213218,-24.783634
-10.918999,0.294697,4.873349,4.746716,-3.026552,-9.218656,-13.249444
-27.51642,0.679523,9.077642,9.890747,-7.188202,-13.618468,-28.675179
-17.167244,0.469015,4.47674,4.552124,-0.478475,-2.263538,-10.411378
-9.860234,0.315648,4.167614,4.260421,-3.021814,-6.872678,-11.011044
-24.735641,0.384869,6.101575,10.115806,-3.437339,-8.421305,-19.992035
-10.399582,0.294834,4.413742,4.191909,-0.916858,-11.136806,-13.552761
-10.00813,0.385884,3.965212,5.539755,-1.987521,-14.544065,-16.648865
-11.988799,0.198751,5.202059,5.932044,-3.409571,-10.60875,-14.674268
-26.097523,0.459798,6.992892,4.270601,-1.896352,-4.955995,-21.226578
-12.080157,0.307481,5.136314,5.083542,-2.060297,-10.054111,-13.667229
-20.076807,0.538236,6.270967,10.832423,-4.882762,-17.474966,-24.792912
-12.893934,0.149493,0.737927,2.119767,-0.082572,-0.686706,-10.656025
-12.328462,0.423199,4.860425,5.821903,-1.213401,-7.339633,-9.77597
-13.237363,0.156122,1.130681,2.769862,-0.230557,-1.421772,-10.833028
-11.405546,0.261225,3.65951,5.371181,-5.633873,-12.899858,-20.64736
-14.065084,0.468788,4.789748,5.137292,-2.394741,-5.362319,-11.426315
-24.204042,0.349194,5.901353,9.355872,-2.862256,-7.710564,-19.170443
-8.030828,0.499783,5.278075,5.380369,-0.538808,-2.235028,0.353562
-7.526556,0.461301,2.280609,8.353121,-1.413287,-5.977373,-3.822185
-16.422537,0.581138,2.972722,5.964965,-2.503351,-2.513904,-11.920967
-21.799833,0.407463,6.817556,11.266962,-3.548995,-4.980002,-11.836849
-24.535465,0.481904,7.890962,5.701695,-1.904463,-2.956488,-15.321854
-13.663411,0.456068,3.119874,4.320629,-3.199707,-4.942997,-13.909544
-18.778498,0.51352,6.901389,10.194199,-4.472786,-13.55327,-19.195446
-15.468677,0.387619,2.879077,4.661415,-4.410059,-6.538916,-18.489542
-29.512119,0.637428,9.624336,7.737518,-4.054277,-4.785055,-20.352169
-7.509282,0.240054,1.925336,2.985709,-0.49056,-3.510622,-6.359364
-17.139603,0.257617,6.627552,5.797275,-2.759448,-3.549677,-10.766285
-12.323537,0.189348,0.465591,0.421859,0,0,-11.246737
-8.92336,0.157503,2.553214,2.061086,-0.27364,-3.610953,-8.03615
-17.955173,0.237594,2.836712,2.399237,-3.383775,-3.075567,-18.940971
-22.81966,0.300539,7.14452,6.078216,-3.594991,-3.584539,-16.475916
-26.897289,0.367551,3.990373,5.091568,-1.781163,-4.255657,-23.484617
-20.107174,0.434538,6.482183,9.763831,-3.570812,-14.158061,-21.155495
-15.691968,0.377234,3.178381,5.669698,-1.039099,-5.633739,-13.139494
-14.493109,0.420782,3.541469,3.515279,-1.134047,-3.028903,-11.17853
-19.558239,0.384874,7.554785,10.038429,-5.063378,-5.558856,-12.202385
-13.438379,0.298249,4.422493,3.27451,-2.795133,-3.991929,-12.230188
-12.884439,0.060155,1.232085,1.014324,0,-0.09078,-10.668655
-19.754143,0.662206,6.398753,9.381236,-2.129279,-16.145769,-21.586996
-16.027878,0.277869,2.864423,5.102564,-3.14221,-5.988348,-16.913582
-17.717472,0.273145,3.268443,5.230258,-3.00798,-3.593383,-15.546989
-12.551589,0.397831,6.12282,9.21485,-4.930914,-10.003596,-11.750598
-28.469706,0.547753,4.812701,14.639448,-0.884225,-3.662519,-13.016549
-13.153216,0.296966,4.108068,5.265389,-0.788648,-6.13991,-10.41135
-14.900908,0.37379,5.372448,6.591512,-3.693573,-10.088146,-16.344875
-18.253235,0.462905,4.338939,10.899813,-4.156345,-8.046547,-14.754471
-17.395956,0.282702,3.760349,3.977135,-0.285083,-3.376493,-13.037346
-9.444128,0.307793,3.495648,4.432508,-1.491249,-7.308934,-10.008362
-33.097782,0.742787,10.744418,12.180243,-9.016125,-9.271984,-27.718441
-10.826591,0.283583,4.232467,2.666392,-0.001467,-2.714692,-6.360309
-10.817453,0.261861,4.457854,2.140815,-2.8e-05,-2.525745,-6.482697
-20.06222,0.586652,5.918115,10.130197,-4.694666,-17.242548,-25.36447
-12.84976,0.184822,2.448381,2.095965,-0.291722,-0.801238,-9.213552
-15.67979,0.266975,3.794875,5.11585,-1.223953,-2.974721,-10.700765
-16.785761,0.4433,4.958617,4.102015,-2.310911,-6.117577,-15.710318
-14.719993,0.427956,6.99546,8.280875,-6.275169,-20.026625,-25.317495
-11.211492,0.267209,1.90771,0.494803,0,0,-8.54177
-8.317437,0.306493,1.821933,4.30632,-0.295364,-12.767822,-14.945877
-14.065701,0.45669,5.492166,5.33736,-1.680412,-6.998627,-11.458523
-18.639406,0.419538,4.931939,8.721185,-3.661412,-15.710313,-23.938471
-7.617088,0.374626,2.674801,6.024316,-0.538634,-3.084391,-2.16637
-23.326071,0.319605,6.366409,11.08719,-6.2509,-10.373643,-22.17741
-34.436222,0.526757,8.784719,12.919086,-6.063807,-9.773265,-28.042736
-18.550682,0.200942,1.52781,0.87731,-0.352413,-1.333306,-17.630341
-13.131851,0.463964,5.468182,5.77648,-1.133342,-7.059432,-9.615999
-11.324352,0.4915,4.278636,4.489785,-0.364369,-3.779719,-6.20852
-13.58573,0.23525,3.722703,4.855467,-0.656043,-5.058079,-10.486431
-12.374835,0.125162,1.027756,2.14191,-0.003104,-0.06456,-9.147671
-17.997366,0.35391,4.897222,6.091247,-2.811285,-10.784399,-20.250671
-14.450892,0.626954,2.973348,3.883408,-2.191956,-1.897968,-11.057106
-19.312727,0.279137,3.812117,1.184627,-0.148644,-1.353849,-15.539339
-21.507824,0.343265,3.889266,3.980848,-2.926022,-4.666698,-20.887167
-21.621813,0.358747,4.66517,3.246022,-1.699452,-1.947185,-16.99851
-16.550545,0.576859,4.631432,4.891844,-1.546524,-8.856131,-16.853064
-9.677702,0.194715,2.521001,2.694043,-1.109398,-3.737863,-9.115204
-10.882202,0.173928,2.474793,3.313792,-0.625122,-3.961646,-9.506458
-11.53168,0.240857,4.072421,1.949305,-4.8e-05,-2.690485,-7.95963
-27.139748,0.496964,6.571464,8.361979,-5.945753,-11.529336,-29.184429
-21.954514,0.430927,5.497024,2.703712,-1.602225,-1.661495,-16.586569
-9.872808,0.370603,3.292498,5.656559,-2.484509,-9.036572,-12.074228
-12.740539,0.484381,4.887774,8.287357,-3.677916,-16.230461,-18.989403
-21.929695,0.416855,5.793372,9.733203,-5.815921,-11.575701,-23.377888
-13.869046,0.259634,3.193687,5.414002,-2.356643,-9.288312,-16.646679
-18.057066,0.42195,4.351976,1.144157,-0.177578,-0.537428,-12.85399
-20.325445,0.415531,7.62735,8.744701,-4.637432,-6.088536,-14.263831
-14.208114,0.317202,1.913118,2.647632,-0.586849,-2.000794,-11.917805
-23.703976,0.523904,6.241329,7.767536,-2.448463,-13.282786,-24.902454
-21.346315,0.632358,8.873573,5.957902,-1.828811,-10.185581,-17.896873
-6.915243,0.368723,1.92063,1.169281,-0.294295,-6.08775,-9.838654
-9.906318,0.154029,0.504349,0.97918,-0.286134,-0.649725,-9.204618
-7.299502,0.102624,1.194981,0.962051,-0.082733,-1.371522,-6.494102
-19.320978,0.393201,6.053344,3.569389,-4.434674,-5.065827,-18.805542
-6.58103,0.302379,2.002834,3.859737,-2.530337,-3.066614,-6.013031
-9.970409,0.486079,3.68886,2.680033,-1.574405,-3.937857,-8.627699
-8.904501,0.280945,1.727173,4.103112,-0.200381,-1.861869,-4.855519
-14.120124,0.307118,5.844206,6.573729,-4.307806,-13.16257,-18.865448
-9.21049,0.453238,3.201544,6.094291,-2.823792,-21.341017,-23.626225
-12.149976,0.283434,4.105811,4.209185,-3.532728,-9.132632,-16.216906
-10.328979,0.190591,2.75125,3.146823,-0.361101,-3.835242,-8.436658
-16.150867,0.434464,5.408778,4.890292,-3.508993,-8.968317,-17.894644
-9.238811,0.151556,2.703801,2.748115,-0.932356,-3.435672,-8.003367
-13.601419,0.159381,2.423909,1.523254,-1.10525,-3.38901,-13.989135
-12.092242,0.130661,1.021372,2.717687,-0.245533,-1.421726,-9.889782
-14.888307,0.453859,3.73574,6.842698,-2.468393,-4.363389,-10.687792
-21.525366,0.627255,4.235437,3.465705,-2.486666,-3.666025,-19.349661
-9.745727,0.637806,3.150078,6.13396,-3.24553,-14.786633,-17.856045
-17.434713,0.338675,4.72272,5.362169,-3.848489,-5.956788,-16.816425
-10.703684,0.290054,4.498807,4.41554,-3.304292,-3.899705,-8.703281
-19.561913,0.37954,4.19923,7.600678,-1.729139,-8.687194,-17.798798
-20.300444,0.330124,2.743716,4.484129,-0.182576,0,-12.925052
-24.181503,0.434557,6.468333,8.497223,-6.492346,-12.581988,-27.855724
-10.465546,0.349066,1.590068,1.150337,-0.013584,-1.571796,-8.961454
-26.570923,0.452296,5.733362,5.92274,-1.288106,-3.519445,-19.270077
-13.169443,0.246711,2.05687,1.469107,-0.279576,-1.395861,-11.072191
-10.402542,0.446675,4.781972,7.998382,-5.298927,-9.9866,-12.461039
-20.02091,0.537697,5.033993,5.159038,-1.572399,-7.921473,-18.784054
-17.350527,0.262875,3.396611,3.181718,-0.39978,-1.474086,-12.38319
-23.428423,0.294707,3.974066,5.118267,-0.781597,-1.150404,-15.973385
-11.710252,0.260975,1.68237,1.775504,-1.352015,-1.181037,-10.524455
-14.75592,0.561093,4.448836,5.99719,-2.521682,-8.402052,-14.672535
-20.529802,0.243002,2.078368,1.616414,-7.7e-05,0,-16.592096
-16.547714,0.536634,2.042472,3.392151,-1.956945,-1.947766,-14.481168
-20.534988,0.465176,5.709532,8.47145,-5.592864,-11.479434,-22.961128
-21.443577,0.376688,5.783316,9.301003,-6.160475,-12.002762,-24.145807
-16.013485,0.638549,7.393636,7.946924,-5.452222,-13.159666,-18.646263
-12.34059,0.182839,2.932474,3.934706,-0.513668,-5.301066,-11.105303
-17.388187,0.194423,2.110615,1.893995,-1.310649,-3.495411,-17.995214
-8.768791,0.432777,3.165401,4.220382,-3.135488,-12.142395,-16.228115
-4.607992,0.229073,1.642233,3.910441,-1.28406,-4.623819,-4.734124
-9.154138,0.384703,2.610163,7.477681,-2.510623,-6.122537,-7.31475
-12.187656,0.387929,4.82497,5.923419,-3.201239,-10.302015,-14.554592
-14.138364,0.25736,3.995576,1.739483,-0.350055,-1.570628,-10.066628
-15.83099,0.330806,3.417597,4.076933,-3.432194,-5.009241,-16.44709
-14.834055,0.475899,5.569157,5.305317,-1.696681,-6.942335,-12.122698
-22.381554,0.380051,3.802683,3.484225,-2.566375,-1.952948,-19.233917
-13.406136,0.130029,2.742318,3.161505,-0.476393,-1.092813,-8.94149
-21.34763,0.530941,6.282387,5.641518,-2.842266,-10.768044,-22.503094
-15.348749,0.58465,5.283073,7.051929,-1.418759,-10.022103,-13.869959
-10.677707,0.596789,3.876961,7.108065,-4.179987,-5.0281,-8.30398
-11.543736,0.241838,2.961821,2.926307,-0.37383,-3.76037,-9.547969
-21.033602,0.52953,4.146901,2.993044,-1.919922,-6.950396,-22.234444
-14.202038,0.529277,4.927197,3.976171,-2.009461,-6.804082,-13.582935
-12.234649,0.485104,5.965219,3.978685,-1.212412,-1.479601,-4.497654
-17.553858,0.267903,5.515646,9.566486,-6.387871,-9.907623,-18.499317
-17.69664,0.344362,3.129786,4.540596,-2.077047,-3.21822,-14.977163
-36.248474,0.784507,8.49291,13.196883,-6.480241,-14.503977,-34.758392
-11.18323,0.295224,1.773599,0.922679,0,0,-8.191729
-16.97002,0.376796,2.886753,6.487828,-3.151841,-8.319991,-18.690475
-29.278296,0.670707,9.107189,5.416014,-3.2251,-5.870024,-23.179508
-20.166313,0.314261,2.141112,0.77941,-0.559164,-0.109525,-17.600222
-25.615574,0.382965,3.380788,4.095742,-1.595288,-1.829138,-21.180506
-9.996235,0.486421,5.388006,4.545352,-1.942523,-14.690206,-16.209185
-24.592525,0.410965,5.545743,9.57077,-2.580524,-8.980543,-20.626114
-19.76285,0.560312,6.129514,10.844785,-4.635021,-15.567709,-22.430969
-16.46954,0.350435,5.175397,4.071518,-2.796442,-5.564384,-15.233015
-10.096375,0.235747,2.525886,3.597423,-2.538431,-5.273923,-11.549673
-16.303959,0.187263,2.7426,4.163832,-3.042314,-2.84414,-15.096716
-15.161081,0.335846,4.622453,3.276128,-2.933352,-3.793945,-13.653951
-16.100204,0.38166,3.527619,4.538668,-3.043457,-5.099,-15.794716
-17.632675,0.332727,3.720111,2.780715,-0.036491,-0.232823,-11.068437
-11.649359,0.480716,2.464056,4.13154,-1.6843,-1.448783,-7.706131
-25.457663,0.373603,6.667075,8.548531,-3.505302,-5.269638,-18.643394
-21.57489,0.334379,7.884987,4.156102,-1.683686,-3.469423,-14.352531
-22.324686,0.537725,7.38534,8.383429,-2.571836,-9.98488,-18.574909
-23.896122,0.422293,7.380418,3.968666,-2.064058,-2.081261,-16.270063
