X1_hydrophobic,X2_vdw,X3_hbond,X4_ligand_entropy,Y_cyscore_BA
-3.4472,-3.641,0,0.42,-6.6682
-1.3588,-1.779,0,0.252,-2.8858
-3.1041,-2.9541,0,0.84,-5.2182
-2.3939,-3.5755,0,0.546,-5.4235
-1.4994,-1.5667,0,0,-3.0661
-2.4815,-2.2598,0,0.252,-4.4893
-0.5832,-1.2737,0,0.042,-1.8149
-0.9378,-1.9722,0,0.462,-2.4479
-1.5716,-2.2149,0,0.21,-3.5766
-2.5424,-1.3633,0,0.042,-3.8637
-1.3735,-1.5207,0,0.294,-2.6002
-0.9193,-0.8176,0,0.126,-1.6109
-1.1415,-1.0307,0,0.21,-1.9622
-1.1666,-1.4341,0,0.336,-2.2647
-3.0649,-4.3842,0,0.63,-6.8191
-1.6518,-1.6272,0,0.126,-3.1529
-1.6415,-1.363,0,0.378,-2.6266
-2.7276,-2.9703,0,0.378,-5.3199
-4.047,-4.5597,0,1.26,-7.3467
-2.9007,-3.0049,0,0.378,-5.5276
-1.0112,-2.0657,0,0.252,-2.8249
-3.1068,-2.6758,0,0.63,-5.1526
-1.5335,-1.5831,0,0.168,-2.9486
-3.173,-2.544,0,0.462,-5.255
-1.3897,-1.9694,0,0,-3.3591
-1.1789,-1.6708,0,0.042,-2.8077
-1.1089,-1.2425,0,0,-2.3514
-1.4889,-1.9777,0,0.336,-3.1306
-1.2468,-1.821,0,0,-3.0678
-1.3459,-1.2859,0,0.168,-2.4638
-1.2203,-1.4577,0,0.042,-2.6359
-2.1716,-3.1291,0,0.252,-5.0487
-1.8325,-1.7333,0,0,-3.5658
-1.4967,-2.4134,0,0.21,-3.7001
-1.0747,-0.7949,0,0.126,-1.7436
-1.5757,-2.0923,0,0.252,-3.416
-2.5913,-2.8263,0,0.252,-5.1656
-2.3259,-2.6344,0,0.21,-4.7503
-1.9122,-2.309,0,0.084,-4.1373
-1.7778,-2.0057,0,0,-3.7835
-1.7907,-2.3626,0,0.294,-3.8593
-1.4986,-1.8164,0,0.42,-2.895
-1.0603,-1.8631,0,0,-2.9234
-2.068,-2.6937,0,0.084,-4.6778
-1.7894,-0.9888,0,0.126,-2.6522
-1.6781,-1.8662,0,0.252,-3.2924
-1.4439,-2.4376,0,0.336,-3.5455
-1.2117,-2.4339,0,0.42,-3.2255
-1.592,-2.2352,0,0.126,-3.7012
-1.9966,-3.2107,0,0.252,-4.9554
-1.3624,-2.2035,0,0.378,-3.1879
-1.3339,-2.2482,0,0.42,-3.1621
-1.3407,-1.3682,0,0.294,-2.4149
-1.4202,-1.4921,0,0.126,-2.7863
-2.4575,-3.1271,0,0.504,-5.0806
-1.8918,-2.3905,0,0.462,-3.8204
-1.5115,-2.0561,0,0.252,-3.3157
-2.41,-3.5004,0,0.546,-5.3644
-0.7234,-1.0202,0,0.084,-1.6596
-1.4233,-1.5385,0,0,-2.9618
-3.4593,-3.1913,0,0.672,-5.9786
-1.6813,-2.2079,0,0.252,-3.6372
-1.5052,-2.595,0,0.126,-3.9742
-1.378,-1.6973,0,0.336,-2.7393
-1.9808,-2.7009,0,0.21,-4.4718
-2.2192,-1.7349,0,0.672,-3.2821
-2.7029,-2.4301,0,0.42,-4.713
-2.0461,-3.53,0,0.924,-4.652
-1.5386,-1.3061,0,0.042,-2.8028
-2.2279,-3.4181,0,1.218,-4.4279
-1.2676,-1.9711,0,0.168,-3.0707
-1.4942,-2.5004,0,0.84,-3.1546
-0.9128,-1.2797,0,0.168,-2.0244
-2.0232,-2.1643,0,0.252,-3.9355
-2.3811,-3.3531,0,0.504,-5.2302
-1.2218,-2.0497,0,0.252,-3.0195
-1.8533,-1.6659,0,0.168,-3.3511
-1.2936,-1.1613,0,0.126,-2.3288
-1.732,-2.7311,0,0.924,-3.5391
-1.8949,-2.924,0,0.252,-4.5668
-2.7892,-2.4713,0,0.294,-4.9665
-1.6614,-1.692,0,0.084,-3.2693
-1.6601,-1.7567,0,0.252,-3.1648
-2.4837,-1.4455,0,0.546,-3.3831
-1.0871,-1.2659,0,0.042,-2.311
-1.2847,-1.6049,0,0.336,-2.5536
-1.2323,-2.1286,0,0.21,-3.1509
-1.0012,-2.0243,0,0.168,-2.8574
-1.3215,-1.5438,0,0,-2.8653
-1.7123,-1.8599,0,0.462,-3.1102
-1.5713,-2.6714,0,0.336,-3.9067
-1.2973,-1.3934,0,0,-2.6907
-1.156,-2.2057,0,0.588,-2.7737
-0.5816,-1.235,0,0.084,-1.7326
-3.1983,-4.2445,0,0.504,-6.9388
-1.1808,-1.8646,0,0.042,-3.0033
0.1106,-0.6949,0,0,-0.5843
-1.4172,-1.175,0,0.084,-2.5082
-2.279,-2.0542,0,0.21,-4.1232
-1.8885,-2.0082,0,0.042,-3.8548
-1.5382,-1.686,0,0.042,-3.1822
-1.4779,-3.1675,0,0.588,-4.0574
-1.7883,-2.3759,0,0.504,-3.6603
-2.0067,-2.4317,0,0.546,-3.8924
-1.339,-1.4069,0,0.21,-2.5359
-1.7986,-1.9638,0,0.714,-3.0485
-1.6911,-1.8753,0,0.21,-3.3564
-1.0219,-1.3363,0,0.042,-2.3162
-1.3313,-1.4565,0,0.21,-2.5778
-1.1167,-2.012,0,0.966,-2.1628
-0.739,-1.1319,0,0.21,-1.661
-1.1193,-2.4877,0,0.168,-3.4389
-2.4421,-1.324,0,0.504,-3.262
-1.0785,-2.6083,0,0.294,-3.3928
-1.4769,-2.278,0,0.084,-3.6709
-1.4699,-2.5332,0,0.084,-3.9191
-2.8897,-2.634,0,0.42,-5.1037
-2.6104,-4.4517,0,0.966,-6.0961
-1.3308,-1.6587,0,0.378,-2.6115
-3.0391,-2.6562,0,0.42,-5.2753
-2.0231,-3.004,0,0.546,-4.4811
-1.5316,-2.6888,0,0.336,-3.8844
-1.6318,-3.0371,0,0.21,-4.4589
-1.9399,-2.1932,0,0.126,-4.0071
-0.9769,-1.8882,0,0.42,-2.4451
-1.4554,-2.5232,0,0.252,-3.7266
-2.0031,-2.4402,0,0.294,-4.1493
-2.7491,-3.255,0,0.756,-5.2481
-1.5457,-1.9539,0,0.21,-3.2896
-2.2809,-2.8479,0,0.42,-4.7088
-1.1531,-1.6274,0,0.126,-2.6545
-1.0602,-1.9202,0,0.462,-2.5184
-1.5744,-1.7369,0,0.084,-3.2272
-1.7159,-1.4581,0,0.042,-3.1321
-2.4491,-2.3157,0,0.378,-4.3868
-1.2542,-1.3437,0,0.126,-2.4719
-1.0593,-1.4567,0,0,-2.516
-0.7198,-1.3928,0,0.21,-1.9026
-1.1411,-1.5988,0,0.42,-2.3198
-1.8265,-2.4377,0,0.084,-4.1802
-2.4525,-2.1729,0,0.084,-4.5414
-1.7989,-0.9069,0,0.168,-2.5378
-1.1502,-1.5251,0,0.21,-2.4653
-0.9169,-1.5853,0,0.042,-2.4602
-2.2671,-2.939,0,0.63,-4.576
-2.3983,-3.1655,0,0.294,-5.2698
-1.7871,-2.3875,0,0.42,-3.7546
-1.679,-2.9557,0,0.21,-4.4247
-1.5047,-1.5831,0,0.042,-3.0458
-1.8908,-1.9722,0,0.084,-3.7789
-1.2592,-1.6453,0,0.042,-2.8624
-1.226,-2.6205,0,0.294,-3.5524
-1.1402,-2.0742,0,0.504,-2.7104
-1.3826,-1.5977,0,0.084,-2.8964
-0.7932,-1.7687,0,0.42,-2.1419
-1.4825,-1.8567,0,0.042,-3.2972
-1.6728,-2.1876,0,0.672,-3.1885
-0.7649,-1.0911,0,0.252,-1.604
-1.1475,-1.7485,0,0.042,-2.854
-0.9797,-0.7621,0,0.084,-1.6578
-1.6862,-2.7422,0,0.42,-4.0084
-1.602,-2.6893,0,0.21,-4.0813
-2.8493,-4.6494,0,0.672,-6.8267
-0.7022,-0.7131,0,0.084,-1.3313
-0.6819,-2.4805,0,0.798,-2.3644
-1.8145,-1.8309,0,0.252,-3.3933
-2.0353,-3.2721,0,0.462,-4.8454
-2.0326,-1.9013,0,0.21,-3.7239
-3.1489,-3.5336,0,0.42,-6.2624
-1.6854,-2.5809,0,0.42,-3.8463
-1.2793,-1.9221,0,0.126,-3.0755
-1.1388,-1.9317,0,0.21,-2.8605
-0.1124,-1.6027,0,0.042,-1.6731
-4.7491,-5.0918,0,1.386,-8.4549
-1.3275,-2.0059,0,0.21,-3.1234
-2.4412,-2.2977,0,0.378,-4.3609
-1.9626,-1.9761,0,0.042,-3.8967
-0.1372,-0.6977,0,0.42,-0.4149
-1.4472,-1.6613,0,0.21,-2.8985
-2.0057,-2.6304,0,0.588,-4.0481
-1.9409,-3.0327,0,0.252,-4.7216
-2.0828,-2.5853,0,0.126,-4.5421
-1.7306,-2.6623,0,0.672,-3.7208
-2.7665,-4.2642,0,0.294,-6.7367
-0.9776,-1.7468,0,0.252,-2.4723
-1.9344,-2.5118,0,0.756,-3.6902
-1.829,-1.3788,0,0.462,-2.7458
-1.5251,-1.8436,0,0.084,-3.2847
-3.4264,-4.0004,0,0.84,-6.5868
-1.7945,-2.5896,0,0.378,-4.006
-1.8916,-2.5822,0,0.882,-3.5919
-1.593,-2.0783,0,0.378,-3.2933
-1.7541,-2.1466,0,0.378,-3.5227
-2.1225,-3.1039,0,0.462,-4.7643
-1.3304,-1.3241,0,0.084,-2.5705
-1.2747,-1.9315,0,0,-3.2062
-3.5833,-3.0607,0,0.588,-6.056
-0.7022,-1.5332,0,0.378,-1.8575
-2.9303,-3.1711,0,0.882,-5.2194
-0.2321,-0.7615,0,0.126,-0.8676
-1.0083,-1.1915,0,0,-2.1998
-1.4349,-2.5778,0,0.294,-3.7187
-1.3393,-1.1629,0,0.168,-2.3342
-2.3094,-3.4692,0,0.924,-4.8547
-1.6154,-2.0343,0,0.252,-3.3977
-1.6757,-2.2945,0,0.462,-3.5082
-1.4765,-2.2664,0,0.336,-3.4069
-1.5736,-2.0476,0,0.336,-3.2851
-1.9139,-1.1482,0,0.168,-2.894
-0.693,-1.8212,0,0.084,-2.4302
-0.7351,-0.7082,0,0.126,-1.3173
-2.057,-1.9856,0,0.378,-3.6645
-1.7845,-2.4773,0,0.252,-4.0098
-2.5363,-2.8305,0,0.546,-4.8208
-1.0476,-1.636,0,0.588,-2.0955
-1.3792,-1.6757,0,0.084,-2.9709
-0.2187,-2.4103,0,0.882,-1.7469
-0.1107,-1.4738,0,0.252,-1.3325
-3.3292,-3.0386,0,0.126,-6.2418
-2.6818,-2.9032,0,0.462,-5.123
-1.86,-2.2851,0,0.294,-3.8511
-1.1393,-1.3948,0,0.042,-2.4921
-2.8439,-3.6889,0,0.462,-6.0707
-1.6299,-2.1886,0,0.294,-3.5245
-1.6815,-2.7031,0,0.042,-4.3426
-2.1228,-1.57,0,0,-3.6928
-2.1326,-3.2276,0,0.504,-4.8562
-2.5769,-3.3384,0,0.504,-5.4113
-1.6665,-1.845,0,0.042,-3.4695
-2.1732,-0.6586,0,0.168,-2.6638
-2.1521,-1.8457,0,0.042,-3.9558
-1.7416,-2.1474,0,0,-3.889
-1.9704,-2.2522,0,0.378,-3.8447
-0.0034,-1.8052,0,0.294,-1.5147
-1.5706,-3.0144,0,0.168,-4.4171
-1.7909,-1.1698,0,0,-2.9607
-1.9041,-3.0698,0,0.462,-4.512
-2.4537,-3.3065,0,0.504,-5.2562
-1.1196,-2.2545,0,0.798,-2.5761
-2.094,-1.9327,0,0.714,-3.3127
-3.0693,-1.1794,0,0.504,-3.7447
-2.2066,-4.0766,0,1.596,-4.6872
-1.8321,-2.5495,0,0.042,-4.3396
-2.2773,-2.8673,0,0.21,-4.9346
-1.0138,-2.0235,0,0,-3.0373
-1.8605,-2.6769,0,0.294,-4.2435
-3.2484,-3.6141,0,0.42,-6.4426
-0.6527,-1.5484,0,0.042,-2.1591
-2.9444,-3.2806,0,0.168,-6.0571
-2.0237,-3.3291,0,0.168,-5.1849
-3.1011,-2.2753,0,0.42,-4.9564
-3.8068,-4.2018,0,0.546,-7.4626
-2.9519,-3.1149,0,0.21,-5.8568
-1.2272,-1.4646,0,0.084,-2.6078
-0.3649,-1.2188,0,0.042,-1.5417
-1.5212,-2.176,0,0.336,-3.3612
-1.7165,-3.0724,0,0.798,-3.9909
-3.1527,-2.361,0,0,-5.5137
-1.2595,-1.933,0,0.336,-2.8566
-1.4079,-1.9559,0,0.42,-2.9438
-2.5686,-3.9382,0,0.252,-6.2548
-0.6546,-1.2621,0,0.294,-1.6227
-2.0073,-3.085,0,0.336,-4.7563
-1.6135,-3.0067,0,0.588,-4.0321
-0.2754,-1.9698,0,0.168,-2.0773
-1.9412,-2.8978,0,0.336,-4.503
-2.9245,-2.264,0,0.63,-4.5585
-1.7746,-2.518,0,0.588,-3.7046
-0.9813,-1.3708,0,0,-2.3521
-2.4575,-2.6126,0,0.294,-4.7762
-1.3176,-2.4116,0,0.504,-3.2252
-2.1981,-2.2854,0,0.21,-4.2735
-1.745,-3.5236,0,0.504,-4.7646
-1.7381,-2.2775,0,0.21,-3.8056
-1.0461,-1.3575,0,0.252,-2.1516
-2.0788,-2.9313,0,0.21,-4.8001
-1.6596,-1.4651,0,0,-3.1247
-1.6071,-1.3246,0,0.168,-2.7637
-0.1434,-2.1151,0,0.798,-1.4605
-1.6958,-1.878,0,0.21,-3.3638
-1.6357,-2.633,0,0.42,-3.8487
-2.2566,-3.4516,0,0.168,-5.5402
-1.0084,-1.2905,0,0.084,-2.2148
-3.234,-2.8624,0,0.378,-5.7184
-1.3501,-1.9321,0,0.042,-3.2401
-1.2388,-2.0821,0,0.084,-3.2369
-1.5401,-2.6754,0,0.168,-4.0476
-1.6101,-2.1517,0,0.084,-3.6778
-1.7454,-3.2097,0,0.084,-4.8711
-1.7547,-1.3502,0,0.168,-2.9369
-1.533,-1.7094,0,0.252,-2.9904
-4.1457,-2.6999,0,0.084,-6.7616
-2.6286,-3.3818,0,0.63,-5.3804
-1.4893,-1.649,0,0.336,-2.8023
-1.4809,-2.4593,0,0.546,-3.3942
-2.6123,-3.9029,0,0.378,-6.1373
-2.1299,-2.8745,0,0.21,-4.7944
-2.6361,-2.6317,0,0.168,-5.0998
-2.5862,-3.4896,0,0.462,-5.6138
-0.943,-0.5971,0,0.042,-1.4982
-1.7072,-2.5874,0,0.546,-3.7486
-2.1292,-2.4369,0,0.378,-4.1881
-1.9934,-2.4489,0,0.378,-4.0643
-0.942,-1.4941,0,0.042,-2.3941
-1.6582,-1.8822,0,0.168,-3.3724
-0.9504,-2.2728,0,0,-3.2232
-3.0961,-2.7142,0,0.378,-5.4323
-1.869,-3.4273,0,0.336,-4.9603
-2.0534,-2.7482,0,0.504,-4.2977
-1.7243,-2.4906,0,0.21,-4.0049
-1.6825,-1.8127,0,0.336,-3.1592
-2.5849,-3.4101,0,0.84,-5.155
-0.895,-1.0636,0,0.042,-1.9167
-1.8507,-2.7051,0,0.252,-4.3039
-1.9515,-2.0026,0,0.168,-3.7861
-1.9436,-2.3488,0,0.21,-4.0824
-2.1099,-1.6604,0,0.21,-3.5603
-1.6108,-1.7999,0,0.084,-3.3268
-3.3451,-4.0655,0,0.294,-7.1167
-0.9166,-1.4817,0,0,-2.3983
-1.7902,-3.5383,0,0.21,-5.1185
-1.2175,-2.3262,0,0.588,-2.9557
-1.7876,-2.3635,0,0.42,-3.7311
-4.2875,-4.4828,0,1.26,-7.5103
-1.6479,-1.8863,0,0.126,-3.4082
-1.7969,-2.2067,0,0.168,-3.8356
-1.2006,-0.7278,0,0.042,-1.8864
-3.5243,-4.5454,0,1.092,-6.9777
-3.284,-1.371,0,0.588,-4.067
-1.5344,-1.5841,0,0.126,-2.9925
-2.0278,-2.6558,0,0.084,-4.5996
-1.4753,-1.287,0,0.126,-2.6363
-1.1957,-1.2245,0,0.168,-2.2523
-0.9845,-1.587,0,0.084,-2.4875
-1.0703,-1.4375,0,0.504,-2.0039
-1.4381,-1.4505,0,0.042,-2.8465
-2.2623,-2.2838,0,0.294,-4.2521
-1.9742,-2.1334,0,0.042,-4.0656
-2.006,-2.3369,0,0.252,-4.0909
-1.5261,-2.573,0,0.252,-3.8471
-1.9843,-2.5852,0,0.336,-4.2335
-0.9299,-2.4265,0,0.084,-3.2723
-0.8637,-2.0346,0,0.252,-2.6463
-1.3384,-2.2062,0,0.252,-3.2926
-2.0035,-1.0666,0,0.21,-2.86
-2.5983,-3.1585,0,0.546,-5.2108
-1.4072,-0.8616,0,0.168,-2.1008
-2.469,-1.3947,0,0.588,-3.2757
-1.6201,-1.0465,0,0.042,-2.6247
-1.4032,-1.2539,0,0.042,-2.6151
-1.4549,-2.1069,0,0.168,-3.3937
-2.5896,-2.7972,0,0.21,-5.1768
-1.8547,-2.4508,0,0.336,-3.9695
-2.1829,-1.9707,0,0.504,-3.6496
-1.302,-1.7575,0,0.126,-2.9334
-2.2129,-3.9387,0,0.966,-5.1856
-3.6796,-3.5454,0,0.672,-6.553
-0.4795,-1.6707,0,0.294,-1.8562
-1.7286,-2.4617,0,0.42,-3.7703
-1.3679,-2.1524,0,0.378,-3.1423
-1.567,-2.1714,0,0.21,-3.5284
-2.308,-3.2487,0,0.42,-5.1367
-1.7525,-1.4666,0,0.21,-3.0091
-1.2349,-2.5039,0,0.042,-3.6968
-1.6886,-1.8657,0,0.042,-3.5123
-1.3491,-2.0539,0,0.588,-2.8151
-2.1923,-3.3518,0,0.588,-4.9561
-1.8142,-1.6315,0,0.042,-3.4038
-0.9679,-1.5667,0,0,-2.5346
-0.9011,-2.5316,0,0.84,-2.5927
-1.6334,-1.7182,0,0.126,-3.2256
-0.9536,-1.9132,0,0.042,-2.8248
-1.9879,-2.7735,0,0.42,-4.3414
-1.6667,-2.3445,0,0.21,-3.8012
-1.7706,-2.0568,0,0.21,-3.6174
-2.7301,-3.8685,0,0.588,-6.0106
-3.0215,-1.7311,0,0.672,-4.0806
-2.0826,-1.5125,0,0.042,-3.5531
-3.1954,-3.3714,0,0.63,-5.9367
-2.2952,-1.6616,0,0.63,-3.3268
-0.9882,-0.9497,0,0.21,-1.7278
-1.7657,-1.5311,0,0.336,-2.9608
-2.0207,-2.8172,0,0.252,-4.5859
-1.0178,-1.4269,0,0.588,-1.8567
-2.3182,-3.876,0,1.05,-5.1442
-1.0333,-1.499,0,0,-2.5323
-1.6568,-2.68,0,0.168,-4.1688
-0.8444,-2.139,0,0.546,-2.4374
-2.3562,-2.4637,0,0.336,-4.4839
-2.2605,-1.6708,0,0.126,-3.8053
-1.681,-1.1115,0,0.126,-2.6666
-0.5381,-1.5197,0,0,-2.0578
-0.5338,-0.9315,0,0.042,-1.4233
-2.0007,-2.5955,0,0.588,-4.0082
-1.7023,-2.6422,0,0.336,-4.0085
-0.9546,-2.519,0,0.21,-3.2635
-1.9255,-2.7979,0,0.42,-4.3034
-1.2048,-2.4686,0,0.504,-3.1694
-1.2267,-1.6613,0,0.042,-2.846
-0.7136,-1.1148,0,0,-1.8284
-0.9855,-1.2985,0,0.084,-2.2
-0.853,-2.3055,0,0.084,-3.0745
-1.5375,-1.4836,0,0.042,-2.9791
-1.179,-1.5175,0,0,-2.6965
-2.1201,-1.908,0,0.126,-3.9021
-2.0943,-1.9513,0,0,-4.0456
-3.4093,-3.8607,0,0.42,-6.85
-1.2593,-0.8103,0,0.168,-1.9016
-2.0679,-2.7974,0,0.336,-4.5293
-1.1326,-1.393,0,0.252,-2.2736
-1.6834,-2.0972,0,0.168,-3.6125
-1.4324,-2.53,0,0.084,-3.8785
-2.2104,-3.2804,0,0.588,-4.9028
-1.3889,-2.1898,0,0.168,-3.4107
-1.7471,-2.7862,0,0.42,-4.1134
-1.827,-2.112,0,0.42,-3.519
-2.241,-2.3236,0,0.63,-3.9346
-0.9963,-1.0746,0,0.084,-1.9869
-1.7107,-3.3113,0,0.21,-4.812
-1.645,-2.4976,0,0.21,-3.9326
-2.1175,-1.8407,0,0.588,-3.3702
-1.4136,-1.8235,0,0.126,-3.1111
-1.4929,-1.8726,0,0.378,-2.9874
-2.6562,-2.3727,0,0.378,-4.6508
-2.1064,-3.5491,0,0.504,-5.1514
-0.6304,-2.4039,0,0.798,-2.2363
-1.5927,-2.0667,0,0,-3.6593
-1.9621,-2.1134,0,0.294,-3.7815
-2.4265,-2.2833,0,0.042,-4.6678
-1.153,-1.6032,0,0.126,-2.6302
-2.613,-2.313,0,0.084,-4.842
-1.4357,-1.4808,0,0.042,-2.8745
-1.4105,-2.1052,0,0.042,-3.4737
-1.2728,-1.9278,0,0.168,-3.0326
-1.586,-2.3254,0,0.336,-3.5754
-1.2196,-1.5369,0,0.042,-2.7145
-2.632,-2.4762,0,0.294,-4.8141
-0.6211,-2.4961,0,0.504,-2.6132
-1.8419,-2.2487,0,0,-4.0907
-1.9157,-1.5639,0,0.042,-3.4376
-1.7667,-2.6402,0,0.252,-4.1549
-0.7935,-1.3942,0,0.252,-1.9357
-0.5409,-1.2207,0,0.21,-1.5516
-2.6771,-3.7612,0,1.008,-5.4304
-1.4463,-1.8167,0,0.42,-2.843
-1.6745,-1.5445,0,0.126,-3.093
-1.8104,-2.1759,0,0.252,-3.7343
-1.9063,-3.3671,0,0.588,-4.6854
-1.8441,-1.9006,0,0.084,-3.6607
-2.7078,-2.5914,0,0.294,-5.0052
-2.5329,-2.8801,0,0.126,-5.287
-2.3975,-3.6027,0,0.924,-5.0762
-1.7257,-2.646,0,0.042,-4.3297
-2.1584,-2.3153,0,0.042,-4.4318
-0.9399,-1.2807,0,0.336,-1.8845
-1.7101,-2.6271,0,0.378,-3.9592
-1.7553,-2.3016,0,0.042,-4.0149
-1.4498,-2.0092,0,0.21,-3.2491
-2.4726,-2.943,0,0.462,-4.9536
-1.569,-3.0888,0,0.588,-4.0698
-0.8044,-0.9868,0,0.126,-1.6652
-1.807,-2.9378,0,0.546,-4.1988
-2.4351,-1.7205,0,0.63,-3.5257
-1.7268,-2.3212,0,0.084,-3.964
-2.2502,-1.1612,0,0.168,-3.2434
-2.1522,-2.3436,0,0.21,-4.2859
-1.8545,-1.771,0,0.252,-3.3735
-2.1202,-1.8936,0,0.336,-3.6779
-2.8167,-3.2024,0,0.462,-5.5571
-1.0015,-1.2325,0,0,-2.234
-1.2628,-1.3255,0,0.042,-2.5463
-1.5878,-2.703,0,0.252,-4.0388
-4.0455,-4.5469,0,1.26,-7.3324
-1.0036,-1.153,0,0,-2.1565
-0.713,-1.3554,0,0.63,-1.4384
-1.5062,-2.3658,0,0.546,-3.3261
-2.1374,-2.3124,0,0.084,-4.3658
-2.206,-2.3845,0,0.168,-4.4225
-2.5112,-2.0059,0,0.084,-4.4331
-1.714,-2.6951,0,0.126,-4.2831
-2.6283,-4.3909,0,0.672,-6.3472
-1.2181,-2.0419,0,0.126,-3.1339
-1.7816,-2.6194,0,0.378,-4.023
-0.859,-1.2949,0,0.378,-1.776
-1.7388,-2.7867,0,0.252,-4.2735
-1.9763,-2.7967,0,0.294,-4.479
-0.6993,-0.8374,0,0.168,-1.3687
-2.407,-2.9038,0,0.42,-4.8908
-2.496,-2.101,0,0.336,-4.261
-2.9239,-2.4113,0,0.252,-5.0832
-1.5799,-2.1718,0,0.21,-3.5417
-1.9076,-1.8945,0,0.378,-3.4241
-2.3382,-1.7189,0,0.672,-3.3851
-1.4762,-2.1738,0,0.042,-3.608
-2.0099,-2.1245,0,0,-4.1344
-1.5695,-2.1061,0,0.084,-3.5916
-1.4108,-1.8408,0,0.042,-3.2096
-1.8389,-2.7589,0,0.21,-4.3878
-1.3902,-0.9529,0,0.168,-2.175
-1.284,-0.8275,0,0.168,-1.9435
-1.9815,-1.4993,0,0.168,-3.3128
-1.6698,-2.5882,0,0.042,-4.2161
-1.8263,-2.9431,0,0.252,-4.5174
-1.4873,-1.6409,0,0.126,-3.0022
-1.5456,-2.8698,0,0.378,-4.0374
-1.4223,-2.1557,0,0.084,-3.494
-0.8057,-0.6594,0,0,-1.4651
-3.023,-3.6139,0,0.42,-6.2169
-1.6384,-2.4618,0,0.546,-3.5542
-2.2302,-2.84,0,0.378,-4.6922
-1.6163,-2.3248,0,0.336,-3.605
-2.5947,-2.3055,0,0.294,-4.6061
-2.1243,-2.2145,0,0.168,-4.1708
-3.3747,-4.4879,0,1.26,-6.6026
-1.7857,-2.5052,0,0.294,-3.9969
-3.0892,-2.7907,0,0.42,-5.4598
-1.1905,-1.5103,0,0.084,-2.6168
-2.4958,-3.4583,0,0.63,-5.3241
-2.3527,-2.9583,0,0.42,-4.8911
-2.5621,-2.9544,0,0.42,-5.0965
-3.9274,-5.145,0,0.924,-8.1483
-3.9866,-4.3457,0,0.924,-7.4083
-0.6506,-1.2876,0,0.168,-1.7702
-1.543,-2.3365,0,0.084,-3.7955
-3.5729,-4.5207,0,0.504,-7.5896
-1.0241,-1.587,0,0.378,-2.2332
-3.3611,-3.8141,0,1.008,-6.1672
-1.0765,-2.4513,0,0.588,-2.9398
-2.1376,-2.9379,0,0.84,-4.2355
-1.7605,-2.8138,0,0.756,-3.8183
-5.3688,-4.0941,0,1.764,-7.6989
-1.2576,-1.7664,0,0.21,-2.8139
-1.8639,-2.3119,0,0.126,-4.0497
-0.683,-1.0062,0,0.084,-1.6052
-1.5541,-2.7734,0,0.294,-4.0335
-1.4986,-0.8928,0,0.168,-2.2234
-1.2039,-1.0138,0,0.042,-2.1758
-1.9692,-2.3587,0,0.21,-4.1179
-1.8062,-0.2855,0,0.798,-1.2937
-2.3617,-2.6996,0,0.168,-4.8933
-1.4686,-3.1068,0,1.47,-3.1054
-1.4269,-1.9049,0,0.42,-2.9118
-1.2838,-2.0615,0,0.588,-2.7573
-1.0902,-0.7851,0,0.168,-1.7073
-2.4849,-3.0898,0,0.504,-5.0708
-1.4866,-1.7222,0,0.042,-3.1668
-1.8142,-2.0529,0,0.21,-3.6571
-3.0348,-2.7526,0,0.42,-5.3674
-1.3813,-2.4323,0,0.252,-3.5616
-1.7317,-2.6155,0,0.294,-4.0531
-1.27,-2.014,0,0.252,-3.032
-3.9204,-4.4202,0,0.882,-7.4586
-1.5386,-2.0378,0,0.042,-3.5344
-1.0003,-2.144,0,0.378,-2.7662
-1.104,-2.8322,0,0.294,-3.6422
-1.5024,-1.7269,0,0.084,-3.1453
-0.5365,-1.0451,0,0.126,-1.4556
-1.8333,-3.1077,0,0.084,-4.8571
-2.3146,-2.1365,0,0.126,-4.3251
-1.5199,-1.695,0,0.294,-2.9209
-1.2991,-1.825,0,0.042,-3.0821
-0.6586,-1.4551,0,0.126,-1.9877
-1.3078,-1.3713,0,0.042,-2.6371
-1.5514,-1.8277,0,0.126,-3.2531
-1.6346,-2.7302,0,0.42,-3.9448
-2.2452,-1.6317,0,0.21,-3.6669
-2.4729,-3.3264,0,0.546,-5.2533
-1.4005,-2.3961,0,0.168,-3.6285
-2.127,-2.1902,0,0.168,-4.1492
-2.5069,-3.5674,0,0.588,-5.4863
-1.6608,-1.9796,0,0.042,-3.5985
-1.2146,-1.6898,0,0.252,-2.6524
-1.4935,-1.9324,0,0,-3.4259
-1.8534,-2.0912,0,0.084,-3.8605
-1.5429,-1.7929,0,0.462,-2.8738
-1.3496,-1.9942,0,0.042,-3.3018
-1.0337,-1.4402,0,0.504,-1.9699
-1.8732,-2.3021,0,0.084,-4.0914
-2.2617,-2.2482,0,0.336,-4.1739
-1.144,-1.3237,0,0.378,-2.0897
-1.5189,-1.8624,0,0.252,-3.1292
-2.6067,-4.007,0,0.504,-6.1097
-0.6734,-1.5439,0,0.252,-1.9653
-2.2585,-4.4245,0,0.798,-5.885
-1.696,-2.3306,0,0.546,-3.4806
-1.4193,-1.6662,0,0.336,-2.7495
-2.1607,-2.4166,0,0.168,-4.4093
-2.8902,-3.891,0,0.63,-6.1512
-2.4125,-2.9087,0,0.63,-4.6912
-1.8841,-2.8052,0,0.378,-4.3113
-1.9153,-2.02,0,0.378,-3.5574
