X73_CC_12,X74_CN_12,X75_CO_12,X76_CS_12,X77_NC_12,X78_NN_12,X79_NO_12,X80_NS_12,X81_OC_12,X82_ON_12,X83_OO_12,X84_OS_12,X85_FC_12,X86_FN_12,X87_FO_12,X88_FS_12,X89_PC_12,X90_PN_12,X91_PO_12,X92_PS_12,X93_SC_12,X94_SN_12,X95_SO_12,X96_SS_12,X97_cC_12,X98_cN_12,X99_cO_12,X100_cS_12,X101_bC_12,X102_bN_12,X103_bO_12,X104_bS_12,X105_IC_12,X106_IN_12,X107_IO_12,X108_IS_12
898,254,270,3,903,248,266,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,485,523,3,744,201,216,2,358,100,108,0,0,0,0,0,0,0,0,0,84,26,32,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,505,553,3,862,238,256,3,74,23,25,0,0,0,0,0,0,0,0,0,90,29,31,0,0,0,0,0,0,0,0,0,0,0,0,0
3389,997,1054,11,477,147,155,0,327,101,112,1,403,116,135,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2366,697,770,3,524,149,165,1,405,117,123,1,598,161,177,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2618,764,850,5,593,171,188,1,389,113,119,0,320,100,113,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,464,502,4,742,204,217,2,475,135,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,424,457,3,683,192,208,2,638,183,196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,461,507,3,895,246,266,2,424,127,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,437,457,8,0,0,0,0,640,179,188,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1182,330,352,3,0,0,0,0,518,145,152,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,301,324,5,201,54,57,1,712,196,217,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5243,1560,1667,21,1338,398,429,4,1458,422,468,3,0,0,0,0,0,0,0,0,227,66,72,1,0,0,0,0,0,0,0,0,0,0,0,0
2824,839,891,5,637,179,190,1,195,58,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2480,748,811,2,0,0,0,0,637,181,194,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1931,541,592,3,0,0,0,0,712,200,212,3,0,0,0,0,0,0,0,0,0,0,0,0,253,77,85,0,0,0,0,0,0,0,0,0
2730,806,874,6,500,140,158,1,1245,370,403,5,0,0,0,0,0,0,0,0,145,41,43,0,132,45,43,0,0,0,0,0,0,0,0,0
3111,901,993,11,354,106,109,0,755,227,240,1,0,0,0,0,0,0,0,0,98,32,37,0,0,0,0,0,0,0,0,0,0,0,0,0
2124,603,653,6,156,44,48,0,249,68,76,0,0,0,0,0,0,0,0,0,94,28,31,0,190,59,56,0,212,57,59,1,0,0,0,0
2194,636,692,6,154,46,48,0,130,36,40,0,0,0,0,0,0,0,0,0,0,0,0,0,394,116,118,1,0,0,0,0,0,0,0,0
2509,761,810,2,231,76,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1683,478,511,3,641,177,195,2,696,201,214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2534,735,774,7,87,28,28,0,590,183,189,1,0,0,0,0,64,23,21,0,104,31,34,0,0,0,0,0,0,0,0,0,0,0,0,0
2482,712,745,7,86,26,24,0,623,196,207,1,0,0,0,0,75,26,26,0,100,31,34,0,0,0,0,0,0,0,0,0,0,0,0,0
2307,669,700,5,563,179,186,0,967,274,298,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2381,704,713,5,596,196,199,0,917,261,283,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401,702,749,5,674,211,234,0,920,254,279,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4139,1226,1309,8,1449,419,454,3,1221,366,405,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,419,446,3,220,61,68,0,515,140,151,2,0,0,0,0,0,0,0,0,153,44,46,0,0,0,0,0,0,0,0,0,0,0,0,0
1578,448,493,5,271,79,86,0,532,151,158,2,0,0,0,0,0,0,0,0,133,40,47,0,0,0,0,0,0,0,0,0,0,0,0,0
1917,553,613,4,453,129,144,1,918,256,283,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,334,367,0,489,154,157,0,1626,464,501,7,0,0,0,0,374,105,114,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2488,716,781,8,855,251,277,0,2663,776,829,13,0,0,0,0,541,159,171,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163,342,387,1,463,145,166,0,1694,468,504,5,0,0,0,0,370,101,109,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,368,412,0,490,151,177,1,1421,401,424,4,0,0,0,0,286,79,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2605,769,815,10,1447,437,448,7,2567,762,811,2,0,0,0,0,590,174,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2839,818,873,6,0,0,0,0,436,126,128,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,255,275,0,0,0,0,0,176,48,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,123,129,1,0,0,0,0
1923,547,605,6,0,0,0,0,302,89,97,1,0,0,0,0,0,0,0,0,0,0,0,0,615,176,193,2,0,0,0,0,0,0,0,0
1302,363,393,2,0,0,0,0,514,143,153,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2567,744,817,5,294,87,93,0,440,127,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3467,1052,1121,7,769,226,246,1,860,259,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2859,850,936,6,248,73,85,0,935,277,287,3,358,99,107,2,201,53,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2713,821,887,5,291,89,101,0,1403,395,424,6,0,0,0,0,205,55,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3314,973,1060,10,435,132,147,1,1746,523,557,7,0,0,0,0,218,64,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,564,627,4,460,130,144,0,1187,334,367,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3480,1013,1096,10,307,96,105,0,1063,305,320,3,0,0,0,0,0,0,0,0,82,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0
4159,1221,1321,12,417,121,133,0,852,264,280,3,0,0,0,0,0,0,0,0,128,39,41,0,0,0,0,0,0,0,0,0,0,0,0,0
730,202,220,3,0,0,0,0,410,105,116,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2141,675,719,2,96,30,31,0,663,201,216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7005,2027,2198,25,67,22,22,0,1585,470,493,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,439,487,5,913,253,277,3,793,234,270,1,0,0,0,0,97,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,423,473,5,888,247,267,3,941,272,313,2,0,0,0,0,94,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,430,486,6,899,250,271,3,984,291,321,2,0,0,0,0,92,29,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062,523,660,64,199,55,59,4,606,155,186,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,108,134,13
2704,737,871,82,0,0,0,0,595,167,196,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2385,608,746,69,0,0,0,0,385,105,120,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3093,805,996,93,113,29,33,4,349,95,109,12,385,90,124,7,0,0,0,0,0,0,0,0,185,57,67,6,0,0,0,0,0,0,0,0
2622,654,821,84,135,35,42,4,469,126,146,15,117,27,41,3,0,0,0,0,241,61,74,8,0,0,0,0,0,0,0,0,0,0,0,0
2556,631,801,69,230,55,74,7,447,117,136,17,0,0,0,0,0,0,0,0,243,62,76,8,0,0,0,0,0,0,0,0,0,0,0,0
1402,372,441,44,0,0,0,0,657,185,214,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,359,435,41,150,40,50,5,702,182,226,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,298,353,33,0,0,0,0,302,80,95,9,0,0,0,0,0,0,0,0,177,47,54,5,0,0,0,0,0,0,0,0,0,0,0,0
1565,344,493,30,244,57,71,5,110,24,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3593,867,1120,92,469,115,155,11,245,60,73,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2591,699,827,86,300,87,104,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,51,66,7,0,0,0,0,0,0,0,0
1672,412,531,47,569,148,186,16,396,105,126,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2437,629,777,71,742,202,250,22,435,112,129,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2496,644,792,77,746,190,240,22,432,118,127,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,288,349,37,352,99,117,11,874,242,282,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2456,647,757,75,410,105,124,14,1957,531,593,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3510,907,1089,105,52,9,12,2,2846,776,909,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,251,302,26,336,91,104,12,799,219,264,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,338,399,34,296,80,94,8,676,191,216,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,498,654,54,261,65,82,10,586,165,186,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,416,482,48,137,35,40,5,1231,339,403,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1543,414,511,47,264,73,79,6,1039,289,347,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,445,505,51,437,126,123,14,1003,270,332,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,291,348,36,197,50,62,7,698,188,218,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,267,319,29,352,96,109,10,849,234,275,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,498,649,53,264,65,82,10,583,165,188,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648,430,507,53,256,70,84,9,1015,259,318,29,0,0,0,0,258,62,81,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,380,443,41,340,89,107,10,729,190,236,22,0,0,0,0,133,35,42,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,432,522,45,331,88,103,10,1023,276,314,27,0,0,0,0,247,69,74,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3696,929,1177,104,456,118,150,13,349,94,106,12,40,11,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4150,1007,1245,98,855,219,263,23,1364,340,410,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3583,935,1122,92,660,168,199,14,800,202,232,16,0,0,0,0,0,0,0,0,75,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0
1743,455,547,58,635,169,205,18,787,172,238,17,0,0,0,0,220,49,71,4,141,40,43,5,0,0,0,0,0,0,0,0,0,0,0,0
1798,460,563,57,676,188,222,21,823,186,258,17,0,0,0,0,230,51,72,4,140,39,42,5,0,0,0,0,0,0,0,0,0,0,0,0
1806,465,566,59,653,175,212,21,774,168,236,15,0,0,0,0,220,49,66,3,144,40,44,5,0,0,0,0,0,0,0,0,0,0,0,0
764,200,241,25,0,0,0,0,750,204,243,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,230,334,18,0,0,0,0,213,47,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,250,350,23,0,0,0,0,229,50,73,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,294,370,36,555,148,182,18,282,79,90,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1804,486,576,54,916,254,295,29,112,34,33,4,0,0,0,0,0,0,0,0,178,49,59,4,0,0,0,0,0,0,0,0,0,0,0,0
1387,377,438,44,612,157,184,21,185,51,59,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1928,471,609,50,462,113,148,13,133,31,39,4,0,0,0,0,0,0,0,0,0,0,0,0,118,27,38,3,0,0,0,0,0,0,0,0
4002,1006,1257,106,855,212,257,26,470,126,155,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2725,706,888,78,560,151,186,18,124,30,37,5,0,0,0,0,0,0,0,0,0,0,0,0,167,36,47,2,0,0,0,0,0,0,0,0
1781,430,569,48,453,123,143,15,258,70,78,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2140,503,676,55,446,122,148,14,259,71,73,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3496,885,1095,97,1042,263,327,30,460,123,137,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,256,299,29,0,0,0,0,337,99,115,9,0,0,0,0,0,0,0,0,174,45,53,5,0,0,0,0,0,0,0,0,0,0,0,0
1666,447,536,56,156,42,51,4,576,155,195,16,0,0,0,0,0,0,0,0,238,66,80,8,213,51,65,7,0,0,0,0,0,0,0,0
1842,485,578,61,155,41,45,4,1148,310,362,35,0,0,0,0,0,0,0,0,237,60,74,8,0,0,0,0,0,0,0,0,0,0,0,0
2180,599,700,64,468,123,151,16,125,40,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2740,690,862,71,443,117,140,15,292,82,95,9,0,0,0,0,0,0,0,0,139,38,49,4,0,0,0,0,102,22,31,1,0,0,0,0
3595,887,1118,103,253,72,84,8,800,194,240,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3284,829,1055,73,1073,268,341,25,1328,346,399,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4309,1115,1392,125,1577,416,488,47,1015,275,330,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4825,1214,1481,115,938,246,289,24,1171,296,344,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944,536,627,61,119,34,37,2,817,237,275,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178,593,690,76,273,77,92,8,510,133,166,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298,335,418,41,490,129,155,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,119,126,13,0,0,0,0
1665,447,527,44,200,51,61,7,668,188,227,16,0,0,0,0,0,0,0,0,178,50,58,5,0,0,0,0,0,0,0,0,0,0,0,0
3499,904,1120,89,424,109,137,14,887,250,315,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4623,1135,1443,107,293,73,88,8,917,239,278,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3345,843,1059,91,512,135,167,15,591,152,186,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4888,1275,1554,142,1021,272,309,31,978,260,306,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3852,998,1184,106,529,138,158,15,1072,282,333,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413,842,1065,91,323,80,104,10,950,255,302,24,0,0,0,0,82,21,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2889,752,941,76,508,140,159,16,621,160,204,18,310,83,104,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3338,854,1026,90,485,129,157,14,844,203,243,18,0,0,0,0,73,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,352,431,41,527,139,165,13,1032,282,335,31,0,0,0,0,139,37,44,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528,398,478,49,389,102,119,12,1232,333,392,37,0,0,0,0,135,38,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,354,432,41,528,140,165,14,1034,282,341,31,0,0,0,0,138,37,44,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,283,342,34,394,105,121,11,428,115,128,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3805,972,1198,105,406,106,130,14,541,146,173,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2748,661,864,70,393,103,130,13,978,261,297,32,0,0,0,0,119,32,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,439,516,51,180,50,59,4,1134,304,355,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,421,494,50,366,99,115,10,1269,344,401,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,422,501,51,195,54,60,7,904,241,288,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,224,261,26,275,80,93,9,1098,303,362,33,0,0,0,0,277,77,86,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,253,302,30,290,80,96,7,1036,283,344,32,0,0,0,0,131,37,44,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,247,298,29,149,39,49,5,1166,321,369,33,0,0,0,0,131,38,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,401,492,49,0,0,0,0,627,167,190,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2972,752,943,73,262,70,80,9,926,225,283,27,0,0,0,0,112,27,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3773,963,1235,100,228,64,77,8,944,240,290,26,0,0,0,0,112,26,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599,408,512,47,758,209,257,22,130,33,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,406,492,49,883,239,277,25,1348,401,470,37,0,0,0,0,285,85,104,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,541,653,68,819,208,259,26,423,111,128,13,0,0,0,0,0,0,0,0,98,22,32,3,0,0,0,0,0,0,0,0,0,0,0,0
2111,574,668,65,487,137,160,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3226,830,1028,97,626,171,200,17,599,150,192,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2899,742,924,81,1158,301,374,31,367,93,116,10,258,61,74,5,0,0,0,0,0,0,0,0,297,71,91,11,0,0,0,0,0,0,0,0
2765,768,897,81,347,98,119,12,229,75,83,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2771,738,882,83,428,117,131,10,97,25,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2192,439,646,23,316,61,85,3,337,73,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,512,625,59,957,261,306,27,692,189,219,23,0,0,0,0,0,0,0,0,96,24,31,4,0,0,0,0,0,0,0,0,0,0,0,0
1664,447,547,53,738,206,233,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,73,81,8,0,0,0,0,0,0,0,0
2560,651,808,79,349,85,105,11,160,47,55,5,0,0,0,0,0,0,0,0,0,0,0,0,129,29,45,3,0,0,0,0,0,0,0,0
721,159,228,11,107,25,31,1,187,41,58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,155,175,17,375,102,117,9,367,95,108,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1596,434,505,46,165,45,52,5,571,158,183,16,0,0,0,0,0,0,0,0,0,0,0,0,254,73,90,7,0,0,0,0,0,0,0,0
923,249,288,27,733,194,229,22,203,55,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,412,484,47,883,242,276,25,552,149,166,18,263,66,86,9,120,29,36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,439,528,54,639,170,205,21,582,164,184,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229,323,393,37,349,97,115,9,745,204,240,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,418,501,47,506,135,171,13,737,201,224,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193,320,381,37,335,91,112,9,737,197,233,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2339,533,733,52,0,0,0,0,335,77,101,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2993,745,926,83,100,27,34,3,303,68,96,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2985,739,968,79,0,0,0,0,306,67,96,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1910,493,615,63,139,35,43,4,585,165,196,14,0,0,0,0,0,0,0,0,150,38,46,4,0,0,0,0,0,0,0,0,0,0,0,0
2098,518,650,60,247,60,74,6,1140,294,377,27,0,0,0,0,0,0,0,0,135,39,54,4,0,0,0,0,0,0,0,0,0,0,0,0
2204,513,672,51,341,80,102,11,1133,278,353,29,0,0,0,0,0,0,0,0,116,27,34,3,0,0,0,0,0,0,0,0,0,0,0,0
841,186,272,15,234,51,79,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2807,757,881,93,741,198,229,20,268,76,92,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3095,808,995,89,1018,276,332,29,140,35,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296,632,744,73,0,0,0,0,466,127,150,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2416,666,777,76,0,0,0,0,474,129,151,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3033,707,917,55,82,21,24,2,486,112,149,11,0,0,0,0,0,0,0,0,119,30,39,5,0,0,0,0,0,0,0,0,0,0,0,0
915,249,287,28,513,142,166,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,363,467,41,154,40,48,5,577,156,187,16,0,0,0,0,0,0,0,0,142,41,47,4,0,0,0,0,0,0,0,0,0,0,0,0
2841,749,880,85,412,101,130,10,364,86,120,8,0,0,0,0,0,0,0,0,125,29,41,3,0,0,0,0,0,0,0,0,0,0,0,0
3056,802,963,92,732,201,236,19,247,64,73,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2667,654,837,70,646,165,199,18,278,70,82,7,0,0,0,0,0,0,0,0,204,49,61,6,123,30,42,3,0,0,0,0,0,0,0,0
2897,752,919,86,621,154,202,14,483,132,152,16,0,0,0,0,0,0,0,0,85,21,25,2,487,125,146,15,0,0,0,0,0,0,0,0
2813,717,865,85,533,148,179,17,417,112,135,14,0,0,0,0,0,0,0,0,235,65,81,9,0,0,0,0,0,0,0,0,0,0,0,0
3051,753,989,79,745,186,221,14,528,144,166,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5240,1324,1646,133,357,95,111,8,608,166,190,18,77,16,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2478,666,774,85,977,271,305,28,149,41,52,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795,719,909,86,359,88,116,7,623,161,203,21,123,33,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3232,818,1009,95,755,188,230,22,992,267,308,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,375,447,43,361,98,117,10,1242,355,409,34,0,0,0,0,110,32,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,323,420,39,421,105,133,14,1414,377,452,45,0,0,0,0,196,53,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,371,449,43,341,89,108,9,1378,380,439,35,0,0,0,0,112,30,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
