X1_hydrophobic,X2_vdw,X3_hbond,X4_ligand_entropy,Y_cyscore_BA
-1.2255,-2.3371,0,0.21,-3.3527
-2.2084,-3.9918,0,0.84,-5.3602
-2.8778,-4.3216,0,0.798,-6.4013
-1.4411,-2.9479,0,0.882,-3.507
-2.0916,-3.8649,0,0.882,-5.0745
-2.9106,-3.0391,0,0.504,-5.4456
-1.7281,-2.6844,0,0.588,-3.8244
-2.1025,-4.3266,0,0.63,-5.7991
-0.7815,-0.9542,0,0.084,-1.6517
-0.1134,-1.5027,0,0,-1.6161
-3.7033,0.4992,0,0.378,-2.826
-2.3967,-2.8982,0,0.252,-5.0429
-2.1008,-2.853,0,0.252,-4.7017
-1.8585,-2.5179,0,0.252,-4.1244
-1.5363,-2.3835,0,0.294,-3.6258
-1.6802,-2.4981,0,0.168,-4.0103
-1.8008,-2.0785,0,0.63,-3.2492
-1.6688,-1.5258,0,0.336,-2.8586
-2.0403,-3.4761,0,0.168,-5.3484
-1.2561,-2.7015,0,0.21,-3.7476
-1.2523,-1.4425,0,0.084,-2.6109
-0.7338,-1.3234,0,0.084,-1.9732
-0.9068,-1.1568,0,0.084,-1.9796
-0.7271,-1.4635,0,0,-2.1906
-2.804,-3.1674,0,0.63,-5.3413
-1.5598,-1.9703,0,0.042,-3.4881
-1.6741,-1.8416,0,0.462,-3.0537
-2.2446,-2.7519,0,0.63,-4.3665
-2.485,-2.6083,0,0.672,-4.4213
-0.6395,-1.4345,0,0.084,-1.99
-2.4044,-3.5959,0,0.546,-5.4543
-4.1597,-4.084,0,0.966,-7.2776
-0.6338,-1.1858,0,0.084,-1.7356
-0.6225,-1.4921,0,0.042,-2.0726
-1.3272,-2.1924,0,0.168,-3.3515
-0.74,-1.6938,0,0.21,-2.2238
-1.202,-1.9192,0,0.168,-2.9532
-1.2615,-2.1467,0,0.252,-3.1562
-0.6217,-1.329,0,0.042,-1.9087
-0.9256,-1.2839,0,0.042,-2.1675
-1.4655,-2.2309,0,0.168,-3.5284
-1.2533,-3.1044,0,0.336,-4.0217
-1.228,-1.8898,0,0.252,-2.8657
-1.3352,-2.5889,0,0.336,-3.5881
-2.418,-2.4185,0,0.588,-4.2485
-0.9729,-4.8711,0,1.134,-4.71
-3.6031,-2.2001,0,0.882,-4.9212
-1.6446,-2.5071,0,0.504,-3.6476
-2.0077,-2.5269,0,0.504,-4.0306
-1.9274,-2.5332,0,0.504,-3.9565
-0.6892,-0.7447,0,0,-1.4339
-0.9589,-1.3173,0,0.126,-2.1502
-0.9503,-1.3206,0,0.126,-2.145
-0.8776,-1.395,0,0.126,-2.1466
-1.4703,-2.0977,0,0.21,-3.358
-0.3522,-1.1117,0,0,-1.4639
-1.2912,-2.1377,0,0.126,-3.3029
-3.0895,-1.8419,0,0.546,-4.3855
-2.1392,-2.069,0,0.168,-4.0402
-1.4379,-2.1627,0,0.252,-3.3486
-1.5114,-2.3446,0,0.252,-3.604
-2.6588,-2.859,0,0.42,-5.0978
-0.4285,-1.0224,0,0,-1.4509
-0.899,-1.8928,0,0.126,-2.6659
-1.4295,-2.1605,0,0.126,-3.464
-1.5308,-2.0823,0,0.126,-3.4871
-1.368,-2.5499,0,0.336,-3.5819
-2.6219,-1.9338,0,0.378,-4.1776
-4.16,-1.2629,0,0.924,-4.4989
-4.6184,-0.1845,0,1.134,-3.6689
-4.1042,2.2978,0,0.798,-1.0084
-1.5152,-2.1104,0,0,-3.6256
-0.611,-2.0818,0,0.084,-2.6089
-0.8404,-1.4883,0,0.042,-2.2867
-0.8817,-1.7271,0,0.21,-2.3988
-2.8497,-2.0555,0,0.756,-4.1491
-3.4086,3.0139,0,0.63,0.2353
-2.5633,-2.2759,0,0.756,-4.0832
-4.7434,1.7489,0,1.05,-1.9445
-3.6881,-2.5692,0,0.924,-5.3332
-2.7059,-3.5547,0,0.924,-5.3366
-2.5114,-2.6476,0,0.588,-4.571
-3.3098,-3.6453,0,0.462,-6.4931
-1.3927,-2.0415,0,0.252,-3.1822
-1.4762,-2.0306,0,0.252,-3.2548
-1.2917,-1.911,0,0.252,-2.9507
-0.7027,-1.0643,0,0.126,-1.641
-2.5754,-3.2544,0,0.546,-5.2838
-2.2704,-3.5019,0,0.672,-5.1003
-0.8583,-1.8149,0,0.168,-2.5051
-1.3583,-2.1533,0,0.168,-3.3436
-0.7591,-1.6705,0,0.168,-2.2616
-0.9966,-2.2491,0,0.294,-2.9517
-1.0275,-1.8913,0,0.252,-2.6668
-0.957,-1.73,0,0.252,-2.435
-1.1219,-1.4327,0,0.126,-2.4287
-1.8382,-3.2448,0,0.63,-4.453
-2.5034,-3.226,0,0.798,-4.9314
-1.2348,-1.8755,0,0.21,-2.9003
-2.1577,-3.9581,0,0.588,-5.5278
-1.3632,-2.1847,0,0.126,-3.4219
-1.209,-1.7787,0,0,-2.9877
-2.0943,-4.0126,0,0.126,-5.9809
-2.5546,-1.0359,0,0.378,-3.2124
-1.6303,-2.4504,0,0.21,-3.8707
-1.472,-2.1556,0,0.21,-3.4175
-1.8131,-2.0861,0,0.168,-3.7312
-2.1243,-2.2941,0,0.378,-4.0404
-1.3474,-1.65,0,0.042,-2.9554
-1.5926,-2.3626,0,0.252,-3.7032
-0.4387,-0.7193,0,0.042,-1.116
-0.3648,-0.8344,0,0,-1.1992
-1.1247,-1.5963,0,0,-2.721
-0.4915,-0.8584,0,0,-1.3499
-1.3921,-2.4015,0,0.252,-3.5416
-0.5545,-1.5435,0,0.084,-2.014
-1.0224,-1.163,0,0.126,-2.0594
-0.8227,-1.5595,0,0.126,-2.2562
-0.9432,-1.1721,0,0.126,-1.9893
-1.2399,-2.4976,0,0.084,-3.6535
-1.774,-2.033,0,0.084,-3.723
-1.7303,-1.9898,0,0.084,-3.636
-0.9344,-1.8136,0,0.126,-2.622
-1.826,-2.5164,0,0.378,-3.9644
-1.9446,-2.6631,0,0.504,-4.1036
-0.7939,-1.0457,0,0,-1.8396
-1.6455,-2.5441,0,0.21,-3.9795
-1.6812,-0.7772,0,0.21,-2.2484
-1.141,-1.9507,0,0.084,-3.0076
-1.2246,-1.8865,0,0.084,-3.0271
-2.7107,-0.4695,0,0.504,-2.6762
-1.1368,-0.8887,0,0.084,-1.9415
-1.5582,-2.2775,0,0.168,-3.6676
-1.6467,-2.8239,0,0.252,-4.2186
-1.5822,-2.5122,0,0.21,-3.8844
-1.8443,-0.1432,0,0.168,-1.8195
-2.4561,-1.7253,0,0.378,-3.8033
-2.211,-3.0768,0,0.42,-4.8678
-2.5244,-3.0324,0,0.798,-4.7588
-3.7284,1.3037,0,0.756,-1.6687
-1.491,-2.8929,0,0.084,-4.2999
-2.1857,-3.1532,0,0.504,-4.8348
-2.2646,-2.5348,0,0.336,-4.4634
-1.1551,-2.0686,0,0.252,-2.9717
-1.7456,-2.4334,0,0.252,-3.927
-1.1654,-2.5035,0,0.252,-3.4169
-0.2905,-1.0315,0,0.252,-1.07
-0.8686,-1.1107,0,0.21,-1.7693
-0.5847,-1.4049,0,0.21,-1.7796
-0.5663,-1.1795,0,0,-1.7459
-0.6279,-1.0345,0,0,-1.6624
-1.8182,1.813,0,0.168,0.1628
-1.4464,-1.4896,0,0.168,-2.768
-1.3309,-3.5187,0,0.42,-4.4295
-1.4581,-2.333,0,0.084,-3.7071
-0.4673,-0.8114,0,0,-1.2787
-0.924,-1.7668,0,0.168,-2.5228
-1.3395,-1.9441,0,0.21,-3.0736
-2.389,-3.316,0,0.504,-5.201
-2.0841,-2.7735,0,0.42,-4.4376
-2.36,-2.8196,0,0.546,-4.6336
-1.4009,-1.7618,0,0.084,-3.0787
-1.2177,-1.551,0,0.084,-2.6846
-1.0526,-1.7859,0,0.084,-2.7544
-0.834,-1.2473,0,0.084,-1.9973
-1.0675,-1.0449,0,0,-2.1123
-1.0742,-1.2982,0,0,-2.3724
-5.2432,-5.0331,0,1.05,-9.2262
-1.7095,-2.6512,0,0.42,-3.9407
-1.4434,-2.1868,0,0.042,-3.5883
-1.449,-1.9305,0,0.294,-3.0855
-3.2328,-3.4141,0,0.924,-5.7229
-2.6166,-3.2549,0,0.63,-5.2415
-1.3385,-2.0101,0,0.21,-3.1386
-1.571,-1.9207,0,0.168,-3.3237
-2.026,-2.6818,0,0.294,-4.4138
-1.8582,-2.3579,0,0.336,-3.8801
-1.9646,-2.7019,0,0.336,-4.3305
-2.1753,-3.0627,0,0.336,-4.9021
-2.1201,-3.2186,0,0.378,-4.9607
-2.0436,-3.2286,0,0.378,-4.8942
-2.2786,-2.6142,0,0.378,-4.5148
-3.9424,-6.118,0,0.966,-9.0945
-1.3058,-1.8836,0,0.21,-2.9794
-1.0561,-1.885,0,0.21,-2.7311
-0.8589,-1.8138,0,0.168,-2.5047
-1.2772,-2.4787,0,0.42,-3.3359
-3.7873,-5.7133,0,1.008,-8.4926
-1.8034,-2.6164,0,0.42,-3.9998
-1.5466,-3.4332,0,0.42,-4.5598
-3.9393,-7.0307,0,1.176,-9.794
-1.849,-2.3641,0,0.294,-3.9192
-0.9884,-1.2806,0,0,-2.2689
-0.9208,-2.0152,0,0.042,-2.8939
-0.9929,-1.1749,0,0.084,-2.0838
-1.6982,-2.7292,0,0.21,-4.2175
-3.529,-4.0589,0,0.84,-6.7479
-2.3371,-3.6093,0,0.798,-5.1484
-3.2583,-3.6912,0,0.882,-6.0675
-3.4145,-3.3189,0,0.882,-5.8514
-1.8694,-2.2452,0,0.504,-3.6106
-2.9653,-2.3738,0,0.588,-4.7512
-3.3375,-2.4209,0,0.63,-5.1284
-0.8649,-0.8271,0,0.084,-1.6081
-2.0476,3.152,0,0,1.1044
-4.2275,20.9201,0,0.378,17.0706
-1.4114,-2.2334,0,0.252,-3.3929
-1.2865,-2.003,0,0.252,-3.0376
-1.2144,-2.0173,0,0.252,-2.9797
-1.3427,-2.1828,0,0.294,-3.2315
-1.861,-2.9051,0,0.168,-4.5982
-1.7798,-2.3549,0,0.63,-3.5047
-1.1081,-2.7705,0,0.336,-3.5426
-2.0994,-3.3292,0,0.168,-5.2606
-1.1521,-2.9262,0,0.21,-3.8683
-0.7752,-1.4387,0,0.084,-2.1299
-1.3739,-1.6341,0,0.084,-2.924
-0.7662,-1.2246,0,0.084,-1.9068
-1.0017,-1.4383,0,0,-2.44
-2.2658,-3.0194,0,0.63,-4.6552
-1.8421,-2.1565,0,0.042,-3.9566
-1.8587,-2.1778,0,0.462,-3.5745
-2.246,-3.013,0,0.63,-4.629
-2.2493,-3.0509,0,0.672,-4.6282
-1.0431,-1.7435,0,0.084,-2.7025
-2.0103,-2.9301,0,0.546,-4.3944
-1.8368,-3.8903,0,0.966,-4.7611
-0.645,-1.6106,0,0.084,-2.1716
-1.157,-1.7598,0,0.042,-2.8749
-1.4561,-2.5867,0,0.168,-3.8748
-1.4291,-2.1662,0,0.21,-3.3854
-1.7274,-2.1876,0,0.168,-3.747
-1.9884,-2.4894,0,0.252,-4.2258
-0.8456,-1.5376,0,0.042,-2.3413
-1.004,-1.7951,0,0.042,-2.757
-1.5567,-2.6246,0,0.168,-4.0132
-0.911,-2.4769,0,0.336,-3.0519
-1.1666,-2.1584,0,0.252,-3.073
-2.0954,-2.9174,0,0.336,-4.6768
-3.1513,-4.3844,0,0.588,-6.9477
-2.7548,-3.7078,0,1.134,-5.3286
-1.7233,-3.5586,0,0.882,-4.3998
-1.5204,-2.844,0,0.504,-3.8605
-1.7113,-2.7412,0,0.504,-3.9486
-1.8305,-2.7033,0,0.504,-4.0298
-0.8928,-0.805,0,0,-1.6978
-1.0172,-1.4655,0,0.126,-2.3567
-1.0372,-1.4606,0,0.126,-2.3718
-1.2071,-1.8436,0,0.126,-2.9247
-1.4537,-2.0585,0,0.21,-3.3022
-0.5767,-1.3311,0,0,-1.9078
-1.018,-2.2737,0,0.126,-3.1657
-2.4836,-3.4336,0,0.546,-5.3712
-0.7167,-2.3001,0,0.168,-2.8488
-1.6323,-2.4278,0,0.252,-3.8081
-1.5624,-2.6135,0,0.252,-3.9239
-1.7837,-3.5649,0,0.42,-4.9286
-0.8101,-1.1871,0,0,-1.9972
-1.1547,-2.3019,0,0.126,-3.3306
-1.6208,-2.3426,0,0.126,-3.8374
-1.7381,-2.159,0,0.126,-3.771
-1.5959,-2.9583,0,0.336,-4.2182
-2.0811,-3.1038,0,0.378,-4.8069
-1.9697,-3.8475,0,0.924,-4.8932
-3.9454,-5.3737,0,1.26,-8.0591
-3.268,-4.3948,0,0.966,-6.6968
-0.92,-2.0122,0,0,-2.9322
-1.6357,-2.1475,0,0.084,-3.6992
-1.5009,-1.8053,0,0.042,-3.2642
-1.3082,-2.0232,0,0.21,-3.1213
-2.1477,-3.5967,0,0.756,-4.9884
-2.3475,-3.5049,0,0.63,-5.2224
-1.8782,-3.2887,0,0.756,-4.411
-3.0358,-4.4528,0,1.134,-6.3546
-2.344,-3.8303,0,0.924,-5.2503
-2.1232,-3.5622,0,0.924,-4.7614
-2.0043,-3.1403,0,0.588,-4.5566
-0.6925,-3.3476,0,0.462,-3.5781
-1.2255,-1.9836,0,0.252,-2.9571
-1.7011,-2.5186,0,0.252,-3.9677
-1.1275,-1.9814,0,0.252,-2.857
-1.1296,-1.439,0,0.126,-2.4426
-2.0654,-3.279,0,0.546,-4.7984
-2.1753,-3.8986,0,0.672,-5.4019
-1.5057,-2.3215,0,0.168,-3.6591
-1.8366,-2.435,0,0.168,-4.1037
-1.6361,-2.2817,0,0.168,-3.7498
-1.2393,-2.4507,0,0.294,-3.396
-1.4453,-2.1892,0,0.252,-3.3826
-1.4462,-1.9281,0,0.252,-3.1224
-0.8552,-1.4884,0,0.126,-2.2177
-1.2237,-3.0027,0,0.63,-3.5965
-2.4875,-3.638,0,0.798,-5.3274
-1.4784,-2.0373,0,0.21,-3.3057
-1.8703,-2.8295,0,0.588,-4.1119
-1.3905,-2.538,0,0.126,-3.8025
-1.4386,-1.914,0,0,-3.3526
-1.5208,-2.6227,0,0.126,-4.0176
-2.0131,-2.7784,0,0.378,-4.4135
-1.3533,-2.4851,0,0.21,-3.6284
-1.3758,-2.4808,0,0.21,-3.6467
-0.9436,-2.3753,0,0.168,-3.1509
-1.936,-2.5321,0,0.378,-4.0901
-0.9814,-1.7899,0,0.042,-2.7293
-1.564,-2.6292,0,0.252,-3.9412
-0.9465,-1.0278,0,0.042,-1.9324
-0.9194,-1.053,0,0,-1.9724
-1.0716,-1.7035,0,0,-2.7752
-0.9694,-1.1658,0,0,-2.1352
-1.4574,-2.4448,0,0.252,-3.6501
-1.1627,-1.8921,0,0.084,-2.9708
-0.7303,-1.2941,0,0.126,-1.8984
-1.2328,-1.7736,0,0.126,-2.8804
-0.9212,-1.3003,0,0.126,-2.0955
-1.4356,-2.3621,0,0.084,-3.7137
-0.9455,-2.4254,0,0.084,-3.2868
-1.5833,-2.4126,0,0.084,-3.9119
-0.9702,-2.0567,0,0.126,-2.9009
-1.3829,-2.4655,0,0.378,-3.4704
-1.775,-2.8085,0,0.504,-4.0795
-0.3601,-1.2494,0,0,-1.6095
-1.9412,-2.7285,0,0.21,-4.4597
-1.993,-3.1382,0,0.21,-4.9212
-1.5504,-2.4386,0,0.084,-3.905
-1.2049,-2.3463,0,0.084,-3.4672
-1.5067,-3.504,0,0.504,-4.5067
-1.064,-1.0833,0,0.084,-2.0633
-1.8476,-2.8336,0,0.168,-4.5132
-1.1688,-2.5057,0,0.252,-3.4226
-1.2615,-2.4827,0,0.21,-3.5342
-1.4686,-3.0988,0,0.168,-4.3993
-2.1474,-3.1146,0,0.378,-4.8841
-1.5034,-2.9448,0,0.42,-4.0282
-1.9841,-3.1148,0,0.798,-4.3008
-2.4403,-4.0759,0,0.756,-5.7602
-1.8185,-2.3549,0,0.084,-4.0894
-2.6336,-3.3099,0,0.504,-5.4394
-2.2618,-3.2038,0,0.336,-5.1296
-1.9861,-2.7645,0,0.252,-4.4987
-1.0208,-2.2433,0,0.252,-3.0121
-1.7859,-3.1007,0,0.252,-4.6346
-0.8631,-1.3965,0,0.252,-2.0076
-0.6554,-1.2506,0,0.21,-1.696
-0.5668,-1.6837,0,0.21,-2.0405
-0.857,-1.2607,0,0,-2.1177
-0.3809,-1.2509,0,0,-1.6319
-0.8383,-3.2756,0,0.168,-3.9459
-1.3572,-1.6675,0,0.168,-2.8566
-1.9498,-3.4009,0,0.42,-4.9307
-1.1916,-2.5951,0,0.084,-3.7027
-0.9101,-1.0834,0,0,-1.9934
-1.7273,-2.1513,0,0.168,-3.7106
-1.2419,-2.2339,0,0.21,-3.2658
-2.2616,-3.4475,0,0.504,-5.2052
-1.2314,-2.6839,0,0.42,-3.4954
-2.3596,-3.3439,0,0.546,-5.1576
-1.2814,-1.9596,0,0.084,-3.1571
-1.6171,-2.0991,0,0.084,-3.6322
-1.6697,-2.1505,0,0.084,-3.7362
-1.1066,-1.4873,0,0.084,-2.5099
-0.8609,-1.1968,0,0,-2.0578
-0.8956,-1.3321,0,0,-2.2277
-2.3391,-4.2693,0,1.302,-5.3064
-1.2446,-3.0716,0,0.42,-3.8962
-1.7769,-2.8586,0,0.042,-4.5935
-1.2618,-2.2526,0,0.294,-3.2204
-2.8749,-3.4615,0,0.924,-5.4124
-2.2833,-3.2241,0,0.63,-4.8774
-1.0447,-1.7828,0,0.21,-2.6175
-1.9421,-2.1961,0,0.168,-3.9701
-1.9054,-2.9492,0,0.294,-4.5606
-1.6207,-2.7486,0,0.336,-4.0333
-1.508,-2.9805,0,0.336,-4.1525
-1.7285,-2.8942,0,0.336,-4.2867
-1.7295,-2.6665,0,0.378,-4.018
-1.6992,-2.4693,0,0.378,-3.7905
-1.6984,-2.7873,0,0.378,-4.1077
-2.1381,-3.6401,0,0.966,-4.8121
-1.6245,-2.1894,0,0.21,-3.6039
-1.5134,-2.2198,0,0.21,-3.5232
-1.1924,-2.4392,0,0.168,-3.4636
-1.583,-2.7015,0,0.42,-3.8646
-2.4213,-3.9736,0,1.008,-5.3869
-1.6969,-2.7024,0,0.42,-3.9793
-1.4236,-2.8817,0,0.42,-3.8853
-2.8751,-3.9861,0,1.176,-5.6851
-1.3121,-2.4688,0,0.336,-3.4449
-1.1705,-1.4342,0,0,-2.6047
-1.01,-2.1944,0,0.042,-3.1624
-1.1492,-1.4464,0,0.084,-2.5116
-1.4718,-2.8071,0,0.21,-4.069
-2.804,-3.9209,0,0.84,-5.8849
-1.3599,-3.2981,0,0.798,-3.86
-2.0233,-3.4663,0,0.882,-4.6075
-1.7122,-3.2512,0,0.882,-4.0814
-1.5541,-2.2198,0,0.504,-3.27
-2.4846,-3.7168,0,0.588,-5.6134
-2.7479,-3.9226,0,0.63,-6.0404
-0.8888,-0.9711,0,0.084,-1.7758
-2.5239,-3.1201,0,0,-5.644
-0.3368,-2.1265,0,0.378,-2.0852
-1.1818,-2.332,0,0.252,-3.2619
-1.1575,-2.5252,0,0.252,-3.4307
-1.3337,-2.6063,0,0.252,-3.688
-1.1214,0,0,0.294,-0.8274
-2.0191,0,0,0.168,-1.8511
-2.0707,0,0,0.63,-1.4407
-3.785,0,0,0.336,-3.449
-2.4121,0,0,0.168,-2.2441
-2.0869,0,0,0.21,-1.8769
-0.6554,0,0,0.084,-0.5714
-0.4707,0,0,0.084,-0.3867
-0.9542,0,0,0.084,-0.8702
-1.6533,0,0,0,-1.6533
-2.9873,0,0,0.63,-2.3573
-1.3644,0,0,0.042,-1.3224
-1.7574,0,0,0.462,-1.2954
-3.2844,0,0,0.63,-2.6544
-2.947,0,0,0.672,-2.275
-1.2055,0,0,0.084,-1.1215
-0.2205,0,0,0.546,0.3255
-1.0383,0,0,0.966,-0.0723
0.1468,0,0,0.084,0.2308
-0.997,0,0,0.042,-0.955
-1.1315,0,0,0.168,-0.9635
-1.9085,0,0,0.21,-1.6985
-1.278,0,0,0.168,-1.11
-1.0254,0,0,0.252,-0.7734
-0.1171,0,0,0.042,-0.0751
-0.821,0,0,0.042,-0.779
-1.7793,0,0,0.168,-1.6113
-2.1404,0,0,0.336,-1.8044
-1.486,0,0,0.252,-1.234
-0.6845,0,0,0.336,-0.3485
-2.436,0,0,0.588,-1.848
-1.2109,0,0,1.134,-0.0769
-4.1841,0,0,0.882,-3.3021
-2.2939,0,0,0.504,-1.7899
-2.4915,0,0,0.504,-1.9875
-2.5236,0,0,0.504,-2.0196
-0.4886,0,0,0,-0.4886
-1.1029,0,0,0.126,-0.9769
-1.0568,0,0,0.126,-0.9308
-1.2374,0,0,0.126,-1.1114
-0.89,0,0,0.21,-0.68
-1.0699,0,0,0,-1.0699
-1.1436,0,0,0.126,-1.0176
-1.2212,0,0,0.546,-0.6752
-0.7421,0,0,0.168,-0.5741
-1.8378,0,0,0.252,-1.5858
-1.6046,0,0,0.252,-1.3526
-1.594,0,0,0.42,-1.174
-0.842,0,0,0,-0.842
-1.1779,0,0,0.126,-1.0519
-1.6296,0,0,0.126,-1.5036
-1.3015,0,0,0.126,-1.1755
-3.063,0,0,0.336,-2.727
-1.2542,0,0,0.378,-0.8762
-1.3875,0,0,0.924,-0.4635
-5.6512,0,0,1.26,-4.3912
-4.7108,0,0,0.966,-3.7448
-1.163,0,0,0,-1.163
-1.2383,0,0,0.084,-1.1543
-1.8035,0,0,0.042,-1.7615
-1.1523,0,0,0.21,-0.9423
-1.4623,0,0,0.756,-0.7063
-2.8758,0,0,0.63,-2.2458
-3.918,0,0,0.756,-3.162
-1.1613,0,0,1.134,-0.0273
-4.2888,0,0,0.924,-3.3648
-3.5592,0,0,0.924,-2.6352
-1.9181,0,0,0.588,-1.3301
-0.6808,0,0,0.462,-0.2188
-0.994,0,0,0.252,-0.742
-1.3712,0,0,0.252,-1.1192
-0.8032,0,0,0.252,-0.5512
-0.4911,0,0,0.126,-0.3651
-3.9194,0,0,0.546,-3.3734
-4.0278,0,0,0.672,-3.3558
-1.4749,0,0,0.168,-1.3069
-1.3023,0,0,0.168,-1.1343
-1.3029,0,0,0.168,-1.1349
-1.7239,0,0,0.294,-1.4299
-0.8375,0,0,0.252,-0.5855
-1.0668,0,0,0.252,-0.8148
-1.0998,0,0,0.126,-0.9738
-3.3223,0,0,0.63,-2.6923
-4.0063,0,0,0.798,-3.2083
-1.5224,0,0,0.21,-1.3124
-2.6004,0,0,0.588,-2.0124
-2.071,0,0,0.126,-1.945
-0.9971,0,0,0,-0.9971
-1.0559,0,0,0.126,-0.9299
-1.6363,0,0,0.378,-1.2583
-1.3794,0,0,0.21,-1.1694
-0.9279,0,0,0.21,-0.7179
-1.2929,0,0,0.168,-1.1249
-2.761,0,0,0.378,-2.383
-1.8917,0,0,0.042,-1.8497
-2.4163,0,0,0.252,-2.1643
-0.8407,0,0,0.042,-0.7987
-0.9044,0,0,0,-0.9044
-1.1805,0,0,0,-1.1805
-0.7268,0,0,0,-0.7268
-1.6382,0,0,0.252,-1.3862
-1.2866,0,0,0.084,-1.2026
-0.979,0,0,0.126,-0.853
-1.238,0,0,0.126,-1.112
-0.529,0,0,0.126,-0.403
-2.5222,0,0,0.084,-2.4382
-2.113,0,0,0.084,-2.029
-1.4318,0,0,0.084,-1.3478
-0.7885,0,0,0.126,-0.6625
-1.8616,0,0,0.378,-1.4836
-3.5701,0,0,0.504,-3.0661
-0.7703,0,0,0,-0.7703
-1.7769,0,0,0.21,-1.5669
-1.0998,0,0,0.21,-0.8898
-1.3234,0,0,0.084,-1.2394
-1.2412,0,0,0.084,-1.1572
-3.2574,0,0,0.504,-2.7534
-0.6476,0,0,0.084,-0.5636
-1.765,0,0,0.168,-1.597
-2.8349,0,0,0.252,-2.5829
-0.9851,0,0,0.21,-0.7751
-0.7748,0,0,0.168,-0.6068
0.4531,0,0,0.378,0.8311
-2.9511,0,0,0.42,-2.5311
-3.4172,0,0,0.798,-2.6192
-4.8734,0,0,0.756,-4.1174
-1.3168,0,0,0.084,-1.2328
-3.0476,0,0,0.504,-2.5436
-0.838,0,0,0.336,-0.502
-1.0036,0,0,0.252,-0.7516
-1.9447,0,0,0.252,-1.6927
-0.9129,0,0,0.252,-0.6609
-0.6163,0,0,0.252,-0.3643
-0.2723,0,0,0.21,-0.0623
-0.7036,0,0,0.21,-0.4936
-0.7895,0,0,0,-0.7895
-0.6253,0,0,0,-0.6253
-0.3438,0,0,0.168,-0.1758
-1.3498,0,0,0.168,-1.1818
-3.3402,0,0,0.42,-2.9202
-2.0351,0,0,0.084,-1.9511
-0.7251,0,0,0,-0.7251
-2.1316,0,0,0.168,-1.9636
-1.8605,0,0,0.21,-1.6505
-3.4359,0,0,0.504,-2.9319
-3.4416,0,0,0.42,-3.0216
-3.4561,0,0,0.546,-2.9101
-0.217,0,0,0.084,-0.133
-1.1743,0,0,0.084,-1.0903
-1.4673,0,0,0.084,-1.3833
-0.3318,0,0,0.084,-0.2478
-0.7319,0,0,0,-0.7319
-0.4152,0,0,0,-0.4152
-4.2781,0,0,1.302,-2.9761
-3.0868,0,0,0.42,-2.6668
-0.0525,0,0,0.042,-0.0105
-2.4958,0,0,0.294,-2.2018
-1.8932,0,0,0.924,-0.9692
-3.3236,0,0,0.63,-2.6936
-2.8472,0,0,0.21,-2.6372
-1.9277,0,0,0.168,-1.7597
-3.3121,0,0,0.294,-3.0181
-1.8985,0,0,0.336,-1.5625
-0.8329,0,0,0.336,-0.4969
-0.4919,0,0,0.336,-0.1559
-0.2395,0,0,0.378,0.1385
-0.9154,0,0,0.378,-0.5374
-1.3872,0,0,0.378,-1.0092
-2.8508,0,0,0.966,-1.8848
-1.1995,0,0,0.21,-0.9895
-0.7473,0,0,0.21,-0.5373
-2.3926,0,0,0.168,-2.2246
-1.8241,0,0,0.42,-1.4041
-1.3181,0,0,1.008,-0.3101
-2.5268,0,0,0.42,-2.1068
-0.9457,0,0,0.42,-0.5257
-4.0698,0,0,1.176,-2.8938
-2.0877,0,0,0.336,-1.7517
-1.4171,0,0,0,-1.4171
-0.5675,0,0,0.042,-0.5255
-0.5084,0,0,0.084,-0.4244
-1.9464,0,0,0.21,-1.7364
-3.5921,0,0,0.84,-2.7521
-2.1832,0,0,0.798,-1.3852
-4.0615,0,0,0.882,-3.1795
-3.5603,0,0,0.882,-2.6783
-2.397,0,0,0.504,-1.893
-3.9905,0,0,0.588,-3.4025
-1.2314,0,0,0.63,-0.6014
-0.5544,0,0,0.084,-0.4704
-0.0706,0,0,0,-0.0706
0.0251,0,0,0.378,0.4031
-1.419,0,0,0.252,-1.167
-2.0314,0,0,0.252,-1.7794
-1.5629,0,0,0.252,-1.3109
-0.3969,-1.7078,0,0.294,-1.8107
-1.2534,-2.8197,0,0.168,-3.9052
-0.9321,-2.2769,0,0.63,-2.579
-1.8103,-2.8853,0,0.336,-4.3595
-1.7838,-3.0879,0,0.168,-4.7037
-1.3553,-2.6736,0,0.21,-3.8188
-0.8612,-1.6862,0,0.084,-2.4634
-1.4831,-1.7945,0,0.084,-3.1936
-0.419,-1.2389,0,0.084,-1.5739
-0.9923,-1.643,0,0,-2.6353
-1.3574,-2.7733,0,0.63,-3.5007
-0.741,-1.5347,0,0.042,-2.2337
-1.2461,-2.1245,0,0.462,-2.9086
-1.4843,-2.4295,0,0.63,-3.2838
-1.4779,-2.4288,0,0.672,-3.2347
-0.8011,-1.4016,0,0.084,-2.1187
-0.8125,-2.2715,0,0.546,-2.538
-1.5531,-3.6915,0,0.966,-4.2786
-0.6621,-1.5016,0,0.084,-2.0797
-0.6002,-1.1393,0,0.042,-1.6975
-0.9853,-2.3947,0,0.168,-3.212
-1.3314,-1.8523,0,0.21,-2.9737
-1.0333,-1.8149,0,0.168,-2.6801
-0.9026,-1.7691,0,0.252,-2.4197
-0.7959,-1.7368,0,0.042,-2.4907
-0.6852,-1.4907,0,0.042,-2.134
-1.2518,-2.4277,0,0.168,-3.5116
