X1_PCS,X1_PCS_Pharm,X2_sas_score,Y1_dsx_score,Y2_dsx_score_Pharm
-0.192,-0.103,-16.745,-156.855,-83.55
-0.192,-0.085,-13.357,-140.216,-62.357
-0.215,-0.107,-25.769,-241.199,-119.745
-0.213,-0.106,-21.546,-169.51,-84.124
-0.225,-0.099,-22.265,-163.536,-72.334
-0.224,-0.112,-17.268,-142.403,-71.226
-0.244,-0.118,-13.37,-125.248,-60.879
-0.146,-0.065,-8.339,-74.898,-33.24
-0.207,-0.091,-11.071,-101.182,-44.591
-0.189,-0.097,-6.94,-82.858,-42.674
-0.22,-0.084,-6.677,-59.055,-22.965
-0.196,-0.105,-12.439,-112.499,-60.092
-0.218,-0.109,-15.489,-151.563,-75.878
-0.221,-0.068,-12.443,-83.168,-25.716
-0.221,-0.062,-14.525,-83.237,-23.927
-0.234,-0.079,-10.752,-86.2,-29.153
-0.121,-0.063,-11.285,-60.09,-31.261
-0.199,-0.092,-11.084,-64.372,-29.742
-0.163,-0.075,-10.089,-54.298,-24.975
-0.154,-0.077,-3.21,-55.132,-27.554
-0.201,-0.106,-13.067,-124.472,-65.793
-0.202,-0.099,-12.482,-110.971,-54.318
-0.222,-0.11,-10.75,-88.054,-43.417
-0.184,-0.065,-18.518,-101.752,-36.121
-0.181,-0.098,-8.843,-83.153,-45.9
-0.224,-0.097,-2.056,-61.722,-26.637
-0.224,-0.086,-18.341,-127.982,-49.072
-0.191,-0.081,-7.3,-127.494,-54.722
-0.2,-0.104,-9.963,-94.566,-48.965
-0.209,-0.105,-10.528,-100.683,-50.516
-0.235,-0.106,-12.243,-126.199,-56.871
-0.189,-0.082,-11.654,-106.894,-46.115
-0.226,-0.103,-11.442,-74.505,-34.17
-0.198,-0.097,-13.834,-92.512,-45.303
-0.198,-0.108,-1.466,-42.889,-23.542
-0.157,-0.066,-8.249,-40.344,-16.838
-0.174,-0.086,-7.011,-60.821,-30.417
-0.154,-0.059,-6.887,-47.737,-18.342
-0.186,-0.074,-13.654,-91.587,-36.599
-0.195,-0.079,-8.918,-64.183,-25.994
-0.218,-0.102,-4.387,-65.983,-30.913
-0.213,-0.108,-6.541,-71.016,-36.012
-0.205,-0.095,-2.194,-62.529,-29.081
-0.239,-0.109,-13.536,-111.028,-50.673
-0.228,-0.118,-14.081,-110.255,-57.633
-0.229,-0.126,-11.485,-117.722,-64.704
-0.256,-0.128,-17.105,-84.303,-42.208
-0.165,-0.091,-14.82,-100.539,-55.604
-0.189,-0.095,-21.484,-137.006,-68.465
-0.261,-0.123,-8.559,-52.698,-24.902
-0.225,-0.117,-3.075,-107.068,-55.879
-0.22,-0.115,-8.877,-125.231,-65.299
-0.207,-0.113,-3.599,-67.458,-36.804
-0.264,-0.115,-8.936,-88.358,-38.525
-0.216,-0.113,-10.258,-148.186,-77.715
-0.182,-0.091,-7.06,-45.372,-22.716
-0.241,-0.118,-10.6,-88.896,-44.058
-0.22,-0.125,-7.175,-123.883,-71.293
-0.219,-0.105,-12.585,-104.959,-50.445
-0.191,-0.098,-9.443,-105.606,-54.315
-0.143,-0.076,-0.408,-92.81,-50.196
-0.211,-0.099,-11.574,-100.174,-47.15
-0.225,-0.1,-18.669,-166.378,-74.593
-0.214,-0.111,-14.402,-191.507,-99.402
-0.208,-0.099,-2.575,-106.524,-50.499
-0.205,-0.096,-13.132,-126.618,-59.81
-0.2,-0.088,-17.313,-145.668,-64.157
-0.203,-0.071,-16.788,-80.803,-28.134
-0.166,-0.067,-10.031,-76.532,-30.684
-0.201,-0.081,-16.364,-85.706,-34.497
-0.155,-0.063,-12.148,-42.435,-17.222
-0.122,-0.052,-8.314,-37.933,-16.076
-0.17,-0.043,-11.167,-54.336,-13.842
-0.259,-0.126,-9.353,-53.13,-25.879
-0.266,-0.128,-10.097,-55.092,-26.509
-0.229,-0.126,-13.671,-133.705,-74.002
-0.259,-0.149,-7.792,-64.987,-37.391
-0.184,-0.104,-13.485,-109.77,-62.271
-0.233,-0.127,-6.217,-109.026,-59.429
-0.163,-0.067,-6.279,-49.869,-20.485
-0.203,-0.074,-8.88,-83.53,-30.326
-0.22,-0.082,-4.133,-79.893,-29.934
-0.218,-0.104,-16.134,-173.623,-83.168
-0.214,-0.106,-13.965,-164.614,-81.56
-0.164,-0.083,-12.903,-106.409,-53.807
-0.203,-0.068,-10.771,-82.976,-27.81
-0.194,-0.078,-11.435,-81.665,-32.902
-0.207,-0.073,-9.222,-67.648,-23.99
-0.152,-0.082,-6.498,-50.766,-27.396
-0.224,-0.119,-5.721,-53.198,-28.342
-0.204,-0.092,-10.039,-54.172,-24.783
-0.192,-0.089,-31.308,-214.052,-98.906
-0.205,-0.114,-8.397,-117.053,-65.292
-0.17,-0.084,-7.321,-68.683,-33.958
-0.15,-0.081,-2.266,-63.596,-34.878
-0.18,-0.088,-20.509,-147.761,-72.262
-0.176,-0.088,-12.665,-121.65,-61.209
-0.22,-0.101,-5.647,-69.098,-32.376
-0.233,-0.099,-12.118,-86.501,-37.279
-0.201,-0.111,-7.936,-91.727,-51.169
-0.199,-0.09,-10.883,-92.431,-42.32
-0.208,-0.096,-16.813,-99.345,-46.31
-0.212,-0.097,-18.432,-99.727,-45.936
-0.176,-0.092,-15.931,-132.263,-69.036
-0.168,-0.089,-12.132,-115.425,-61.753
-0.19,-0.105,-17.637,-125.679,-70.026
-0.194,-0.1,-13.695,-182.736,-94.637
-0.199,-0.101,-6.477,-74.377,-37.837
-0.167,-0.083,-7.824,-75.215,-37.338
-0.248,-0.117,-14.611,-102.5,-48.504
-0.182,-0.065,-20.783,-102.478,-36.724
-0.214,-0.087,-33.2,-197.397,-80.267
-0.167,-0.067,-17.3,-94.959,-37.966
-0.176,-0.066,-18.431,-96.136,-36.018
-0.179,-0.065,-25.483,-189.61,-68.995
-0.211,-0.109,-11.243,-105.556,-54.618
-0.228,-0.071,-7.881,-47.48,-15.833
-0.201,-0.073,-6.623,-62.704,-23.312
-0.214,-0.116,-6.986,-54.259,-29.467
-0.26,-0.131,-15.5,-121.904,-61.126
-0.224,-0.102,-23.325,-166.776,-77.079
-0.225,-0.124,-13.655,-157.737,-87.191
-0.227,-0.119,-21.352,-154.613,-81.486
-0.2,-0.085,-27.789,-152.843,-65.131
-0.203,-0.111,-20.535,-116.187,-63.32
-0.217,-0.1,-11.564,-123.208,-57.125
-0.212,-0.101,-16.013,-161.378,-77.471
-0.142,-0.078,-4.701,-33.054,-18.142
-0.217,-0.114,-11.704,-94.071,-49.771
-0.258,-0.129,-25.572,-150.413,-75.047
-0.197,-0.053,-14.234,-81.035,-21.823
-0.17,-0.061,-11.195,-81.81,-29.567
-0.187,-0.083,-9.752,-77.882,-34.481
-0.204,-0.083,-18.689,-98.985,-47.05
-0.183,-0.096,-19.285,-100.977,-53.138
-0.217,-0.129,-10.14,-137.212,-81.684
-0.216,-0.1,-17.963,-118.818,-55.329
-0.177,-0.095,-17.343,-128.807,-69.2
-0.173,-0.097,-13.962,-127.403,-72.897
-0.2,-0.098,-7.879,-82.03,-40.334
-0.199,-0.11,-10.802,-84.323,-48.008
-0.213,-0.121,-5.351,-68.606,-39.03
-0.253,-0.122,-14.031,-89.786,-43.242
-0.207,-0.117,-12.764,-162.352,-91.699
-0.23,-0.112,-14.979,-105.246,-51.178
-0.19,-0.099,-17.741,-113.699,-58.912
-0.192,-0.101,-24.063,-158.804,-83.625
-0.174,-0.085,-15.147,-151.853,-74.085
-0.171,-0.041,-12.405,-68.918,-17.724
-0.195,-0.044,-24.607,-187.427,-42.482
-0.161,-0.021,-36.148,-229.854,-29.92
-0.155,-0.035,-16.429,-58.902,-13.652
-0.189,-0.059,-10.83,-82.997,-26.042
-0.206,-0.08,-15.544,-129.279,-50.462
-0.182,-0.066,-14.32,-121.535,-43.814
-0.175,-0.078,-13.761,-90.798,-40.623
-0.173,-0.078,-14.242,-109.49,-49.091
-0.206,-0.072,-12.39,-71.765,-25.137
-0.189,-0.039,-19.009,-75.437,-15.878
-0.197,-0.076,-15.347,-124.582,-47.857
-0.198,-0.092,-21.121,-126.272,-58.475
-0.19,-0.083,-23.442,-96.709,-43.132
-0.182,-0.078,-15.586,-109.285,-46.692
-0.206,-0.107,-17.243,-150.491,-78.451
-0.198,-0.096,-31.192,-233.86,-112.967
-0.187,-0.097,-15.168,-162.096,-83.763
-0.207,-0.097,-30.906,-164.424,-77.031
-0.21,-0.094,-28.95,-166.727,-74.251
-0.202,-0.092,-26.537,-157.992,-72.492
-0.175,-0.114,-4.857,-48.802,-31.802
-0.225,-0.127,-5.589,-85.589,-48.497
-0.222,-0.127,-5.081,-84.895,-48.422
-0.185,-0.081,-12.092,-81.772,-35.869
-0.198,-0.089,-14.43,-117.475,-52.497
-0.168,-0.086,-9.236,-65.691,-33.669
-0.224,-0.102,-14.15,-104.252,-47.954
-0.208,-0.102,-18.304,-177.033,-86.877
-0.211,-0.105,-10.289,-131.004,-65.706
-0.206,-0.105,-17.402,-120.66,-61.255
-0.212,-0.111,-20.756,-151.574,-79.608
-0.206,-0.103,-23.277,-187.342,-93.416
-0.186,-0.111,-5.663,-52.547,-31.553
-0.175,-0.099,-19.533,-100.44,-57.434
-0.166,-0.093,-19.146,-103.787,-58.232
-0.214,-0.117,-12.444,-118.204,-64.898
-0.198,-0.105,-10.41,-105.665,-56.414
-0.213,-0.104,-23.976,-165.011,-80.456
-0.181,-0.089,-26.711,-221.571,-109.309
-0.125,-0.047,-31.613,-192.956,-72.36
-0.134,-0.061,-23.025,-198.891,-90.287
-0.168,-0.072,-9.485,-89.126,-39.263
-0.181,-0.091,-15.718,-106.953,-53.705
-0.205,-0.087,-4.703,-61.827,-27.477
-0.171,-0.095,-13.206,-84.85,-46.792
-0.177,-0.094,-19.905,-162.247,-86.264
-0.172,-0.093,-15.531,-193.137,-104.738
-0.182,-0.108,-8.875,-159.538,-94.765
-0.143,-0.071,-19.651,-199.93,-99.878
-0.19,-0.09,-31.555,-193.886,-92.084
-0.174,-0.082,-16.914,-156.687,-74.007
-0.225,-0.107,-18.972,-131.563,-63.104
-0.18,-0.083,-23.053,-165.783,-76.66
-0.207,-0.099,-19.307,-143.387,-68.172
-0.213,-0.1,-14.963,-146.883,-68.626
-0.212,-0.098,-16.063,-148.325,-68.488
-0.216,-0.11,-11.631,-65.741,-34.989
-0.196,-0.101,-17.091,-155.496,-79.972
-0.175,-0.09,-18.908,-131.969,-67.763
-0.187,-0.052,-10.923,-112.023,-31.253
-0.201,-0.045,-19.614,-117.471,-26.733
-0.216,-0.07,-17.289,-111.374,-36.06
-0.169,-0.06,-22.203,-94.378,-33.471
-0.17,-0.087,-14.987,-89.292,-45.549
-0.185,-0.097,-19.193,-100.004,-52.119
-0.211,-0.104,-9.621,-85.324,-41.968
-0.196,-0.082,-24.386,-153.915,-64.175
-0.179,-0.092,-17.641,-189.031,-97.109
-0.202,-0.103,-17.431,-110.895,-56.539
-0.17,-0.054,-34.691,-159.912,-50.411
-0.188,-0.094,-20.851,-133.355,-71.703
-0.215,-0.098,-16.361,-106.702,-48.522
-0.196,-0.09,-14.274,-148.83,-68.377
-0.174,-0.069,-14.896,-171.963,-70.382
-0.211,-0.124,-8.876,-118.122,-69.402
-0.217,-0.119,-10.551,-120.744,-66.307
-0.176,-0.077,-16.543,-157.417,-68.728
-0.187,-0.068,-24.284,-161.609,-58.874
-0.196,-0.087,-17.204,-93.18,-41.427
-0.194,-0.106,-13.399,-137.458,-76.375
-0.213,-0.123,-11.639,-63.017,-36.299
-0.177,-0.095,-5.418,-47.112,-25.373
-0.178,-0.086,-20.779,-91.649,-44.626
-0.158,-0.074,-5.998,-52.063,-24.412
-0.195,-0.092,-11.61,-150.379,-71.737
-0.192,-0.067,-16.646,-116.72,-40.899
-0.185,-0.089,-14.308,-77.959,-37.451
-0.182,-0.096,-21.146,-96.197,-50.871
-0.185,-0.089,-14.398,-77.923,-37.441
-0.206,-0.098,-22.405,-147.503,-69.994
-0.208,-0.103,-18.46,-155.593,-77.616
-0.211,-0.112,-20.083,-144.014,-76.703
-0.215,-0.132,-10.114,-76.205,-46.964
-0.193,-0.106,-28.083,-128.034,-70.052
-0.179,-0.096,-14.698,-181.113,-97.438
-0.219,-0.111,-8.601,-63.02,-31.878
-0.215,-0.108,-18.227,-117.664,-58.942
-0.182,-0.096,-15.727,-124.883,-65.702
-0.189,-0.084,-4.705,-114.656,-51.125
-0.252,-0.108,-10.656,-111.711,-47.646
-0.228,-0.091,-26.184,-134.071,-53.406
-0.184,-0.096,-5.567,-50.761,-26.396
-0.189,-0.075,-27.845,-126.243,-51.343
-0.21,-0.099,-22.32,-143.837,-68.978
-0.199,-0.104,-14.566,-144.914,-75.758
-0.222,-0.116,-14.146,-125.931,-65.636
-0.196,-0.088,-20.234,-148.126,-66.888
-0.188,-0.085,-15.733,-148.084,-66.699
-0.203,-0.1,-27.797,-172.041,-85.263
-0.188,-0.107,-8.457,-216.599,-123.689
-0.202,-0.085,-20.706,-130.082,-55.011
-0.191,-0.087,-20.997,-177.473,-81.235
-0.198,-0.088,-18.388,-151.079,-67.188
-0.198,-0.089,-15.225,-144.87,-64.952
-0.192,-0.078,-24.134,-151.512,-61.385
-0.215,-0.076,-17.027,-98.96,-34.903
-0.166,-0.068,-15.152,-61.303,-25.274
-0.142,-0.055,-13.057,-46.174,-17.797
-0.213,-0.078,-18.214,-68.559,-25.491
-0.224,-0.116,-8.521,-63.689,-32.918
-0.221,-0.111,-8.749,-62.749,-31.579
-0.255,-0.132,-19.049,-147.112,-76.742
-0.235,-0.131,-10.362,-73.977,-41.356
-0.215,-0.101,-25.034,-144.358,-67.947
-0.21,-0.117,-12.836,-115.819,-64.607
-0.166,-0.054,-6.755,-60.381,-19.509
-0.225,-0.095,-14.891,-105.972,-44.767
-0.176,-0.083,3.746,-114.19,-54.007
-0.221,-0.115,-18.046,-140.868,-73.592
-0.236,-0.128,-13.866,-135.092,-73.769
-0.224,-0.116,-18.747,-160.907,-83.726
-0.2,-0.069,-18.504,-122.305,-42.213
-0.206,-0.065,-16.502,-126.475,-40.11
-0.21,-0.072,-16.796,-133.354,-45.673
-0.204,-0.116,-6.462,-76.998,-43.868
-0.171,-0.085,-10.93,-55.706,-27.548
-0.168,-0.075,-9.338,-57.944,-26.367
-0.139,-0.065,-8.503,-198.476,-93.12
-0.168,-0.09,-6.571,-90.039,-48.452
-0.199,-0.084,-11.115,-109.562,-46.044
-0.191,-0.099,-10.325,-104.7,-54.822
-0.178,-0.082,-27.641,-182.117,-84.27
-0.191,-0.1,-14.485,-142.592,-75.005
-0.193,-0.095,-8.091,-116.447,-59.33
-0.206,-0.107,-3.37,-118.286,-63.854
-0.201,-0.11,-12.076,-143.831,-80.523
-0.21,-0.084,-22.304,-120.053,-48.596
-0.225,-0.118,-20.354,-124.771,-65.422
-0.174,-0.091,-16.336,-118.395,-62.525
-0.196,-0.104,-30.073,-170.698,-90.659
-0.194,-0.1,-24.615,-166.948,-85.976
-0.18,-0.101,-17.574,-156.275,-87.746
-0.157,-0.083,-18.409,-171.929,-91.013
-0.219,-0.105,-12.979,-86.381,-41.335
-0.22,-0.103,-15.546,-86.661,-40.745
-0.17,-0.08,-17.674,-112.062,-52.793
-0.167,-0.064,-13.546,-133.678,-51.198
-0.155,-0.069,-23.885,-208.649,-93.122
-0.144,-0.05,-22.971,-104.305,-36.22
-0.203,-0.082,-18.691,-120.196,-48.474
-0.157,-0.056,-20.538,-193.588,-69.577
-0.221,-0.123,-21.899,-129.339,-71.955
-0.221,-0.066,-14.084,-69.089,-21.59
-0.199,-0.077,-12.855,-90.078,-35.134
-0.205,-0.106,-13.654,-72.313,-37.374
-0.209,-0.114,-16.115,-119.812,-65.277
-0.168,-0.085,-22.182,-171.917,-87.096
-0.166,-0.087,-16.959,-175.612,-92.263
-0.183,-0.094,-20.075,-131.643,-67.714
-0.162,-0.087,-22.204,-167.17,-89.924
-0.177,-0.082,-16.5,-151.261,-69.794
-0.217,-0.106,-12.91,-146.862,-71.768
-0.181,-0.108,3.04,-190.804,-113.84
-0.163,-0.107,-0.846,-34.716,-22.812
-0.196,-0.105,-6.42,-73.04,-39.002
-0.037,0.053,-33.825,-47.556,68.809
-0.177,-0.069,-14.248,-132.62,-51.744
-0.18,-0.072,-17.483,-138.495,-55.386
-0.18,-0.065,-17.092,-138.639,-49.911
-0.175,-0.074,-21.78,-100.171,-50.342
-0.166,-0.087,-13.563,-111.359,-58.011
-0.227,-0.123,-23.239,-120.561,-65.376
-0.099,-0.047,-24.113,-84.024,-40.409
-0.19,-0.072,-26.517,-131.794,-50.143
-0.19,-0.084,-26.887,-121.959,-56.699
-0.175,-0.067,-15.98,-72.637,-27.9
-0.216,-0.108,-22.261,-83.293,-43.364
-0.192,-0.109,-16.462,-58.428,-33.113
-0.177,-0.085,-5.367,-73.129,-35.05
-0.104,-0.033,-19.001,-113.125,-36.555
-0.108,-0.038,-16.41,-65.461,-23.301
-0.186,-0.099,-13.904,-101.87,-54.219
-0.191,-0.096,-20.959,-147.095,-73.648
-0.199,-0.11,-19.526,-146.958,-80.953
-0.182,-0.055,-12.748,-69.125,-21.714
-0.074,0.029,-25.752,-74.394,29.706
0.15,0.201,-29.101,335.896,452.054
-0.185,-0.074,-3.401,-60.258,-24.44
-0.197,-0.067,-24.119,-84.622,-28.916
-0.21,-0.086,-21.927,-124.78,-50.775
-0.176,-0.05,-13.262,-88.989,-25.541
-0.174,-0.083,-20.698,-106.222,-50.841
-0.175,-0.062,-22.872,-113.021,-39.78
-0.191,-0.074,-11.682,-62.514,-24.064
-0.213,-0.083,-7.318,-70.558,-28.461
-0.21,-0.084,-22.046,-124.721,-50.025
-0.1,-0.031,-18.763,-71.684,-22.28
-0.181,-0.068,-24.849,-85.814,-32.831
-0.155,-0.065,-20.443,-96.167,-40.407
-0.027,0.013,-23.567,-34.32,17.003
-0.189,-0.093,-43.927,-242.448,-119.186
-0.037,0.021,-25.683,-55.056,31.774
-0.155,-0.057,-31.497,-108.65,-40.061
-0.155,-0.054,-31.069,-108.793,-38.357
-0.133,-0.043,-27.527,-94.096,-30.558
-0.138,-0.072,-15.252,-39.421,-20.388
-0.234,-0.123,-18.196,-86.754,-45.749
-0.234,-0.122,-18.646,-86.878,-45.425
-0.237,-0.103,-22.937,-94.633,-41.206
-0.17,-0.072,-22.158,-103.331,-43.515
-0.265,-0.116,-18.178,-85.723,-37.683
-0.174,-0.072,-10.494,-94.868,-39.833
-0.025,0.022,-31.646,-33.668,30.924
-0.122,-0.056,-17.045,-93.829,-43.648
-0.22,-0.092,-23.29,-123.254,-51.264
-0.209,-0.095,-17.196,-125.088,-56.686
-0.106,-0.044,-28.12,-109.297,-45.106
-0.179,-0.086,-18.206,-43.634,-20.941
-0.193,-0.086,-16.469,-83.055,-38.258
-0.175,-0.076,-25.45,-103.792,-45.73
-0.196,-0.103,-15.18,-107.071,-56.328
-0.188,-0.092,-16.499,-117.638,-58.931
-0.099,-0.014,-27.629,-102.051,-14.711
0.08,0.11,-29.975,150.249,206.174
0.14,0.169,-37.099,319.101,386.955
0.179,0.177,-49.502,424.366,422.088
-0.193,-0.084,-15.701,-112.6,-49.436
-0.186,-0.086,-17.726,-110.239,-51.344
-0.192,-0.079,-13.033,-82.348,-35.799
-0.186,-0.102,-20.303,-95.262,-52.374
-0.042,0.005,-23.567,-48.155,5.639
0.087,0.092,-27.026,152.395,160.7
-0.096,-0.028,-21.146,-104.537,-30.45
0.145,0.161,-33.075,310.604,349.03
-0.006,0.044,-23.736,-9.118,66.871
-0.078,-0.02,-19.216,-91.621,-23.992
-0.128,-0.042,-23.143,-128.392,-41.953
0.03,0.064,-25.288,39.519,86.285
-0.18,-0.074,-23.657,-108.739,-44.599
-0.197,-0.07,-24.726,-112.742,-40.269
-0.193,-0.08,-19.216,-108.532,-45.005
-0.289,-0.125,-15.385,-77.142,-34.003
-0.136,-0.068,-26.79,-134.705,-67.093
-0.139,-0.062,-26.913,-141.438,-63.343
-0.212,-0.045,-16.406,-112.399,-23.925
-0.184,-0.038,-21.059,-115.156,-24.129
-0.208,-0.06,-13.382,-93.435,-27.189
-0.182,-0.103,-17.565,-93.674,-53.141
-0.172,-0.095,-18.602,-80.602,-44.503
-0.174,-0.092,-21.055,-82.731,-43.589
-0.189,-0.092,-16.722,-77.731,-37.706
-0.138,-0.063,-20.987,-120.595,-55.654
-0.095,-0.03,-25.094,-109.095,-34.043
-0.181,-0.088,-16.115,-98.469,-47.701
-0.128,-0.043,-23.044,-118.612,-40.154
-0.178,-0.087,-17.481,-105.846,-54.837
-0.184,-0.086,-17.326,-91.952,-43.369
-0.117,-0.038,-19.139,-106.089,-34.141
-0.073,-0.019,-26.415,-76.415,-20.349
-0.181,-0.093,-18.381,-125.506,-64.233
-0.194,-0.087,-17.47,-116.993,-52.277
-0.045,0.027,-17.555,-44.263,26.46
-0.175,-0.068,-25.453,-131.428,-51.149
-0.216,-0.076,-21.721,-93.295,-33.542
-0.18,-0.078,-24.908,-119.789,-52.579
-0.214,-0.096,-11.013,-49.595,-22.254
-0.154,-0.077,-6.388,-32.398,-16.212
-0.178,-0.089,-19.617,-84.243,-43.228
-0.167,-0.073,-19.959,-52.979,-23.091
-0.198,-0.089,-23.738,-129.177,-58.098
-0.206,-0.068,-25.8,-98.696,-32.711
-0.194,-0.095,-19.265,-73.16,-36.004
-0.222,-0.11,-25.984,-106.735,-52.807
-0.198,-0.096,-19.319,-74.827,-36.144
-0.147,-0.06,-23.23,-116.637,-47.463
-0.115,-0.031,-17.845,-92.118,-25.638
-0.126,-0.064,-17.503,-94.116,-47.476
-0.21,-0.104,-20.605,-95.047,-47.069
-0.141,-0.074,-19.3,-119.961,-62.921
-0.084,-0.045,-16.903,-87.417,-46.604
-0.257,-0.106,-16.34,-66.527,-27.557
-0.161,-0.055,-20.748,-115.603,-39.914
-0.038,0.019,-19.42,-34.156,17.014
-0.217,-0.083,-24.173,-109.833,-41.892
-0.221,-0.068,-20.265,-107.354,-33.069
-0.037,0.039,-35.454,-48.203,50.599
-0.18,-0.072,-14.769,-51.176,-20.526
-0.193,-0.088,-21.653,-110.513,-50.857
-0.184,-0.087,-25.131,-131.774,-62.707
-0.149,-0.074,-24.562,-116.06,-57.54
-0.03,0.001,-29.238,-29.113,0.759
-0.046,0.008,-12.849,-45.983,8.383
-0.148,-0.069,-18.322,-112.66,-52.557
-0.132,-0.073,-22.297,-136.226,-75.623
0.017,0.035,-37.566,30.557,63.837
-0.131,-0.038,-15.244,-85.063,-24.965
-0.176,-0.07,-28.786,-148.508,-59.625
-0.069,-0.004,-25.355,-75.341,-4.431
-0.198,-0.072,-22.384,-116.762,-42.338
-0.182,-0.062,-28.47,-132.35,-44.716
-0.158,-0.055,-19.452,-97.587,-33.647
-0.154,-0.076,-12.289,-45.608,-22.434
-0.178,-0.065,-17.184,-53.836,-19.862
-0.162,-0.084,-13.139,-51.961,-27.371
-0.246,-0.092,-19.395,-71.196,-26.583
-0.255,-0.105,-15.971,-64.465,-26.583
0.038,0.052,-20.449,39.687,54.141
-0.23,-0.106,-16.309,-84.476,-39.086
-0.121,-0.057,-18.583,-96.324,-45.494
-0.153,-0.052,-23.522,-99.996,-34.297
-0.189,-0.07,-20.866,-58.017,-21.682
-0.222,-0.077,-25.574,-111.088,-38.704
-0.184,-0.085,-19.268,-100.076,-46.766
-0.096,-0.027,-17.441,-96.629,-27.561
-0.088,-0.027,-15.071,-76.65,-23.147
-0.159,-0.064,-26.641,-144.131,-58.421
-0.177,-0.058,-25.49,-98.174,-32.691
-0.203,-0.069,-24.816,-104.337,-35.719
-0.187,-0.068,-18.85,-98.078,-36.148
-0.222,-0.101,-19.272,-79.491,-36.111
-0.193,-0.083,-16.625,-64.274,-27.485
-0.151,-0.076,-15.981,-57.636,-29.406
0.091,0.111,-42.418,201.695,245.029
-0.141,-0.068,-20.646,-103.956,-51.644
-0.173,-0.075,-19.476,-111.031,-48.293
-0.189,-0.077,-24.195,-100.395,-41.286
-0.04,0.003,-20.472,-51.64,4.052
-0.138,-0.073,-12.053,-126.084,-66.437
-0.177,-0.06,-21.756,-86.888,-30.99
-0.195,-0.087,-16.715,-97.324,-44.662
-0.165,-0.085,-20.788,-126.548,-65.752
-0.208,-0.107,-15.581,-119.269,-61.718
-0.124,-0.043,-26.065,-91.819,-32.408
-0.117,-0.026,-29.419,-95.2,-21.796
-0.129,-0.061,-26.325,-115.149,-54.758
-0.07,-0.032,-17.81,-69.547,-31.833
-0.119,-0.059,-16.312,-113.457,-56.671
0.011,0.042,-33.34,21.797,81.474
-0.212,-0.09,-22.638,-98.454,-41.751
-0.205,-0.089,-21.719,-94.321,-41.038
-0.191,-0.09,-26.689,-124.21,-58.284
-0.162,-0.044,-30.511,-118.912,-32.432
-0.005,0.05,-40.278,-8.878,94.005
-0.152,-0.046,-29.973,-118.379,-35.926
-0.12,-0.034,-22.931,-93.408,-26.728
0.007,0.071,-43.687,13.224,139.873
-0.196,-0.109,-18.156,-125.553,-70.017
-0.21,-0.061,-12.28,-58.041,-18.338
-0.179,-0.047,-23.421,-91.791,-24.713
-0.194,-0.095,-15.026,-69.559,-33.895
-0.19,-0.096,-21.001,-135.701,-68.747
-0.056,0.014,-30.511,-77.699,19.594
-0.093,-0.034,-16.767,-106.574,-39.744
-0.066,-0.016,-23.545,-83.972,-19.828
-0.022,0.016,-31.934,-34.162,24.64
-0.179,-0.095,-23.842,-124.591,-66.409
-0.093,-0.024,-30.188,-104.939,-27.364
-0.051,0.003,-31.454,-69.127,3.651
-0.205,-0.084,-15.914,-44.634,-18.492
0.109,0.149,-19.34,93.941,129.14
0.432,0.418,-51.77,1070.397,1039.65
-0.178,-0.065,-28.89,-118.049,-43.648
-0.175,-0.052,-22.433,-110.551,-32.656
-0.18,-0.052,-27.107,-116.967,-34.143
-0.209,-0.077,-19.413,-99.052,-43.532
-0.193,-0.106,-20.152,-136.31,-74.93
-0.206,-0.124,-12.332,-121.997,-73.585
-0.18,-0.089,-10.132,-134.067,-66.289
-0.146,-0.076,-17.479,-116.953,-61.009
-0.199,-0.099,-10.784,-124.307,-62.797
-0.174,-0.086,-9.408,-68.918,-34.277
-0.176,-0.095,-7.15,-80.351,-45.314
-0.193,-0.108,-15.201,-60.654,-33.964
-0.185,-0.103,-3.852,-75.227,-41.969
-0.215,-0.119,-14.817,-165.251,-91.647
-0.147,-0.071,-18.677,-95.081,-45.905
-0.205,-0.108,-21.173,-132.205,-69.911
-0.21,-0.11,-22.156,-167.733,-87.966
-0.206,-0.114,-20.161,-165.861,-91.511
-0.168,-0.056,-16.487,-79.096,-26.66
-0.208,-0.055,-29.538,-171.501,-45.793
-0.221,-0.063,-41.327,-234.934,-66.61
-0.202,-0.068,-12.113,-81.618,-27.694
-0.183,-0.076,-16.475,-89.572,-37.12
-0.184,-0.091,-19.477,-124.157,-61.182
-0.201,-0.09,-16.736,-125.109,-56.092
-0.201,-0.073,-18.086,-127.63,-46.533
-0.191,-0.079,-16.657,-144.073,-59.818
-0.207,-0.061,-15.334,-79.116,-23.263
-0.177,-0.054,-19.63,-82.681,-25.237
-0.186,-0.088,-21.151,-127.755,-60.587
-0.211,-0.095,-24.48,-118.782,-54.084
-0.17,-0.073,-13.732,-87.982,-37.946
-0.177,-0.069,-21.78,-120.099,-46.905
-0.201,-0.108,-11.999,-206.803,-110.604
-0.206,-0.107,-25.427,-200.914,-104.045
-0.22,-0.117,-19.62,-189.62,-101.121
-0.197,-0.101,-21.721,-133.763,-68.283
-0.209,-0.109,-26.097,-136.366,-71.276
-0.209,-0.099,-26.746,-137.022,-65.039
-0.214,-0.097,-15.467,-64.019,-28.962
-0.182,-0.108,-4.476,-72.191,-42.71
